"Comparison","Module","Cluster","n_g1","n_g2","mean_g1","mean_g2","cohens_d","p_value","p_adj","sig"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Cytotoxic gd T cell",839,1648,0.1152,0.1608,-0.196,8.29517024696659e-11,2.7875494967366e-10,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","CD56dim CD122lo NK",791,418,0.0927,0.0951,-0.016,0.0001536787782472,0.000330533530233654,"***"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","CD4dim Naive T cell",317,53,0.0518,0.0798,-0.221,0.0108442489814742,0.0182335582874472,"*"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Vg9Vd2 gd T cell",718,393,0.2394,0.1923,0.158,0.0725616237005514,0.103363644700667,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","Intermediate Monocyte",108,588,0.6249,0.6904,-0.13,0.266275026138623,0.327512814490831,"ns"
"Suppressed_vs_Unsuppressed","PS_Activation_Protein","TNF+ B cell",72,57,1.2301,1.6925,-0.691,2.7582486277004e-06,6.89850074318389e-06,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Naive 1 CD8",1410,889,4.3783,5.2677,-0.293,1.24271489947488e-11,4.37874249873795e-11,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Naive Intermediate CD8",185,19,8.0559,4.1692,1.373,9.16701628055801e-06,2.2008187382983e-05,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Naive 3 CD4",1358,1232,5.9431,5.9171,0.01,0.130358778089923,0.174296669812196,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Th2/Th17 EM CD4",1174,756,3.4537,3.5986,-0.046,0.726016298999087,0.772440076554979,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","CD56dim CD122hi NK",1276,1307,0.7063,1.1907,-0.251,6.77136707284771e-06,1.65047767106237e-05,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Classical Monocyte",450,492,1.0532,0.5071,0.284,0.00969694765685069,0.0163734225410953,"*"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Naive 1 CD4",1897,1442,6.4266,6.287,0.05,0.000773376196721819,0.00152010612579613,"**"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Naive 2 CD4",2780,1346,4.9793,5.0793,-0.036,0.200772030252812,0.256630551157822,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","CD8+ MAIT cell",217,102,3.4729,2.9511,0.148,0.298425684614909,0.362222867445452,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Transitional Memory CD4",410,155,7.1085,5.5364,0.535,6.53957116398885e-09,1.96351033946332e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Treg",331,228,4.2522,4.627,-0.131,0.125835946886325,0.169003883822665,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Tscm CD8",6,36,4.567,4.985,-0.135,0.843222231704784,0.874236463506994,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","pDC",75,65,4.6071,2.1366,0.692,0.000142495037868915,0.000307307030363564,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Activated B cell",937,94,0.3746,1.0683,-0.548,0.0389641536046363,0.0583853108422192,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Naive 2 CD8",1112,716,3.9242,4.1367,-0.072,0.249351184661339,0.310039148131069,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","TEMRA/CTL CD8",2871,2430,1.084,0.6694,0.239,7.77183082575287e-23,4.60923432141185e-22,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Follicular B cell",1911,1620,1.5244,2.1106,-0.212,0.00755091883148824,0.0128860409688361,"*"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","ISG+ CD4 T cell",1234,686,4.204,3.7671,0.141,0.00175398080992486,0.00329032952730582,"**"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Transitional B cell",684,548,0.51,0.5378,-0.024,0.00737962870610582,0.0126206926337113,"*"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","CD56bright NK",179,111,2.2662,4.0046,-0.534,0.000556169178695241,0.00111141063565788,"**"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Vd1 gd T cell",992,522,2.4591,3.5913,-0.363,1.13997245020184e-10,3.78831344061526e-10,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Tex CD8",170,407,1.4909,1.2443,0.101,0.371632083204743,0.438851883370411,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Non-classical Monocyte",553,593,0.0674,0.1623,-0.167,0.002185528753331,0.00403741472087978,"**"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Resting Naive B cell",1273,619,1.3207,1.995,-0.273,0.263493908266198,0.324591981596818,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","CD56dim CD122int NK",411,417,0.7398,0.8141,-0.048,0.783705954192066,0.82394009049767,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Cytotoxic gd T cell",839,1648,1.0165,0.6911,0.197,1.25648940687706e-05,2.97779289701032e-05,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","CD56dim CD122lo NK",791,418,0.4179,0.3296,0.082,0.000181357320050717,0.000385223527341772,"***"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","CD4dim Naive T cell",317,53,2.4492,2.133,0.144,0.32529910807117,0.390293772127453,"ns"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Vg9Vd2 gd T cell",718,393,1.0012,1.3449,-0.174,0.00386156897319408,0.00688929207726955,"**"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","Intermediate Monocyte",108,588,0.449,0.4265,0.023,0.0260597589785461,0.0407566465486922,"*"
"Suppressed_vs_Unsuppressed","PS_Stemness_Protein","TNF+ B cell",72,57,0.2577,0.342,-0.139,0.170386989222875,0.221994141477981,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Naive 1 CD8",1410,889,0.6186,0.2471,0.658,4.26736816123673e-51,5.97930649960422e-50,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Naive Intermediate CD8",185,19,1.0835,0.2375,1.068,2.93914013454749e-07,7.97528851911189e-07,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Naive 3 CD4",1358,1232,0.0951,0.0325,0.41,4.67505523062813e-19,2.34339588547803e-18,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Th2/Th17 EM CD4",1174,756,0.2724,0.168,0.188,0.127357102159672,0.170759718396515,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","CD56dim CD122hi NK",1276,1307,0.2123,0.0742,0.425,4.72859093122168e-38,4.72070994633631e-37,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Classical Monocyte",450,492,0.4551,0.8162,-0.535,1.43431717394305e-23,8.85727821847306e-23,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Naive 1 CD4",1897,1442,0.3136,0.1501,0.445,2.56038338879973e-31,2.15251880686462e-30,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Naive 2 CD4",2780,1346,0.0699,0.051,0.117,0.112156865882881,0.15277308166878,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","CD8+ MAIT cell",217,102,2.4616,2.0228,0.227,0.0267849640922168,0.0417825895273252,"*"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Transitional Memory CD4",410,155,0.5276,0.1529,0.705,2.26910494988237e-17,1.05160066922982e-16,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Treg",331,228,0.139,0.1001,0.099,0.900015188830801,0.922737010029354,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Tscm CD8",6,36,0.6113,0.3422,0.457,0.265779593173141,0.327071343216664,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","pDC",75,65,0.1583,0.361,-0.358,0.00873887725813468,0.0148498935535395,"*"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Activated B cell",937,94,1.4601,0.8495,0.72,2.57308731963849e-13,9.66319313143231e-13,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Naive 2 CD8",1112,716,0.1263,0.0529,0.343,2.99865969046904e-08,8.66681377365961e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","TEMRA/CTL CD8",2871,2430,0.1282,0.0837,0.136,0.00353547131251411,0.00635960155013798,"**"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Follicular B cell",1911,1620,0.3707,0.4085,-0.067,1.56490605317155e-05,3.67960245672133e-05,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","ISG+ CD4 T cell",1234,686,0.3083,0.0968,0.566,3.2955877669062e-32,2.81004565462892e-31,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Transitional B cell",684,548,0.4474,0.279,0.285,0.0128783692409029,0.0213688176601132,"*"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","CD56bright NK",179,111,0.2761,0.3533,-0.105,0.570952316850747,0.636279884267158,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Vd1 gd T cell",992,522,0.531,0.2175,0.41,1.84865790235276e-14,7.34557932676154e-14,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Tex CD8",170,407,0.7325,0.3605,0.447,0.00102036892595415,0.00197002735421929,"**"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Non-classical Monocyte",553,593,0.0726,0.1158,-0.206,4.42843094885528e-05,0.000100860461534765,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Resting Naive B cell",1273,619,0.2625,0.1598,0.231,0.173484426532398,0.225049426537306,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","CD56dim CD122int NK",411,417,0.1686,0.0479,0.364,1.61935138424597e-07,4.4700068164209e-07,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Cytotoxic gd T cell",839,1648,0.2976,0.0607,0.487,2.09772459399416e-23,1.27891809852672e-22,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","CD56dim CD122lo NK",791,418,0.0609,0.0194,0.203,0.000554619701358244,0.00110923940271649,"**"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","CD4dim Naive T cell",317,53,0.0507,0.0475,0.018,0.246945472975821,0.307526690878413,"ns"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Vg9Vd2 gd T cell",718,393,0.606,0.2154,0.634,5.46905904055071e-26,3.75468924388525e-25,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","Intermediate Monocyte",108,588,0.4032,0.7846,-0.59,1.03594645012633e-07,2.89968188610128e-07,"***"
"Suppressed_vs_Unsuppressed","PS_Tissue_Residency_Protein","TNF+ B cell",72,57,0.3188,0.238,0.164,0.441475819134265,0.50952604173685,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Naive 1 CD8",1410,889,0.0422,0.0421,0,0.778793850156248,0.82057610596938,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Naive Intermediate CD8",185,19,0.0142,0.0658,-0.428,0.0762567072336475,0.108241155528329,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Naive 3 CD4",1358,1232,0.0147,0.0175,-0.024,0.0259291769493708,0.0405789078841885,"*"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Th2/Th17 EM CD4",1174,756,0.0816,0.064,0.048,0.301528195295661,0.365233126282795,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","CD56dim CD122hi NK",1276,1307,0.3995,0.5058,-0.108,0.00675126832969756,0.0116374380704715,"*"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Classical Monocyte",450,492,0.0984,0.1139,-0.026,0.614486723503247,0.674752607476526,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Naive 1 CD4",1897,1442,0.0145,0.0239,-0.051,0.0523570453530517,0.0770561920552284,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Naive 2 CD4",2780,1346,0.0144,0.0318,-0.119,5.68006190114994e-05,0.000127788059297232,"***"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","CD8+ MAIT cell",217,102,0.526,0.9726,-0.371,0.0019442804398354,0.0036281120980106,"**"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Transitional Memory CD4",410,155,0.0143,0.0555,-0.227,0.454689310125583,0.520762708920123,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Treg",331,228,0.025,0.0335,-0.032,0.431018258720562,0.49913955915634,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Tscm CD8",6,36,0,0.1424,-0.423,0.301340303775787,0.365205547722198,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","pDC",75,65,0.0074,0.1311,-0.208,0.173577354023766,0.225049426537306,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Activated B cell",937,94,0.0311,0.0844,-0.249,0.00823360856671151,0.0140111691234665,"*"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Naive 2 CD8",1112,716,0.0232,0.0973,-0.245,0.000190639689625066,0.000403866221345411,"***"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","TEMRA/CTL CD8",2871,2430,2.5053,2.5409,-0.015,0.132456219651606,0.177002287944923,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Follicular B cell",1911,1620,0.0234,0.0374,-0.069,0.17123103946571,0.222851477762,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","ISG+ CD4 T cell",1234,686,0.0407,0.051,-0.033,0.352618619533635,0.420126410941118,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Transitional B cell",684,548,0.0178,0.0194,-0.014,0.542263212646744,0.607700026895041,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","CD56bright NK",179,111,0.1659,0.2609,-0.126,0.5332760910399,0.59987301132939,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Vd1 gd T cell",992,522,0.4016,0.3202,0.108,0.000346680512669821,0.000709348000304774,"***"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Tex CD8",170,407,1.0636,1.0001,0.045,0.187554052356676,0.241212833841437,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Non-classical Monocyte",553,593,0.0321,0.0483,-0.078,0.145441456955418,0.192104592538689,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Resting Naive B cell",1273,619,0.0187,0.026,-0.065,0.4359281589332,0.503851359770355,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","CD56dim CD122int NK",411,417,1.0435,1.2518,-0.134,0.0159040032291777,0.025712545031788,"*"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Cytotoxic gd T cell",839,1648,1.9482,2.286,-0.157,2.58529717563382e-08,7.52657598155363e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","CD56dim CD122lo NK",791,418,0.3682,0.7758,-0.397,4.23322518235791e-09,1.29372545113897e-08,"***"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","CD4dim Naive T cell",317,53,0.0241,0.1629,-0.57,0.0169789835435775,0.0273214537074626,"*"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Vg9Vd2 gd T cell",718,393,2.7702,3.0014,-0.148,0.0697792187496666,0.099815527238329,"ns"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","Intermediate Monocyte",108,588,0.0175,0.0847,-0.248,0.000314124097781724,0.000647711995081764,"***"
"Suppressed_vs_Unsuppressed","PS_Senescence_Protein","TNF+ B cell",72,57,0.0444,0.0595,-0.054,0.468542717537905,0.534584929152771,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Naive 1 CD8",1410,889,2e-04,0,0.034,0.427693413140553,0.496248628515625,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Naive Intermediate CD8",185,19,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Naive 3 CD4",1358,1232,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Th2/Th17 EM CD4",1174,756,0,0.0016,-0.058,0.21309622404736,0.270720335534186,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","CD56dim CD122hi NK",1276,1307,0,3e-04,-0.042,0.57734577528104,0.641912054558409,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Classical Monocyte",450,492,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Naive 1 CD4",1897,1442,0,8e-04,-0.056,0.104830744835023,0.143200949044878,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Naive 2 CD4",2780,1346,0,4e-04,-0.053,0.042122552815849,0.0628428621088257,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","CD8+ MAIT cell",217,102,7e-04,0,0.082,0.497215477355422,0.564610561015919,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Transitional Memory CD4",410,155,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Treg",331,228,0.0016,1e-04,0.065,0.794706515290147,0.832582776840924,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Tscm CD8",6,36,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","pDC",75,65,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Activated B cell",937,94,0,0.0012,-0.342,0.00161127502833601,0.00303746260259093,"**"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Naive 2 CD8",1112,716,3e-04,0,0.038,0.422955861201398,0.491704145287991,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","TEMRA/CTL CD8",2871,2430,0,3e-04,-0.043,0.24153809648648,0.301891121117166,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Follicular B cell",1911,1620,0,0.0017,-0.069,0.0151099747849108,0.0245947687395695,"*"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","ISG+ CD4 T cell",1234,686,0,0,-0.064,0.180206585385511,0.233012955404136,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Transitional B cell",684,548,0.0072,0,0.051,0.371617621008719,0.438851883370411,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","CD56bright NK",179,111,0,0.0036,-0.153,0.206663757042291,0.263526536388147,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Vd1 gd T cell",992,522,3e-04,6e-04,-0.035,0.644086454101868,0.699560808716263,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Tex CD8",170,407,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Non-classical Monocyte",553,593,2e-04,0,0.061,0.301234940245194,0.365205547722198,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Resting Naive B cell",1273,619,0,5e-04,-0.091,0.0425792602108811,0.0634846966180904,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","CD56dim CD122int NK",411,417,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Cytotoxic gd T cell",839,1648,0,7e-04,-0.043,0.216515027849618,0.274481485041103,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","CD56dim CD122lo NK",791,418,1e-04,0.0059,-0.106,0.241716444472416,0.30195651770381,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","CD4dim Naive T cell",317,53,8e-04,0.0189,-0.338,0.14926136624953,0.196500128315315,"ns"
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Vg9Vd2 gd T cell",718,393,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","Intermediate Monocyte",108,588,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","PS_Terminal_Diff_Protein","TNF+ B cell",72,57,0,0,NA,NA,NA,NA
"Suppressed_vs_Unsuppressed","IFN_Ratio","Naive 1 CD8",1410,889,0.1225,-0.1974,0.647,6.87638048396091e-35,6.3613156909538e-34,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Naive Intermediate CD8",185,19,0.0489,-0.3833,1.049,0.062188391824464,0.090050299533117,"ns"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Naive 3 CD4",1358,1232,0.0649,-0.2239,0.543,7.95407103381394e-30,6.22808960686869e-29,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Th2/Th17 EM CD4",1174,756,0.0853,-0.208,0.504,1.2990920628574e-16,5.78554755131288e-16,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","CD56dim CD122hi NK",1276,1307,0.2298,-0.1115,0.488,2.99407204050095e-22,1.72033491823508e-21,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Classical Monocyte",450,492,-0.0608,-0.2649,0.263,0.0844283340264372,0.118229274300025,"ns"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Naive 1 CD4",1897,1442,0.0837,-0.1244,0.46,5.67416515057904e-21,3.11818800476775e-20,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Naive 2 CD4",2780,1346,0.0377,-0.2397,0.561,3.20068680640599e-31,2.67207163350131e-30,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","CD8+ MAIT cell",217,102,0.1694,-0.1267,0.568,0.00248119068797,0.00453811670868406,"**"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Transitional Memory CD4",410,155,0.1459,-0.2104,0.692,3.8880714323298e-09,1.18975978950986e-08,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Treg",331,228,0.1204,-0.17,0.526,4.23703425476031e-06,1.04659114169131e-05,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Tscm CD8",6,36,0.1081,-0.0627,0.472,0.249778012294058,0.310247857675772,"ns"
"Suppressed_vs_Unsuppressed","IFN_Ratio","pDC",75,65,-0.0651,-0.1638,0.164,0.811757088957293,0.847481475007266,"ns"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Activated B cell",937,94,0.1746,-0.1089,0.651,2.56606122610734e-09,7.94351769735552e-09,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Naive 2 CD8",1112,716,0.0542,-0.2956,0.643,2.22028329877215e-25,1.46550930684796e-24,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","TEMRA/CTL CD8",2871,2430,0.1495,-0.2145,0.538,9.67176313254642e-61,1.60927392122092e-59,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Follicular B cell",1911,1620,0.0413,-0.0491,0.239,0.00571786875840544,0.00992035738243261,"**"
"Suppressed_vs_Unsuppressed","IFN_Ratio","ISG+ CD4 T cell",1234,686,-0.1165,-0.9961,0.876,1.62978678507437e-78,3.71901822575065e-77,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Transitional B cell",684,548,0.0784,-0.0755,0.341,8.87788779080473e-05,0.000196593522613384,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","CD56bright NK",179,111,0.0175,-0.0029,0.047,0.147660297376139,0.194885709362186,"ns"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Vd1 gd T cell",992,522,0.0981,-0.1087,0.441,3.82338142510793e-07,1.0281506054499e-06,"***"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Tex CD8",170,407,0.0283,-0.1032,0.25,0.77849235419547,0.82057610596938,"ns"
"Suppressed_vs_Unsuppressed","IFN_Ratio","Non-classical Monocyte",553,593,0.2847,0.0956,0.314,1.13523345251643e-07,3.16649517139624e-07,"***"
