gene,avg_log2FC_unsup,padj_unsup,avg_log2FC_supp,padj_supp
NR3C2,3.13304806734777,8.27185811864003e-7,2.84181296718299,4.18636803073778e-18
AC016747.1,-6.31205953543287,8.35933442542814e-7,-3.76981043832981,1.77841662366353e-13
AC097376.3,-7.14207956486987,8.70544745117865e-7,-5.04212043261856,3.26223084247836e-29
TET3,1.39161675016973,8.83427158870808e-7,1.42431091059956,1.37998196770241e-27
STAG3L4,5.00519604780991,8.97277818964311e-7,4.6542242206115,1.39984520751919e-38
FLOT1,-0.67582624510517,9.01638996188505e-7,-1.28744349079232,1.7508885043908298e-40
PRNP,1.17122558611989,9.09397668437897e-7,1.16892865634045,1.89740641971318e-47
AC020765.2,-6.20250894279187,9.15015073200728e-7,-3.38917385809669,2.58211257898463e-8
RABEP1,0.900641703982239,9.28072313953636e-7,0.632517337581739,5.96259666018981e-18
DYNC1LI2,1.0974206839942,9.90323977116741e-7,0.999712596725648,1.43217201588036e-18
IDH2,-0.805122499579743,1.01283718878755e-6,-0.832334531746983,2.35148002937134e-33
PABIR3,3.96724380009787,1.03588118324144e-6,3.73184692935247,1.12157620184476e-47
TMCC1,0.936939026481809,1.03622833844725e-6,0.797057721152648,1.97472740099677e-15
C4orf47,-2.91499646944969,1.03782954376525e-6,-2.35938542224846,9.233207065132829e-34
ENSG00000253194,5.42579006516213,1.1046107387436e-6,4.3346741231369,4.71904526755025e-17
TANGO6,1.08879803020083,1.11338303240746e-6,0.584225936959907,0.00873901608898872
AC008443.1,-6.26753583965735,1.12526960130742e-6,-3.35030750190641,6.317534407179e-12
TGFBR3,3.74238727689388,1.12600633620108e-6,4.01722360458143,6.780269623517341e-58
TRAPPC6A,-1.25888959174036,1.15847626823717e-6,-1.11519121115676,1.13071970995948e-18
ZFP36,1.00642546096716,1.17786767514303e-6,0.846977378657939,9.73349685426291e-83
RBM14,1.12535541690754,1.22628490871099e-6,1.58530097521689,1.5644631408769599e-102
ACVR1,1.82779750947458,1.24090975837242e-6,1.33315462118093,5.15416135357551e-24
METTL23,-0.753230082406771,1.24489791169767e-6,-0.928651717222555,1.0818038816621798e-34
TBC1D22A-DT,4.41849990246335,1.27494027098567e-6,5.26015396580738,4.487049621206359e-117
CWF19L2,0.915072855848978,1.31140843168818e-6,0.662515875767547,4.1015557316751495e-11
HIC1,-5.01969111514139,1.32530441412894e-6,-3.24754590224621,2.54301268808896e-14
UBR5-AS1,-5.54766553254083,1.34333446426758e-6,-6.189268166762,8.914918375612561e-9
GRAMD1B,1.08574117132495,1.36837102067035e-6,0.961078371816516,0.0337551079106899
AL731577.2,-6.04231297598499,1.45100089599516e-6,-6.68391561020615,4.38188149642874e-16
PELI1,1.25900712215517,1.45815624741025e-6,0.889453935581204,5.229068214305679e-12
CTPS1,1.05335673482742,1.468780343551e-6,0.82811226005585,4.88048490312135e-28
TUBA1B-AS1,4.98400250536915,1.47466773697308e-6,4.68100151241255,2.5988723290005e-34
KPNA2,1.62503907911008,1.52351307332423e-6,1.71683959133216,1.92785774888279e-50
COX6C,-0.588985181601371,1.56873579662136e-6,-0.599696592162854,2.51087739722981e-30
FHIP2A,4.40892034653467,1.64882252343405e-6,4.6793923985018004,1.4606930836260398e-82
AC104596.1,-6.29833170885224,1.65696807339084e-6,-4.71946074665733,4.51421265326591e-12
ENSG00000291147,4.59959327786999,1.67735538742207e-6,4.75053230840093,1.81411282106676e-66
GSDMD,-1.09591658493854,1.68880172087898e-6,-1.15351074759146,2.92953703473258e-29
ARL2BP,0.869133468054085,1.73221321825918e-6,0.821382634316893,4.67149208259712e-45
CHURC1,-0.590999461543112,1.89444042915116e-6,-0.742435542421814,2.3586605590110798e-60
AC131971.1,-6.66865046911903,1.92513179926282e-6,-3.33320008102962,3.12442772323412e-16
BRD1,1.85291528731488,1.97308131165036e-6,1.23500237555407,1.0118460064254e-10
PMS2P4,4.8190006586859,1.99714383596401e-6,4.66099493995934,1.2004554585854999e-43
AL353807.5,-7.13508305732345,2.02428121855496e-6,-3.93193481067465,1.84844199084737e-35
GABPB1,1.08949105845252,2.03536487405752e-6,1.08837472542343,1.80222271110168e-12
NBPF8,4.73637277899552,2.05411273479843e-6,4.57057643644323,3.8932099647409795e-55
CAMSAP2,2.05842864316931,2.12387796435254e-6,1.80835198396812,5.49931950903237e-26
UTP20,1.12679968625096,2.15883483349021e-6,0.964330375841566,8.876119768494729e-16
FRS2,1.09123134058115,2.19497913849754e-6,0.747702861721673,3.5511139076769e-4
NOPCHAP1,4.53226948329075,2.2096846243317e-6,4.13383842007968,4.1841720019696294e-36
ADA2,-1.57066104575502,2.24955044611628e-6,-1.53753808208794,1.84898213148838e-40
ALOX5AP,-0.828621754880887,2.42169091243593e-6,-0.685774489656503,1.21939831324343e-28
EPHX2,-1.24968713236736,2.4802196567741e-6,-1.69314877758743,6.31043458255082e-38
SBF2-AS1,-1.82994983116604,2.52379386623924e-6,-1.73508170873257,1.7699362719677602e-9
ARMH4,1.19623527592839,2.52641364655458e-6,1.05973542295199,1.4188768097601002e-10
AL451085.2,-6.09202294806765,2.53765179525649e-6,-3.33177474741356,6.46858660569922e-7
RBM12,1.80071800115473,2.59282497907787e-6,1.16684091133186,7.87025041347862e-14
AC091729.3,-5.906403823423,2.60570980507925e-6,-4.55255839093006,2.5628860341766198e-11
ENSG00000291201,5.9637432594848,2.60800420428798e-6,5.0141980708126,9.88261867727493e-20
AC087280.2,-5.34711709515052,2.62612361002903e-6,-3.91414836044435,1.3004255570619e-4
AL591895.1,-7.64459809133763,2.66936334490554e-6,-3.92944028378293,4.04462537405553e-44
NLK,1.32528073219963,2.66994385624464e-6,0.819109367156015,2.14821166180261e-5
PET117,-3.81992961960463,2.6728171172719e-6,-2.55741305394862,8.853384420530419e-20
ELAPOR2,6.29154081956696,2.72730409106095e-6,5.32106037812749,9.29877146565471e-22
TRAV8-3,-1.363830286731,2.75178206048927e-6,-1.0284565693408,2.3601332301133e-8
CDKN2C,-1.880039470583,2.75981437381953e-6,-2.28311589763684,1.3049888847952e-22
KLHL18,1.97416730534189,2.76994322147307e-6,2.18471167750541,4.0932284335693194e-42
RFX3-DT,5.62980608830306,2.8548870884711e-6,4.97140385452735,2.2517353313054198e-23
GNL2,0.807975035500565,2.9067858101061e-6,0.75245440824198,3.92014235695102e-19
LARP4,0.931213525847773,2.96273329855143e-6,0.800985042460574,5.69594377287582e-16
LINC02802,-6.78574434165169,2.97732502245856e-6,-4.9330487383001,1.0750242853682701e-15
VIPR1,-1.36493190839114,3.05345436408229e-6,-1.28090552595446,9.119368642883639e-11
HIST1H2BF,-6.21108597517443,3.23594884669765e-6,-3.23974560081327,2.1254549548216703e-15
SLC20A1,0.851921606535831,3.2483792023441e-6,0.790035816195026,1.57597121100833e-27
BTRC,1.22177753495908,3.2878418650943e-6,0.951143074454306,2.46848510141279e-8
CTSC,-1.40294015063415,3.38312383279284e-6,-1.03713887618582,4.692138131256719e-30
YWHAQ,0.793695203469173,3.53911419559744e-6,0.661436633270154,1.6740394826968e-52
VPS50,0.863606108719543,3.58293963893567e-6,0.765759758361818,7.0688776657719896e-12
EPB41L3,2.80357826566515,3.65310831399989e-6,2.14530327577516,4.27535994121073e-10
PALM2AKAP2,5.03379582924796,3.67543967976708e-6,4.28560399820011,6.19586686207585e-22
NMRK1,-0.597461412050566,3.84182072784739e-6,-1.2309910877855,2.5960301867011e-29
AC008764.8,-6.13835658774674,3.86302099785716e-6,-2.78777702113719,1.01688502925341e-7
THEMIS2,-0.867057671018053,4.03632217908004e-6,-0.858393240011819,2.29455466942189e-6
SDHAP1,4.62417182910117,4.08725531013638e-6,5.28751422936687,1.11631577878773e-128
SLC25A42,-1.40533801142279,4.10723648409521e-6,-1.35376500381131,2.9430051778718797e-19
CREBRF,0.767961322674509,4.10951520943602e-6,0.744678648802195,1.0180920249430101e-10
BCL9L,1.12681088910884,4.36441896226616e-6,0.865565634333165,8.08951739198336e-20
STOM,1.87140074877915,4.36788765704702e-6,0.981497884246245,5.3234681886131e-4
PSEN1,1.09052541039608,4.39568762820666e-6,0.892025201499877,2.57625667503206e-12
CASTOR3P,4.70190417686767,4.40054589910588e-6,4.32774902660362,1.10464279712595e-40
FAM110A,-1.31602831422025,4.41153324514408e-6,-0.623370654221401,6.838475010632199e-13
PSME3,0.840422606749802,4.41591219939722e-6,0.701353408235007,9.04606665081727e-16
LARS2,1.08188610994154,4.48587055543945e-6,0.720383090479273,7.92802487868088e-5
ENSG00000290109,5.50684304446718,4.50229139995719e-6,4.68784679254512,3.2025869624710396e-19
ETF1,1.12486123350535,4.56231757683104e-6,1.13068779111199,3.6639215818485595e-35
AC011726.3,-5.68381361947988,4.58002921554401e-6,-4.17610382009743,1.5105558525773e-10
ODC1,0.823679722013603,4.79544650925148e-6,1.6045441332287,1.8556313431742698e-94
ZFAND1,-0.670004633114594,5.01623022186091e-6,-0.809312337433292,6.21356830730696e-20
ABTB1,-0.628524737994523,5.13637290649838e-6,-0.658978413759637,3.9635546525417395e-11
PPP1R35,-0.614706159589512,5.20084017927315e-6,-0.634792959697186,9.2918551763341e-15
TMEM43,1.17073228084837,5.20914049520287e-6,1.09424994604374,9.40190324689659e-37
CRBN,-0.792168236577767,5.22958963463418e-6,-0.822920355452191,5.3394429023905296e-48
NR4A2,3.80163030742032,5.24878715655631e-6,3.37543252791156,1.00790739926516e-29
HAUS3,1.21839929244972,5.53465080372311e-6,0.956212978189384,6.03543114843071e-13
MAPRE3,3.34389607646826,5.66314290358422e-6,3.78893886797682,1.0138829921296601e-68
ENSG00000235978,5.48023539402312,5.67011489420463e-6,4.61584532248636,5.07305148418923e-21
MAPRE1,0.725378193220008,5.78784732166799e-6,0.619159911513328,1.17313457266213e-12
ZNG1E,4.70113523235066,5.79274611754544e-6,5.90701515003985,1.32107358549871e-126
MOSPD3,-1.63694209911242,5.84600473656257e-6,-1.26750274575497,1.06448244049663e-9
SNED1-AS1,6.49384830870215,5.9019102477391e-6,6.77190557688357,1.67895128100427e-45
ENSG00000291214,3.50660255896452,6.03123581087238e-6,3.23655045161208,5.76826392017256e-48
KISS1R,-2.37953421338433,6.13160717101874e-6,-2.71485089465118,1.1155068944443801e-39
MCTP1,-0.856063623059011,6.25168064785998e-6,-0.694297942267339,0.00762416104493601
CDCA7L,-1.50453494024095,6.37206979519183e-6,-1.08452546765325,1.98272969899211e-41
HMGCL,-1.22875652856667,6.55535654206457e-6,-1.34912385196588,3.88847630453902e-18
USP34-DT,5.69434141259773,6.6879977286244e-6,5.57199398901424,2.43255026779423e-30
NSUN5P1,4.94090939504152,6.96027055565123e-6,4.68301398096111,7.185065547592499e-35
AC006504.5,-6.36025095134395,6.99080970837863e-6,-3.16021806095525,1.37126858531258e-10
NUP160,0.839576749846041,7.05112025896002e-6,0.612641020774381,8.71379695573015e-7
ENSG00000226455,5.23011712651233,7.10631694720693e-6,5.32401330726199,1.08861375332043e-63
VAMP5,-1.00803036027865,7.28442349400498e-6,-0.957092020914676,9.03564517450484e-38
ENSG00000261573,4.16002093237523,7.42028461670725e-6,2.91674142891408,8.2283433930291e-10
AL035530.2,-6.50861237695491,7.74873041982082e-6,-3.73356022815633,1.82724518897941e-15
ENSG00000290737,5.29983638401152,7.98828329036401e-6,4.70635154534639,6.126187534448639e-25
PRIM1,-1.22670310250111,8.06097470383449e-6,-1.38015839885523,6.51992030333332e-16
CXorf56,-6.36115636664615,8.08072262967105e-6,-3.08544593192217,2.02377252352576e-8
KLRG1,-1.35382843105098,8.09248397800398e-6,-1.31947357322095,7.40114739261015e-7
ZMPSTE24,1.19958761465105,8.18845625329709e-6,1.03446628518091,8.45082261921749e-19
KRBOX5,4.47032449402185,8.68100209521898e-6,3.71131539382058,1.05103280749019e-26
ABCB6,-2.49928011569595,8.87603602535755e-6,-1.85340486732516,4.46738263897239e-8
LPCAT3,1.49314802356503,8.93057769616181e-6,0.956431372092502,7.86484747680507e-14
NF1,0.845092088107884,9.26212611258074e-6,0.761297267837467,0.00280083771038249
ANKRD42-DT,5.23726464956807,9.33704666396835e-6,4.6118382533635,5.245623306940401e-22
EXOSC6,0.795890341805332,9.54182639136026e-6,0.817548566262665,7.89291464118347e-24
CREBL2,1.06237374460085,9.69779597653197e-6,0.68877038273785,8.98158222109077e-5
SPATA5,0.878117118754399,9.73334179677651e-6,0.58821401726498,3.25150238309127e-7
PPRC1,1.52638134844188,1.03134494663368e-5,0.828076089730533,1.76625863983516e-14
CD99P1,5.0712299257116,1.04247614886889e-5,4.57976830935016,3.58825240622326e-39
ENSG00000291113,5.14769940994242,1.04331163409802e-5,4.89438871490502,2.5472853923278593e-43
GRASP,-6.19918168056934,1.04685357779638e-5,-3.6258717689857898,8.61602166588138e-8
ENSG00000289620,9.36957185095417,1.05133572558693e-5,8.59147469267328,1.24428521343862e-16
PHAF1,4.99050279010611,1.08723328079458e-5,4.63337100753567,1.61735254471436e-35
PIP4P2,-1.5732015104366,1.1017650266469e-5,-0.897919771999938,2.41804930157092e-8
ENSG00000249207,4.36794459921828,1.105870230922e-5,3.85823644550541,9.1189138972226e-30
AP000692.2,-4.93257246736915,1.12271702925216e-5,-5.57417510159032,5.6503551048557e-7
CD99,0.871293230937106,1.12342596110227e-5,0.684035905084235,1.2631827109637198e-35
ESR2,1.78117732421303,1.18296805274745e-5,1.31990970865222,1.00640130566441e-10
PIGT,1.06701960526014,1.21981003422055e-5,1.02075328595729,1.6982544916381e-27
SLC25A23,-2.03544533948916,1.24958605960124e-5,-1.94250623712468,1.79541279730217e-20
PNO1,1.1337787666461,1.25504385073371e-5,0.995492162733243,6.79272966137143e-21
BAZ1A-AS1,5.45180404044918,1.25785544904992e-5,4.50390154008308,4.8120911798475404e-17
ENSG00000291207,4.48065825629355,1.2635129570378e-5,4.28550584869095,1.15888604957754e-50
AL161421.1,-5.47465066883731,1.27740017408187e-5,-3.68163079048802,5.2930871047237e-4
HIST1H4F,-5.87860457647426,1.2937551861421e-5,-4.5278343142826,5.43125103784403e-8
UST,2.89181039947641,1.29871265755158e-5,2.65543125408628,3.17669489121039e-32
BTN3A2,-0.686694208240184,1.31667667836264e-5,-1.36266740040288,5.1815240719673295e-132
C12orf66,-6.66016551794901,1.37086627512654e-5,-3.63835462110719,2.6302840758306203e-15
USP36,0.833695483956035,1.39033208621696e-5,0.925478041517916,2.96310458298941e-27
AC073896.2,-6.59675198213958,1.39488468925618e-5,-3.21498234632481,2.06952334147288e-11
ZBTB7B,-2.17284757753423,1.44546681357369e-5,-1.4314256910102101,3.62439723930576e-8
ENSG00000291171,5.2021537121931,1.46204830863716e-5,4.43860262784348,9.96347360506997e-17
ARL4C,0.957961430210083,1.5146169651426e-5,1.33416378960568,2.32347993708863e-270
LAMTOR4,-0.621639844003318,1.54066540690028e-5,-0.765119147180602,7.61703651505613e-58
AC011043.1,-5.92329340255294,1.55223237004342e-5,-4.25684145964531,8.92097570147375e-12
ENSG00000278743,5.42633655678891,1.55908491032272e-5,5.12160287192651,2.54050315204389e-35
JOSD1,1.34686847327313,1.56065069435581e-5,1.15200319424078,6.20985156601382e-28
ENSG00000277511,5.50832689124309,1.57035845976309e-5,4.87738952647242,1.9584370318068599e-22
TAF9B,1.35473185844578,1.57613150198619e-5,1.22688464827419,1.01312297376823e-20
H2AC20,4.84723864622643,1.74169784230693e-5,5.1852284127011,1.55427695698606e-64
BIN2,-1.30927397315592,1.78513258320406e-5,-0.901681395063016,2.09876402416404e-15
MAGED2,1.15944907495143,1.79108832560532e-5,1.30037835246866,1.0701809152677698e-95
AP000873.2,-6.34592538789445,1.81865612283188e-5,-2.96621312383146,4.65257960670954e-8
COX10-AS1,-7.02038759798888,1.82215033972199e-5,-2.58472515710398,5.223076609891299e-12
ENSG00000233912,5.07715497196192,1.85682896114021e-5,4.54547339830857,3.6423332721413296e-28
ENSG00000229151,5.01444841845898,1.89244264581151e-5,4.53764867268135,2.11948403593094e-29
BCL11A,-0.74783737554086,1.9370485000314e-5,-1.40639900029443,3.8766402498786e-32
NUCB1,-0.698187326406492,1.96446655161798e-5,-1.04382588137875,8.89335532175444e-47
ENSG00000291067,4.61986117636737,1.99971156684214e-5,4.80241322112807,4.86407753516425e-62
SVIL,1.74762513025551,2.04139396378667e-5,1.3670728605823,3.1408867347403897e-31
NDRG3,-0.839542054574247,2.04237177715993e-5,-0.687960486669928,4.61366451830471e-6
MAD2L2,-0.805666407765911,2.06941548599715e-5,-0.909902900386247,1.6296132369443e-4
POM121C,-0.641125925961574,2.12731013453806e-5,-0.742696982556012,2.97427306503777e-26
FCGRT,-1.22534209638119,2.17670969513891e-5,-0.843655759296706,0.00468015487786196
COQ2,1.94162195917898,2.17712532234084e-5,1.34858193096822,3.1901038778678703e-9
AL138724.1,-6.27354341144902,2.18084018183465e-5,-2.50019356046657,4.42719695957249e-7
INSIG2,-0.658828977337268,2.24254603481536e-5,-1.12293601616995,1.49270215249973e-33
AL691432.2,-6.05766447071318,2.24570254320865e-5,-3.59691768528633,8.36373077027278e-7
AC012360.3,-6.30259123085477,2.33850907575235e-5,-5.45145694967343,4.64210770183391e-16
ACTN4,1.40875649064327,2.35846646625322e-5,1.23683548422216,7.72400148551301e-24
AC090971.2,-5.16277553739331,2.5871219237089e-5,-3.09259301328366,1.3524390253587e-5
PARP11-AS1,4.05799609417289,2.65916395823344e-5,4.68181860665099,1.1643438439104e-83
ENSG00000290709,4.98314442528739,2.70117050824197e-5,4.59387509591472,1.4354310590996198e-31
SNRNP35,0.670301848233839,2.76504767893398e-5,1.0587195952378,1.08448953361084e-38
ENSG00000262202,5.35946314509994,2.78880945486276e-5,4.53333499868725,5.526764774864009e-19
ZC3H18,1.07286675865271,2.83148016189865e-5,0.607490828562093,1.91218523127079e-6
AC127521.1,-6.3067737477017,2.86151171579249e-5,-2.55477313526914,5.28626521747077e-8
SDHAP4,4.27710769050131,2.89925693091825e-5,3.9563175239803,2.12439728268596e-42
INTS13,-1.25036594823992,2.90049930231693e-5,-1.66615810795637,8.21560341660711e-50
AC025171.1,-7.18987266121472,2.93615515787319e-5,-2.83591612038355,9.69393775035704e-16
FAR1,1.28205427336682,2.95969971945742e-5,0.859027645829686,1.69381687604295e-13
ARHGEF7,0.821706055502542,2.98657352422917e-5,0.689729624768575,3.86077183442901e-12
GALK1,-1.49633027611265,3.0167105631805e-5,-1.29200731650254,3.6901082708993e-5
AL662844.4,-6.63817038899986,3.0275398421727e-5,-3.35001842918649,4.89038842644556e-17
TDRD7,2.07922846315246,3.07019465157029e-5,2.00225049238968,7.641431462127459e-25
POLR1A,1.30838780454271,3.16297773709374e-5,0.751174461011528,2.73404688045934e-8
AC244090.1,-6.14682807893059,3.22504695716886e-5,-4.69841387239727,1.68118273129782e-16
CASTOR1,-2.68281451300144,3.27702476018913e-5,-1.85792610019383,2.18659045386873e-8
ENSG00000259704,6.30832789682306,3.34030773193802e-5,4.54062483305098,8.15688650704057e-7
GOLGA8A,-1.59036222272063,3.388434698843e-5,-1.55604090878003,1.2033760088344901e-58
HIC2,-0.967865393513454,3.3914101628914e-5,-0.92277769964415,0.00198403900578715
AKR1C3,2.61009343826728,3.43392942771702e-5,2.69816862973427,4.94370445545634e-44
OXLD1,-1.08174179162994,3.45441861991907e-5,-0.971973381193267,7.85341788996494e-21
KLF7,1.41003246488814,3.55984178178573e-5,1.38921639819063,2.8643438772646395e-43
IFT52,0.966144617966382,3.5768585945085e-5,0.743567713004671,2.8367268896629e-4
SLC38A1,0.780259277245855,3.71319144260254e-5,0.82794834867199,1.01545777141128e-66
NTAQ1,5.73192167914041,3.79819579468394e-5,4.35446010027534,1.05949988272544e-8
AC092329.4,-6.32421740245226,3.81590290230612e-5,-3.10107598561717,1.51049358293878e-10
AC004812.2,-6.08566255781021,3.91115070785905e-5,-3.76900706281314,6.087671590321859e-12
LINC01534,-5.79122779355141,3.93064603149586e-5,-4.34552087132211,3.65320163864327e-7
NADSYN1,-1.01475043562629,3.96048977680649e-5,-1.28590658491309,5.1947761495481496e-33
HBS1L,0.737195912703202,4.00378084574395e-5,0.6521377086132,6.95094511018796e-13
DUSP16,0.994707529420199,4.091380839651e-5,1.2313877945431,1.49784220061813e-26
ZNF232-AS1,5.91408146781276,4.16292489091207e-5,6.45197776700681,1.0772880466655599e-70
GATAD2B,0.763164675975694,4.32734045484417e-5,0.629541533235991,2.0726539628315702e-17
GRAMD1A,-0.586723786526314,4.42974551983706e-5,-0.794356693274933,1.0801527272776701e-21
CSNK1G1,0.858216694685235,4.50245517223839e-5,0.815023489912688,1.8762352807258797e-11
IER5,1.83065602180856,4.69098646993433e-5,1.99468483281006,7.60154483376045e-46
