"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"CLEC12A",0.0417166758928866,0.0142324367635754,0.860764046736291,0.0451345380862555,0.0474025051668717,0.0328630463181064,0.257635392161719,0.115918478819393,0.0139882880497087,0.0197248879957997
"SLAMF6",0.1169947442224,0.131947685570482,3.5910829149777,0.0115402800952979,0.161377340251329,0.019333504996845,0.0133439243892584,0.0639084977428008,0.0103106804954972,0.0178573887879959
"KLRD1",3.54556289666941,1.49277277718326,8509.06162547041,1.34877145487548,73.3534264563848,4.02553464314156,0.333931138673326,31.0247079190121,3.61230277281389,1.3408511930374
"IGKC",0,0.0164399297775563,0,0,0.374238030704355,0,0.0100891912622379,0,0.014156137911663,0
"LILRB1",0,0,0,0.00165369595747561,0,0,0.000692920556664592,0,0,0
"FCER2",0.00157121386849584,0.0155841353244813,0.0080984684128539,0,0,0,0,0,0,0
"Human-Ig",0.0143668941389427,0.0332363872517993,0.01814147776427,0,0.0391438854509283,0,0,0,0.0145199587758015,0
"SIGLEC7",19.3192077738701,0.524305569883158,34807.132566892,301.170201191292,44993.6660474381,1297.50905365325,33.0440937255717,3.04148132006191,31.051226667091,2.71579274501467
"ADGRG1",33.60172645001,23.0001228909731,12748.1379070367,2.8929498125119,10.2429171884985,0.359835082794109,0.531380751318889,4.23995243390817,1.55589590148067,1.46249365773456
"HLA-E",0.00941110282988273,0.017917137955262,0.350562122200287,0.000497514782877703,0.00600549284378302,0.00682153284758489,0.000430992974947986,0,0.00854374017908988,0.000387424660293112
"CD82",0,0,0.00155638468457415,0,0.0250686120455206,0,0,0,0,0
"CD101",0,0.000337546962432882,0.355042873124495,0.0173759321892673,0,0.00677009005324765,0.00443712907953428,0.0224055021357928,0.0180614783363042,0.00253496493381951
"C5AR1",0.0543522617110873,0,0.0231738392113062,0,0,0,0.00148862757990528,0,0.00163519503369717,0
"GGT1",171.607206473638,0,0.00550186025909967,0,0,0,0,0,0,0
