cluster,direction,gene,avg_log2FC,padj
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SLC30A1,-0.790806591449123,0.00322640366002735
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CALD1,-1.01132281342528,0.00326331780132163
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SLC37A3,-0.595396440866554,0.00342174841810313
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,UBA6-DT,-0.797364919552759,0.00350741552240404
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC00239,-0.733182834527875,0.00357203722828481
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000287839,-0.887251647430532,0.00357291027838995
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TMEM276,-0.812475451591078,0.00359559967725777
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289056,-1.30813139301784,0.00406245609362373
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HYCC1,-0.615432042386237,0.0040951324093261
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CD84,-0.994604091629724,0.00464324414571736
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290440,-0.859475774786061,0.00538023271721154
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000253736,-0.923146164081207,0.00615126157707536
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000183308,-1.01275520384884,0.00689558894877593
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000281181,-2.56886761675695,0.00711650353174314
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MT1E,-2.79554462644719,0.00827370026842039
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,AC025171.2,-0.663715286577334,0.0083104150130905
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,WHRN,-0.918555428552283,0.00864973382579057
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000279168,-2.47149144897853,0.00896540338235301
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289526,-1.65942525932014,0.00905547549383908
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000288729,-2.69223200189158,0.00905630822370758
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ANXA2R-OT1,-0.769583047346245,0.00928578545293053
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SORL1-AS1,-1.62216472753868,0.00929294807900006
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000289827,-2.53638773713188,0.0095281023938765
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,C10orf95-AS1,-0.92985314425186,0.00971272183081578
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,KRT10-AS1,-2.01701191674604,0.00971307565492405
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,NSUN5P2,-0.858505120091797,0.00983644037120122
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,EIF5A2,-0.973611929699806,0.0117525821044482
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MIR22HG,-1.87947056458893,0.0123318251197666
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290560,-2.24279312627114,0.0125431652893813
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000288061,-1.00028568161466,0.0127523639122298
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000290989,-1.34684110905208,0.0128691144256351
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000255139,-0.787542316576192,0.0135732289807802
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000285646,-3.38641874710993,0.0140489303439141
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RFX2,-0.692479503193566,0.0141911542907735
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,AGAP6,-0.614201208843871,0.0157803041487308
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RFX3-DT,-0.732341165910768,0.0158214300406123
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ZNF407-AS1,-0.593467274353379,0.0172941118659803
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC02694,-1.44445637917079,0.017658668225584
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000251131,-2.01367825544149,0.0182956818884569
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,MRPS31P5,-0.897963357746772,0.0205445145466294
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,GTF2IP1,-1.11092997527984,0.0210579418464753
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,RPSA2,-0.849435325025263,0.0217363683189137
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000170846,-0.611408963210621,0.0272004627143487
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LINC01816,-1.93129283607606,0.0286466139531677
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000247121,-0.835436327618203,0.0338908095996414
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,LSR,-0.885353954234474,0.0343249785941532
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,CNPY2-AS1,-1.29474948365399,0.0347996909640471
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000287387,-2.0306271962136,0.0353039241605146
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,IER5,-0.615007892624444,0.0354810038879817
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SLC25A19,-0.78704311795409,0.0357001858069556
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,EMP1,-0.660137728296264,0.0359015635977305
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ENSG00000274292,-1.2261326518567,0.0365733102382589
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,HFM1,-0.768491867401961,0.0400218972287128
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ABHD5,-0.671706764954011,0.0421921438390645
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,IRS2,-0.918553408639846,0.0423343866327991
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,ANK2,-1.50759628967946,0.0428738936834726
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,DYRK1B,-0.612821810783506,0.0434316629839738
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,PHAF1,-0.875448476867362,0.0448183906209861
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,SUGT1P3,-1.21380564324847,0.0469626862976909
5_Na_ve_CD4_T_cell_2_HighvsLowVL_ALL,Down,TMEM191A,-1.40948442395996,0.0471692510279369
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,IGFBP2,0.903156295471679,1.04341540496664e-195
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LINC01578,0.964742807867286,1.3387682209097698e-169
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,H3F3B,0.948287207394272,7.971221067673379e-156
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MTRNR2L12,8.07432636748328,4.5493936237712994e-148
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LDHA,0.748388842472364,6.15674680230555e-125
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,BNIP3,0.730305376521787,2.9052232017521296e-106
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GPI,1.05690509985269,8.50268777440032e-105
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,H1FX,0.941877982936712,8.79409093933276e-104
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SEPTIN9,0.674764594327013,1.66646058593608e-102
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PKM,0.776100944022313,4.36989409682252e-99
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GAPDH,0.897467542244986,2.2006572228326397e-98
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,DARS,0.641363199704028,1.9474235974466795e-89
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SIT1,1.19355045527572,2.56919722892912e-83
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,VEGFB,0.989512009333081,1.391434158057e-82
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CD27,0.651439576108532,1.15376494045402e-80
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,P4HA1,0.690784983131478,2.4529695514217e-80
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,H2AFZ,0.733321982677509,2.4503068839613802e-73
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MIR210HG,0.681843319896955,2.51314906996282e-71
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AL138963.4,3.32030959952927,2.18070986465408e-69
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,IL16,0.59971583015745,2.18901044255376e-69
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ACTN1,0.68929055297141,3.20579969700289e-68
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H1E,1.50850196693565,1.0953495429424801e-67
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,NUCB2,0.58309584293014,1.00269435295561e-66
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ALDOA,0.758196652040727,1.21189369984419e-65
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CCDC107,0.673982494946563,3.17776723621247e-64
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC008105.3,0.717756036284792,5.60545410474138e-59
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,VEGFA,1.13403291079072,3.34928144900445e-58
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H2AC,1.28961833219106,7.55547041706647e-57
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,TAF1D,0.699238465920666,2.01707512373294e-55
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SLC9A3R1,0.719002060348836,9.976307852468721e-53
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC097534.2,0.856360095264855,7.44033128831995e-51
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ENO2,0.958050916076344,1.48363565478782e-49
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MTFP1,0.722247027770939,9.33868377714503e-46
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MGAT1,0.795138336384076,8.024900308940739e-44
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H4C,0.631974350853536,8.828015059742658e-43
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ANKZF1,0.7209338604082,3.85680368518516e-42
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,FGF11,0.581504134474444,5.1822380468059704e-39
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ACAP1,0.66634723867215,1.96139806166162e-38
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CORO1B,1.50171936105152,3.24645342154281e-37
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,FAM49B,0.660811620054742,4.03506679107099e-35
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RHOG,0.616712197002767,4.58885367757253e-35
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SH3BP1,0.688745887087921,2.00255089328015e-34
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CALHM6,0.935392418580982,6.03127090802108e-34
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LDLRAP1,0.631996072103333,4.44317715644115e-33
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,EGLN1,0.66200683695353,4.81500036503387e-31
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ITM2C,0.981869057436089,1.8353605046822998e-30
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PFKFB4,0.914201823609837,4.75109382208914e-29
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,TARS,1.05538846302784,2.32017204257753e-28
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,YARS,0.624352780943267,4.76179934047885e-28
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ANKRD37,0.693115389077583,6.1266272505502195e-28
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MARCH5,1.01770736617009,1.02334753212496e-27
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,WDR54,0.661221856263501,1.06645042263852e-26
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF581,0.677938569670437,2.53679396829962e-26
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SLC43A3,1.37961723243354,1.2393299356080798e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ITGB2,0.651730586421012,1.74084862374196e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PSD4,0.75466781433238,1.7412450654437198e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GRK2,0.859173722332262,9.29725284161376e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,C9orf16,0.647513480261217,3.0396406688731502e-24
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GARS,1.09456498242875,4.94443356660499e-24
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H1D,0.691555677212005,2.35525030751617e-23
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,TRAF5,0.677033875267588,2.04420111409624e-22
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HK2,0.730963051327074,4.76470695496835e-22
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SNHG1,0.647956817790573,1.3746756454982501e-21
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GAREM1,1.99155731497728,3.15496211513206e-21
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ING2,0.885565243120005,6.35301033073969e-21
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SPRY1,0.666771877511802,1.0443395019972699e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CBX4,0.883598897791839,5.85690448292322e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PLIN2,0.635019154570579,1.15552408819124e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AL133415.1,2.4880382176631,2.1675351570745998e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SFXN1,0.596149353780554,3.1047243676842e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MXI1,0.595499620202712,3.41705621851441e-18
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ATP6V0E2,0.921615629798971,5.31859882673195e-18
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SNHG12,0.842903713691763,9.02512695508303e-18
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LRMP,0.715914996755432,1.1788359345114101e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ENSG00000273149,0.758280582998069,3.3752793196526803e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC026979.2,1.21836105913707,4.19474818236158e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RASSF7,0.593738543598627,9.964354669993771e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H1C,1.26544985716637,8.478515050024749e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ADORA2A,0.719762920997694,9.98119679594235e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MBD2,0.767617833097949,9.99947878839088e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RAB33A,0.599643199749204,1.7630434129081402e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AARS,1.10766369281776,2.8691481041373203e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,KDM5B,0.715216135911843,4.208024982053081e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SAP30,0.810354344515665,5.2886558314305206e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,FAM207A,0.943722900982133,7.126484163680051e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MTRNR2L8,4.44965542194235,1.29207249555138e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,WASHC1,0.858921499569449,1.65346587882088e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SERPINF1,0.739482346287593,3.81851151428958e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,YEATS2,0.588157360716582,7.24191486165782e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SLC16A3,0.796355998264626,8.30019101934137e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ANXA6,0.674617866500464,1.59417929307068e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GCHFR,0.812208302653648,2.7033295864014897e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RASGEF1B,0.752259810117756,2.9398187338615e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,EPB41L4A-AS1,0.597726351521206,3.34021295451219e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AL137857.1,2.80178945046903,5.18995238550906e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CTSD,0.616180792891125,5.70953712499491e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC093323.1,0.763103055207199,6.09427117509686e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,FBLN2,0.710053207984441,7.11795461408755e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RGS19,1.01767179639441,8.954524028441789e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC245407.2,1.05419201419638,1.2473114159843599e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MARS,0.89092168962960006,3.56024094749866e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CEBPB,0.894121661453185,5.7049609203423197e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SIPA1,0.615434118374852,7.6756302006702e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RRAGD,1.12298961059752,9.606997080146179e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,DHRS13,0.773887817311635,1.06118108913712e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PHGDH,1.23878033217872,1.13390459840171e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SAMD1,0.94828029848683,1.26793145597444e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,EMC9,0.796128325664553,1.31170897176421e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AGTRAP,1.15257368068942,1.65466490066702e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,THEM6,0.896956331222494,4.0791867266429503e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,FOS,0.763540361476593,8.33075493697787e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,JUN,1.39707006719801,1.4521969832806302e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HCFC1R1,0.711815385860095,1.5157822328052601e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,VGLL4,0.596909314170969,1.7254175045111902e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC044849.1,3.93471862755823,2.02517843096332e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,BEND5,0.598363723159664,7.9365347132274e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H2BK,0.814742617584625,8.32176286868236e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AL118516.1,0.689354460139679,1.30111496828209e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SLC2A4RG,1.12045597258916,4.50378465119655e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ASIC1,1.40034198426605,4.63807779741639e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MBOAT7,0.888093536871578,6.48701584889738e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,RALA,0.580032008369319,7.3066293066828e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,BIN1,0.626357804379207,7.57334136792482e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LINC02361,0.58027540331082506,7.80795482513104e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PPFIA4,0.938304790534464,1.21942387659839e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PPM1M,1.15129273870386,1.21983021246764e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,GPR146,0.761868877202402,1.50218516131988e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,TARSL2,0.748969075979848,1.64652871908189e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST4H4,0.806957905839895,2.38788217524828e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,TRBJ2-2P,7.93121109222204,4.17094763752933e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AL135905.2,0.916024830041305,4.58318716076944e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,WDR60,1.07677674829005,4.70021608057388e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CHI3L2,0.793657243422443,4.87270098752468e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,BHLHE40,0.655739661352949,5.03951807578642e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CHAC1,6.11253005607819,1.17141980856307e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CCDC58,0.902210979291304,1.17389990363042e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,METTL5,0.584982786128587,1.69806850883721e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AL359220.1,0.608923554563451,1.88952276209406e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CDCA7,1.13729622352744,2.64147852311266e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC022706.1,1.69057746859088,2.77791484102755e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF467,1.36208332596097,3.11669062106438e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,UAP1L1,0.817342651594658,3.22886224121588e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,THAP8,1.04339879577241,4.22225348949836e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CD9,0.988794134728623,6.17385084005674e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,TCEAL1,1.08697456483489,9.79855924749783e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,OVCA2,0.69144967068253,1.05426878842611e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HECA,0.665643709675401,1.55419491208227e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H3D,0.936829274986559,2.06143754784812e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PIP4P2,0.920170821667992,2.44768900332993e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,EPS8L2,0.8700319895641,2.91543559773573e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,YPEL4,1.00841902154556,3.07583288875973e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CFAP97,0.657066978080128,3.28506086156973e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,FOPNL,0.705172954215952,3.28625901753795e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LINC00486,0.757761540736912,4.50369719972397e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CTBS,0.716322093804389,7.59627336642745e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SBK1,0.663616793183886,8.44665324615449e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,OLFM2,0.615124119756984,9.32893463222102e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,DGKE,0.668066604813097,1.2659092368641e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ARNTL,0.586822719509078,1.3084741125384e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ACTR1B,0.652067508666237,1.5941686345927e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MYL6B,0.958631774000548,1.8241263055273e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,NCKIPSD,0.692508160221258,2.2140968509229e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ALOX5AP,0.864868884607525,2.927887986014e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MAPK3,0.784133677859094,5.1045440401266e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SLC25A36,0.596057216320699,6.1908258713554e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CASTOR1,1.22332502952918,9.5374237299231e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,COMMD7,0.63234885971519,0.00107658791685348
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,AC006064.4,1.0626127446153,0.00110138336468146
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,KLF6,0.892010872078425,0.00130544479089667
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,LPCAT4,1.01818693105607,0.00135300923242225
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,CYB561D2.1,0.639178460852304,0.00145957366783177
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,MCTP1,0.759433920868561,0.00187028217346121
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SH3D21,0.910798301780744,0.00195576585135185
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,ATP2B1-AS1,1.23915238889005,0.00225143047984189
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,SLC18A2,0.94556945276421,0.00277671465761778
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,NMRAL1,0.611301944397953,0.00293987862967403
6_Na_ve_CD8_T_cell_HighvsLowVL_ALL,Up,PCAT6,1.9784679118959,0.00308875216551551
