"","CP002-entry","CP003-entry","CP011-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry"
"RBM12",0.116524799285039,0.0980203339998371,0.27539236678612,0.32075329498554,0.0362397622671595,0,0.261228816450428,0.0965930551186095
"NFS1",0.0559278464284213,0.158829046104995,0.0613940974128225,0.0942828679747393,0.0389262580966617,0.0971043483327183,0.214391437855082,0.129048799125205
"ROMO1",1.53626919437383,1.48413574528929,1.4987642408122,1.96045185315897,1.35368441152816,1.77297330520209,1.38314463219853,1.33052557981512
"RBM39",2.87602144058583,4.13711424693379,3.13401967607737,3.30350498876369,2.97402020667406,3.05554882563662,4.36101381123878,3.26843597725785
"PHF20",0.598675712420644,0.567038623078805,0.883629679325527,0.29857609340576,0.953512781198475,0.769515211926452,0.833926416975765,0.668315507277337
"SCAND1",2.56291636017252,2.03088528549642,1.91037267864407,2.4518938772441,1.97826614508262,2.87169521904796,1.78748247392145,2.40541529606734
"CNBD2",0.188110087367523,0.30338687933824,0.159468703368117,0.229556266419447,0.0374111485222596,0.623479236071379,0.145954473390874,0.226445820618015
"NORAD",0.564899673130278,0.524041733399167,0.459629385950562,0.429219410651186,0.697200222671503,1.20202598787057,0.817822486356622,0.32835931913147
"AAR2",0.301990491965826,0.24650240915417,0.206840783967933,0.259559367536688,0,0.184595565548141,0.257616491729755,0.205319476541439
"DLGAP4",0.166829404203673,0.254365156610496,0.211018476632692,0.0946712648743416,0.108126811124086,0.40614387353327,0.236182603610422,0.13396235500295
"DLGAP4-AS1",0,0.0477618346028342,0.0530296901882625,0,0.0592024249313252,0,0.0896099987989094,0.0467363075963624
"TGIF2",0.254559208408349,0.282519652859038,0.266667950518576,0.410125478089977,0.716241483889752,0.503834834631418,0.573142284780684,0.328284453846898
"RAB5IF",1.13653728684247,1.16875230393398,1.14479474194389,1.18963182614397,0.825157221864073,1.46657017895089,1.59465474384897,1.15487076826746
"SLA2",1.02331221016582,0.934094502387649,0.868976923158722,1.15383476018607,1.15534186843905,1.11841151976943,3.69543362302201,2.24467637045611
"NDRG3",0.453703654439987,0.446129894674742,0.390806536315197,0.45051014070418,0.580261923826853,0.743140080311703,0.32530599016851,0.545015075941101
"DSN1",0.0991595690077852,0.136330952362478,0.081532171139528,0,0.0948047023132347,0,0.0905911093073508,0.121319122234876
"SOGA1",0.0202856812959671,0.0196884471767738,0,0.013257254369591,0,0,0,0
"SAMHD1",2.04681697860642,0.842245152359273,1.96611695050494,1.87834436665799,1.69900373734533,1.11797039818367,1.3627564438271,1.21789336699036
"RBL1",0.361051883276935,0.304624498382004,0.40797288231846,0.452591295167653,0.430552235845659,0.179807572995189,0.393103949106295,0.371379747665483
"MROH8",0.0224435470894519,0.0285773525118073,0.0588020966571587,0,0.0507356671740233,0,0,0.0992565709048678
"RPN2",1.39898412936414,1.49660266886912,1.1727294715454,1.42121277062549,1.24732249510696,1.43665079285434,1.13968238448879,1.43145024563463
"MANBAL",0.0931387342661893,0.0955369665611505,0.105998004720996,0.229134154250421,0.219190845775581,0,0.124664261469954,0.0750818086842416
"SRC",0,0.0103798829564398,0,0,0,0,0,0
"BLCAP",0.555766432489388,0.479793051772509,0.392051488832739,0.394629940872636,0.410065473745791,0.445202654104092,0.321583098431466,0.55029242638959
"CTNNBL1",0.607726458327397,0.342858714163647,0.445149265955436,0.444434097675028,0.614544696215323,0.471165929894954,0.472862319041861,0.497831196846393
"TTI1",0.234246484878766,0.126103797594594,0.133422819086661,0.013257254369591,0.287844529888929,0.205576519494678,0.160551850608393,0.225828121871936
"RPRD1B",0.213288155588354,0.141179119160176,0.295497407927939,0.144343047441804,0.0783134417191367,0.385898194349912,0.34470748043422,0.266117463388204
"TGM2",0,0,0,0,0,0,0,0
"SNHG17",0.424618054752603,0.56346591859314,0.191363510900649,0.303354778725995,0,0.0875626072641939,0.393284155498563,0.25764061811852
"SNHG11",0.124215951870538,0.0693732546453915,0.130866510692957,0.0752109667617668,0.359006861082749,0.135709148153677,0.0802419914419181,0.155876801861895
"RALGAPB",0.516138645502437,0.302552580854224,0.4742477692637,0.336706269924874,0.886944453410262,0.492126053250863,0.605766948412394,0.559533581528972
"ACTR5",0.160551745648986,0.153471613314544,0.10857505109397,0.0686351445312298,0.0774617339034517,0.10074348693357,0.201974790259563,0.217433114259461
"PPP1R16B",1.222520342004,0.625995596983638,0.774746006746767,1.48198465753715,1.53361186794628,1.40533397012309,3.83767955774458,1.64037098915142
"FAM83D",0.0304885308999202,0,0.0472736901710693,0.0987164793356156,0.0939072947186537,0,0.232193148482089,0.017827757741091
"DHX35",0.156795611574238,0,0.0788521419654431,0.120644318276922,0.312411540275601,0.0592108379517787,0.198646871020891,0.0405719720987191
"AL023803.3",0,0,0,0,0,0,0,0
"MAFB",0.0300068076860877,0,0.0140389740735604,0,0,0,0,0
"TOP1",0.696082566759436,0.900922360774088,0.861145260184651,1.27124399887997,1.37258912913493,0.915645416777487,1.6749447004325,0.916988613944162
"PLCG1-AS1",0.00822010143605172,0,0.0353357638428712,0,0.159562306119415,0,0,0.0176770890783873
"PLCG1",0.221653089950194,0.505091211450045,0.468011090319711,0.549838901263067,0.786665015407505,0.246291426238383,0.566499448354654,0.32078731262962
"ZHX3",0.027115842443625,0.0438128856419867,0.0726846429999817,0.0830945005584579,0,0,0.169787346535453,0.0929711171843536
"CHD6",0.596691369744956,0.486411046167143,0.520537500919071,0.319169825171409,0.432858580250725,1.04549436918394,0.451635991351566,0.535918759640412
"SRSF6",0.322646584062891,0.391617001816888,0.425824359030294,0.509937873825735,0.414308381399032,0.263979041157935,1.03162997013154,0.262840848336499
"L3MBTL1",0.0594395687334485,0.0238906381333774,0.0618356948695323,0,0,0,0.0155588747821758,0.028856553189416
"IFT52",0.361500152064823,0.262223504398596,0.316619126863349,0.0559130886949326,0.331732559300419,0.101472364001664,0.334142341522226,0.238358545700907
"MYBL2",0,0,0,0,0,0,0,0
"TOX2",0,0.0109724678835865,0,0.0434170993904239,0,0,0.0566664780444752,0
"OSER1",0.294300769489966,0.373169955707031,0.378334186369871,0.438318892863964,0.462329473684647,0.367403095029464,0.693278294247151,0.690133108431294
"OSER1-DT",0.0379034949453028,0.054387286198712,0.0789484407843044,0.114844139240087,0.0948047023132347,0.0868787086348748,0.0124571474128996,0.0788692070491418
"FITM2",0.0213965231347269,0.01425890753954,0.0190041632437642,0,0,0.0826917829175315,0.0116936087412064,0.0137214867505324
"TTPAL",0.0782578670491096,0.0214073985065492,0.114315867440166,0.200733895360899,0.147515678335424,0,0.167105089864121,0.0685286939148088
"SERINC3",1.09841169172694,1.31022388752178,1.32258275523419,1.22000077732657,1.49432958735469,0.719971011789634,1.4866953851442,1.68439112838163
"PKIG",0,0.00605100513246255,0.00874238974972287,0,0,0,0.0254010167271941,0
"ADA",0.723345228439826,0.731150088916303,1.06247891596375,1.03857869085245,0.278456539268904,1.06945869691174,1.73676741201262,0.645218042296145
"YWHAB",4.54203639276619,4.35485313451694,4.49190939632055,4.64040892128706,4.49212883861964,5.59886986788407,4.41499941241347,3.650831263604
"PABPC1L",0.0862676105376401,0.0538066469529966,0.10654136658291,0.137398071864131,0,0.19753003324195,0.150723042702997,0.0133457181597856
"TOMM34",0.0681012862148,0.0936237116173951,0.140655390970021,0.112580446381872,0.121036153981314,0,0.125973896500582,0.120023785327958
"STK4",3.33755886747399,4.19836644051523,3.67334229153066,4.6904758148978,4.600973515629,3.80921555996531,4.74444244682067,4.535472495564
"SDC4",0.0319183813655161,0,0.0175006873378532,0,0,0,0,0
"SYS1",0.320757308290744,0.657291880581057,0.410913647197577,0.263715569143605,0.200938020080411,0.365164487868322,0.406317405726186,0.518338088684286
"DBNDD2",0.177826968521477,0.257701599802514,0.116478552246008,0.318215095192896,0.034041394335512,0.14044174351333,0.0556683033834845,0.226958033916501
"PIGT",0.615562137712169,0.5291899685202,0.53784753941403,0.643728175458553,0.306564506120609,0.375900610854621,0.629019207016802,0.398791115877224
"DNTTIP1",0.384150969260348,0.333223008160882,0.294271178703073,0.340418365607025,0.278906783508284,0.37713231359534,0.389944267892721,0.230898385858864
"UBE2C",0,0,0,0.354915100561842,0,0,0,0.0932633838507654
"SNX21",0.00975900145897072,0,0.0175705301548704,0,0.0389262580966617,0,0,0.034773796272588
"ACOT8",0.369581657582977,0.428717159276394,0.271492261185576,0.339728997932023,0.243461065793058,0.413520826944776,0.340029524000536,0.358258825089656
"ZSWIM3",0.044641334060531,0.0229842385271322,0.0840489964014191,0,0.193054927117418,0,0.0569013195400719,0.0668716454176169
"ZSWIM1",0,0.0240156793997338,0.0306145487129989,0.0611572168573753,0,0,0.0122261345852895,0.0105147163970693
"NEURL2",0.0103306318730985,0.0111230993404002,0.0284388315055429,0,0,0,0.0181791739383362,0.0059141921686633
"CTSA",0.334059815573057,0.25481547403649,0.262230331725914,0.327881539667576,0.162369471717447,0,0.329237600932245,0.483157564045288
"PLTP",0,0,0.0124569301639581,0,0,0.101472364001664,0,0.0145540070092098
"AL162458.1",0.0195029174553613,0.0146170194727933,0.0113433987091212,0,0.0728501908675001,0,0,0
"PCIF1",1.16650816270053,0.905047817923326,0.523660434393792,0.79788576737415,0.579000886709326,0.91650657591127,0.564230949651987,0.704563325222181
"ZNF335",0.429927624017169,0.279832793331122,0.359607042160697,0.245840126206143,0.161990083389678,0,0.616374049064342,0.353432847014976
"MMP9",0.0180623836537815,0,0.00801967064816582,0,0,0,0,0
"NCOA5",0.368657006156251,0.153187269189251,0.420793633403136,0.688509417792185,0.453789503889405,0.494069970931426,0.321724284811429,0.426587847827124
"CD40",0.00721992989448072,0,0.00594267458389393,0,0.0389262580966617,0.0826917829175315,0,0.0268088728450108
"SLC35C2",0.376691397818774,0.451172735209516,0.319432797182286,0.554477852538113,0.170095219625448,0.328024392112474,0.40040045121515,0.282337928030373
"AL133227.1",0.00820522919256442,0,0.0320964179804436,0,0,0,0,0.0250153225017142
"ELMO2",0.326092000265084,0.2435637302413,0.365272961817493,0.324936095939918,0.407800347795504,0.356377503150534,0.400654705995091,0.160881728348355
"TP53RK",0.299904479617306,0.351265974734597,0.407041210923268,0.349137955919027,0.0702811566026715,0.326447030892023,0.314130513159305,0.48785019635467
"ZMYND8",0.442872190620404,0.286675554264136,0.528908782989876,0.440229305343834,0.419035084810254,0.308264081237396,0.41137189356239,0.562326123005357
"NCOA3",0.380034287970153,0.726620073141318,0.793986240748619,1.06712581955053,1.10473250817199,0.462167855825645,1.71239314407638,0.877499877609229
"SULF2",0,0.0281976444324655,0.00767898170559399,0.0435648222773075,0,0,0.055474803499242,0.00770962469546982
"LINC00494",0,0,0,0,0,0,0,0
"PREX1",1.56860551694337,1.89270745781797,1.62833773295115,1.34526462539425,2.43209297081027,1.27605138683874,3.58470797012132,1.67965908659273
"AL035106.1",0,0,0,0,0,0,0,0
"AL133342.1",0,0,0,0,0,0,0,0.0179443008900373
"ARFGEF2",0.315235539746423,0.293363792775074,0.283178933779134,0.209716564085214,0.644254588562708,0.476874062094396,0.263329943920748,0.3409962504484
"CSE1L",0.191857447477217,0.202915159598437,0.262853800925955,0.302395552175164,0.429455952733294,0.114838250324418,0.383051044344634,0.200767462117917
"STAU1",0.849489762676666,0.714776799779133,0.640905163087696,0.945905966038279,0.541422624293112,1.18843101148228,1.20607947013788,0.761725851837199
"DDX27",0.558381679724511,0.400960630597984,0.467919545533223,0.611847563672811,0.642070025337148,0.179229308452021,0.689784335228537,0.501643997700231
"ZNFX1",0.731665038541227,0.741561712661399,0.679881159365923,0.944534357198448,1.23147922866012,0.742534622468125,0.819287172967426,0.689295993972942
"ZFAS1",3.71401901360329,3.76857337687883,1.77550938995399,1.4352150973737,1.36609664549338,4.0556410286211,1.93344950237305,4.22753043474784
"B4GALT5",0.40254763013065,0.36660629661594,0.475756253928676,0.497870025738767,0.357355934306906,0.0923505998171458,0.880915926154718,0.426397272043981
"SLC9A8",0.315503734721041,0.154504004549684,0.27281765289671,0.291036209452903,0.983927475495718,0.17435105042186,0.445257916796275,0.275447954409028
"SPATA2",0.0844118054208538,0.0246777024163608,0.0957729509837535,0.182455765657468,0.134102347179359,0.0826917829175315,0.113088188819698,0.11655061671942
"RNF114",0.9439594028316,0.868240546632489,0.516664234700598,0.780864597556226,1.1621701611026,0.658449171145888,0.724277262234444,0.589163418351296
"SNAI1",0,0,0,0,0,0,0.00980576736013053,0
"UBE2V1",1.75268024780974,1.6279826404552,1.59730621797781,1.48173593442565,1.30525567774624,1.52566871522826,1.50602454794367,1.23353321854404
"TMEM189",0.285519770249143,0.238708609025224,0.287601254775622,0.325191530294311,0.183609746408256,0.296389352504061,0,0.207365294668325
"CEBPB-AS1",0.00846335157185597,0,0,0,0,0,0,0
"CEBPB",1.23444454824127,1.24373037491915,0.759893661332904,0.969579815173536,0.787271821145351,0.898494608997955,0.634294297289107,0.882842283241274
"SMIM25",0.00818829810318074,0,0,0.0369769153117709,0.10675963476723,0,0,0
"PTPN1",0.746647689059715,0.7126461389697,0.737079421170447,0.692364704822682,0.602375146250433,0.526887808538418,0.891107948916454,0.712317573308735
"PARD6B",0.0855178866309335,0.0950078564426384,0.0630402742236193,0.0250703222539223,0,0,0.055478600473369,0.0831651865851922
"BCAS4",0.329657693600592,0.27051031924256,0.24314995636135,0.258098711421817,0.212058909434273,0.278447391195259,0.190090394085801,0.24206392127578
"ADNP",0.498697581516974,0.545737244987878,0.543340811880698,0.753290236776578,0.273384454129739,0.525990251571972,0.779282141575945,0.48052438617721
"ADNP-AS1",0.0200679649863904,0,0.0264245657790525,0,0,0,0.044034082562856,0
"DPM1",0.190418614911651,0.0854755103623955,0.331110161231167,0.217817823669575,0.179092909672866,0.335361729618785,0.29188158133251,0.209472940282853
"MOCS3",0.0525119647614805,0.0829369544053946,0.0872055659151057,0.0787894628750153,0,0.105729480551062,0.116521853619109,0.0557573856949012
"NFATC2",1.60787793404148,2.53405168919213,2.10717539260263,2.45384897416009,2.92562901383177,0.849278770972375,3.45962240541454,2.16916085647046
"ATP9A",0.25373536888642,0.0729769206762635,0.107579858240932,0.0464222381089437,0.440395532116292,0.213419960865843,0.0914871665012312,0.253778063729514
"ZFP64",0.165642323566449,0.170791352027374,0.191259873913847,0.207822768645076,0.307281616540503,0.354344090615356,0.331366460005886,0.235266584719521
"TSHZ2",0,0,0,0,0,0,0,0
"AL157838.1",0,0,0,0,0,0,0,0.051799716797008
"ZNF217",0.769658898494821,0.728049720323747,0.895355447564818,0.773813857373582,1.26780948224251,1.64563346740223,1.30413423333324,1.03390358738425
"PFDN4",0.53899611753555,0.694614744965554,0.527644347419123,1.09792014515351,0.60301566419624,0.878710068031322,0.48020714358242,0.52868711905916
"FAM210B",0.114173391218074,0.242852587794479,0.112604216889779,0.148512601150068,0.173907355308542,0,0.050215148616081,0.159361879022048
"AURKA",0.0396041360487989,0,0.00909360410448915,0.0383275766235133,0,0,0.00831404474951446,0.0374444345601485
"CSTF1",0.266326300977644,0.340025095245648,0.341793018828083,0.396930974392819,0.285894687487757,0.0937461915609678,0.267624908097836,0.29118205502276
"CASS4",0.0333168394653047,0.0724658770317892,0.104597217583029,0,0.201766503309151,0,0.0697845518886126,0.0283740281041826
"RTF2",0.90362811390699,0.776090795394199,0.904040762914152,0.948210107114144,1.15355527701323,0.862499418835635,0.850722591923106,1.04117171520494
"RAE1",0.447143523002168,0.286176428878022,0.301651571189194,0.305259277913625,0.12084136369728,0.509647172335667,0.44634961938322,0.513814680371653
"AL109955.1",0.0786060771383713,0.0636142280697696,0.0468601986676244,0.0904781478374443,0.365638803481262,0,0,0.0635581057287882
"RBM38",1.77955841859724,1.89191075727438,1.04701200127682,1.60842502334096,1.85869713416523,1.71914720031825,2.23385736520908,1.62976910829409
"ZBP1",0.965428182009655,0.955152030320177,0.653150867714708,0.616811570859233,0.650567801141892,0.441581065100622,0.634558572523525,0.605850226338057
"PMEPA1",0.0432439888490399,0.295714859344227,0.0880007620451237,0.388732398326317,0.285123486048555,0.101472364001664,1.09517314443455,0.337040942757219
"NKILA",0,0,0,0,0,0,0,0.00770962469546982
"RAB22A",0.575722256785723,0.681190320997398,0.676541335296589,0.62583577994849,0.772393803875412,0.707917685931565,0.749645359707787,0.463861982312516
"VAPB",0.22342981397686,0.219253052204745,0.30981845710564,0.33534199487645,0.614079936125479,0.146715593287312,0.354224440396117,0.344207800158531
"STX16",0.477109038934841,0.644236604730327,0.463592834691749,0.482691072128262,1.02387360625432,1.27347931876582,0.465809686775801,0.501573105097792
"NPEPL1",0.250046107157364,0.13921229530572,0.151028690258213,0.0569070991606203,0,0.262499355912721,0.0879878543221418,0.124714072622338
"GNAS",6.84446838058915,8.63759073088179,4.18318901403345,2.80668067336351,2.58611220758895,9.39870227469299,4.87371730541603,2.03111839089924
"AL121917.1",0.0200105638123311,0.00605100513246255,0,0,0,0,0,0
"NELFCD",0.626449007865805,0.694434892622828,0.515441023976427,0.707688354949428,0.5417747745687,0.673047171261904,0.307349186879327,0.662034897263154
"CTSZ",0.240143147183068,0.124505146919924,0.175606263600208,0.141574775855083,0.178914123369992,0.0719403758165233,0.135411413079892,0.183943775014841
"TUBB1",0,0,0,0,0,0,0,0
"ATP5F1E",8.89822769820123,8.47146392635894,12.3838057269818,11.9492378404705,12.7468735217354,13.5579416776442,9.28262895371529,10.4999962470236
"PRELID3B",0.51025056800504,0.583708980221827,0.478952298745468,0.381019692241214,0.411524184574709,0.298058931734271,0.546817402045386,0.444636331587168
"ZNF831",0.422780857525715,0.321782308558739,0.767316390939227,0.821191342713793,1.29335689309753,0.899829840515524,0.460022647941295,0.546188225852754
"SYCP2",0.0888371507786187,0.138902220237807,0.0134424906590821,0.148130654447926,0.170726370431535,0,0,0.049062426694519
"FAM217B",0.407404045362177,0.325050911468818,0.347811758448684,0.291889481441861,0.0954421871984847,0.431152104028634,0.182911169227618,0.310191465339435
"PPP1R3D",0.0619955424762136,0.133186929478592,0.0615793917114011,0,0.128328077381935,0,0.138888887436299,0.0735358126960182
"MIR646HG",0.0405639854007269,0,0,0,0,0,0.0248474368267884,0
"AL162457.1",0,0,0,0,0,0,0,0
"TAF4",0.17870194266523,0.160909517438694,0.122863125511925,0.0937142281362375,0.1493783439417,0.199660839949222,0.100414522331177,0.0719334978877262
"LSM14B",0.238900642876371,0.337802593558602,0.183062334001383,0.227214941155259,0.38225170591784,0.300948036113694,0.553176303885876,0.222190236430623
"PSMA7",2.68218283995839,2.8997282245573,2.99428372808278,3.18651964991281,2.92247590881718,3.40565798988034,3.88070848808615,2.82059529014865
"SS18L1",0.0644922718151644,0.134833842043742,0.0539189432473331,0.0726089362456382,0.159251022656718,0.077061788141732,0.131547666547925,0.0731131511572663
"MTG2",0.197243247926649,0.180336219424152,0.204858427368227,0.0844954950764589,0.184496826494824,0.525060834612573,0.221828689529234,0.249935810774182
"OSBPL2",0.380112018465946,0.301037541680597,0.23318606420474,0.0957264411500343,0.35218084663314,0.287491247987318,0.266736077065832,0.210577819900491
"ADRM1",1.61017946267718,1.21110715265943,1.2466267502681,1.30904540426338,0.939014235193385,1.78858978635954,1.03905728583867,1.40119498744025
"AL121832.2",0.0317850703167405,0.0943961298900636,0.042553689102643,0,0,0,0,0.0587025506736315
"RPS21",20.4092978388604,21.5375694577819,23.7363822878369,18.3376767475258,14.9934541972886,20.9252377333433,20.1126271563098,20.060667011848
"CABLES2",0.103596848391136,0.125075775304704,0.0368866371087526,0.104143611522906,0.183628071798127,0.104802028967281,0.0231342091439155,0.0314024858129314
"BX640514.2",0,0,0,0,0,0,0,0
"SLCO4A1",0,0,0,0,0,0,0.165240782276361,0.0110942478543725
"AL357033.4",0.0215738510008687,0,0.0261700465247694,0.0766079365193123,0.0592024249313252,0,0,0.012760831393687
"AL357033.3",0.00782500166281285,0,0,0,0,0,0,0.0220988345661139
"LINC00659",0,0,0,0,0,0,0,0
"MRGBP",0.428704166701594,0.625881188127012,0.426416558537009,0.467770738291073,0.523349303146344,1.11397689356869,0.360521503982842,0.527988305781587
"OGFR",1.00400896815827,1.00980712996984,0.903972728947607,0.959257701167264,0.909232857024556,1.04327515396681,0.7173146527654,0.900729837074184
"COL9A3",0,0,0,0,0,0,0,0
"TCFL5",0.167928713871491,0.168744459323332,0.0625608777747062,0.0908339691419149,0.324880694344828,0.312878501142641,0.077319105622347,0.0737525898361917
"DIDO1",0.687746184753112,0.6455716549959,0.77519111296723,0.615845824934868,0.764572949879197,0.65393158919133,0.793972880059829,0.607241526949628
"AL117379.1",0.0112894849736955,0.0959825714085947,0.10088113752218,0.317588584052805,0.0932438192668372,0,0,0.0944847955987845
"GID8",0.711100199386564,0.786062632396849,0.755301542546855,0.834638205803374,0.632415922985427,1.08445449960564,0.723971929623464,1.03330443812161
"SLC17A9",0.0605352988907562,0.0533797877910928,0.0207705928122377,0.013257254369591,0,0,0,0.0124552855249654
"HAR1B",0,0.0119359659299788,0,0,0,0,0,0
"HAR1A",0.00988357152740714,0,0,0.0342106073409121,0,0,0,0.0146553644496031
"YTHDF1",0.444362312818571,0.31265074828623,0.313621397105275,0.442074093368208,0.615184813373707,0.517347074934077,0.275893260083703,0.280622949071481
"ARFGAP1",0.208618313272447,0.17767397735897,0.202392580587452,0.0926292134444195,0.422628744502453,0.216106348960241,0.386361863434251,0.152976240200953
"PPDPF",7.16925154465395,11.8651323183837,4.70146152545769,8.14710375150698,5.92888103761359,8.9796600307504,4.33393020821281,8.63705505883218
"HELZ2",0.229196482107141,0.172206240640327,0.278156620697104,0.188829134201203,0.417263845992958,0,0.207845617821706,0.179626125451308
"GMEB2",0.133319506686913,0.268620810641648,0.256750849583142,0.12425570389849,0.0833666800053355,0.126057305651149,0.158382294646372,0.179638265536596
"MHENCR",0.714595665793221,0.431442868403191,1.28182322785658,1.52871154120689,1.32086005641798,1.00443323148663,0.455171447376417,1.33385514225743
"STMN3",0.681188860170067,0.787204670560637,0.860578119506708,1.18489285994686,0.535142453447698,0.274091331112931,0.400455809602538,1.25459646474381
"RTEL1",0.0971863677933364,0.0669625491938927,0.0925213060909597,0.0679783275507714,0.263712925398693,0.154123576283464,0.13890491257144,0.0441741748828478
"TNFRSF6B",0,0,0,0,0,0,0,0
"ARFRP1",0.528436437144619,0.543731460949294,0.352311308254161,0.617092178534914,0.381387451184154,0.401491272858502,0.298073967780228,0.303534357872058
"ZGPAT",0.65303773983701,0.705162889281717,0.630420764207293,0.353087896902589,0.55452910342164,0.413415401097535,0.560336342729502,0.343343806776549
"LIME1",2.92640382844708,2.46761715208137,2.76521702545798,4.14172528388752,2.2155819251008,3.22418489239517,2.08765185501895,2.10854179694119
"SLC2A4RG",1.73031837875172,2.21212066206048,0.844030160026057,0.76656384689014,1.17781494679369,1.81265738098001,0.176581859578819,0.935290894368327
"ZBTB46",0.00772973745946719,0.0121643550337318,0.00604126668446827,0,0.0809375809375809,0,0.0214820925276689,0.0127082888543223
"AL118506.1",0.0471032695695516,0.0124053779794617,0.0235809590535513,0,0,0,0,0.0305405331957485
"TPD52L2",0.343835969273776,0.333592956220166,0.233736088231022,0.396880184416104,0.389551840318537,0.425126087869736,0.510306851286253,0.302917333110875
"DNAJC5",0.424127548699004,0.426045691734066,0.393512100684142,0.289011868862597,0.183241619314348,0,1.02121681276601,0.46308071451542
"UCKL1",0.498743172657887,0.560195158632008,0.364512984376531,0.38209246643951,0.51343145245204,0.217455784180444,0.426834230130222,0.441242006993013
"UCKL1-AS1",0,0,0,0,0,0,0,0
"ZNF512B",0.0651912192807973,0.0362840942940804,0.0225214442425797,0,0.129018939980389,0.0923505998171458,0.0233518229734437,0.0267970840325052
"SAMD10",0.113904054005964,0.149415802275565,0.104987724197324,0.0950692449984946,0.196771359795664,0.104024716272586,0.00831404474951446,0.168711219092042
"PRPF6",0.736031850581587,0.767058142559087,0.768548207676528,0.892484948595565,1.21618316098058,1.31063245651201,0.607920125936401,0.843530680057669
"C20orf204",0,0,0,0,0,0,0,0
"SOX18",0,0,0,0,0,0,0,0
"TCEA2",0.390940716953838,0.46270277320834,0.350927808316158,0.272681317151805,0.413663105691907,0.463042722291359,0.0601098023297929,0.388829890314507
"RGS19",1.00722262303169,0.931644662874498,0.772896640316208,1.03232531871131,0.970423538308709,0.487344406649078,0.287496497290941,0.586156208135253
"OPRL1",0,0,0,0.0342106073409121,0,0,0.00970617468008448,0
"LKAAEAR1",0,0,0,0,0,0,0,0
"PCMTD2",0.30949471845401,0.321637799421858,0.457671302554219,0.28208307733415,0.591284909363075,0.493975205566458,0.28002891489774,0.387010168117913
"LINC00266-1",0.0174141699100558,0,0,0,0,0,0,0.012739762326994
"GATD3B",0.0293850612066999,0,0.243654409693289,0,0.253669893180742,0.0956361236766351,0,0.0125125125125125
"FP565260.1",0,0,0,0,0,0,0,0
"FP565260.6",0.0307248842761625,0,0.0479882822849016,0.0435648222773075,0.076819075712881,0,0,0.0847192563192622
"SIK1B",0,0,0,0,0,0,0,0
"CU638689.4",0,0,0,0,0,0,0,0
"FP671120.7",0.065282157290418,0.0492730067061981,0.15972580368537,0.0844266720044644,0.219978690858323,0.104024716272586,0,0.0666460814762179
"FP236383.4",0.00791671614614258,0.0369325623658701,0.133165918532943,0.155425319812409,0.082109895884652,0.163861600925024,0,0.0307926237388823
"CR381653.1",0.046167645896869,0.0136242380644862,0.083866684895882,0.156650078537061,0.264538533658227,0,0,0.0993015978456248
"TPTE",0,0,0,0,0,0,0,0
"HSPA13",0.128803862673516,0.352615481145437,0.29773187839229,0.221754009303652,0,0.541396395243492,0.24504205339566,0.300944798459324
"SAMSN1",2.15798038230192,1.47711905744117,1.80059270512717,1.49175985578144,1.58572739166037,1.54670558032371,8.28573013292501,3.39241349245472
"LINC02246",0,0,0.00956074130163756,0,0,0.152081850383433,0,0.0205695566182664
"NRIP1",0.0634821861898322,0.0425131179170889,0.052693333179546,0.125879084415327,0.082109895884652,0,0.182071366878644,0.0155304583348864
"AJ009632.2",0,0,0,0,0,0,0,0
"USP25",0.841198757683463,0.81730082256255,1.02569681027198,1.27228866485235,1.69660833673005,1.11686209151627,1.31449598227989,1.0706468646089
"MIR99AHG",0,0,0,0,0,0,0,0.0179443008900373
"BTG3",0.574175702229094,0.798956446183357,0.451681878464699,0.41141543611032,0.164143028549677,0.272280343704364,0.811085122227726,0.664296805712698
"BTG3-AS1",0.013624906328769,0,0,0,0,0,0,0
"C21orf91",0.611270131493637,0.514921476553484,0.593530713095194,0.550023874468523,0.900937622229474,0.663391357858213,0.79701221393164,0.462056222346127
"CHODL",0.0377537058300141,0,0.0538856495398255,0.0298021731744679,0,0.0598368846524374,0.0610495714588869,0
"LINC02573",0,0,0,0,0,0,0,0
"MIR155HG",0.0164704351448476,0.260114564441442,0.186269183049175,0.212913879492048,0.102690490860546,0.167483567495767,0.181865781042921,0.219540161659495
"MRPL39",0.220951264496524,0.343319129825716,0.281698795192504,0.443453420299347,0.149187597486421,0.119784866379982,0.201544274116014,0.32856053807761
"JAM2",0,0,0,0,0,0,0,0
"ATP5PF",1.98773251974285,1.61927147051087,1.72252970991876,2.47560745096302,1.68382743218748,1.50216505614293,1.11727671683197,1.69630926917502
"GABPA",0.277496395229572,0.283912072489094,0.367267874535374,0.304276352881765,0.281377373879125,0.392253143861405,0.36911634921584,0.239681956936981
"APP",0.0131671637270974,0.0156642585479859,0,0.0254095382324617,0,0,0.05668450929406,0.012881551557122
"ADAMTS1",0,0,0,0,0,0,0,0
"AF165147.1",0.262608228126206,0.0890056626580525,0.279781210653672,0.617224192958177,0.631360943015519,0.404604411946205,0,0.207680948668879
"N6AMT1",0.0270376143698218,0.0597502581547929,0.0321717416405941,0.0298021731744679,0.0362397622671595,0.077061788141732,0.0110031336924756,0.113844105150577
