"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"CEP89",0.0915697353130112,0.0699774381404584,0.0658871910090698,0.0619434591769142,0.0463352563270833,0.0637186430111101,0.0323284391252753,0.0470942528070003,0.0521933107803523,0.0859322797141629
"FAAP24",0.0380793074974981,0.0103520633215009,0.00211573045593991,0.022355241435066,0.0221757506848128,0.0279063316618544,0,0.00883969090662914,0.0361853588245996,0.0163355451661488
"GPATCH1",0.0929575735068858,0.0687931697910728,0.0471982950467631,0.0764460116074345,0.0830454281105385,0.121014359932775,0.0943395300391716,0.0617686387654801,0.0771339764833144,0.0769480944351243
"LRP3",0,0,0,0,0,0,0,0,0,0
"CEBPA",0,0,0,0,0,0,0,0,0,0
"CEBPG",0.221801108848955,0.218666574797635,0.330514420990749,0.198039549658457,0.111661676501121,0.128714294696497,0.215490728311999,0.231597883815205,0.164733726586969,0.0614830728110398
"PEPD",0.449172484684993,0.23281587459273,0.165671181246145,0.443063471457304,0.174861245492237,0.393126263332768,0.363248982255061,0.284708830037298,0.240498032897796,0.427777434703623
"KCTD15",0,0,0,0.00574605648143679,0,0.0117284063593165,0,0,0,0
"LSM14A",1.31284297130745,1.40720823711818,1.99456982018394,1.10986618981993,1.44790557960557,1.09609573881599,1.16764447346714,1.45775418504003,1.20727282633805,1.82980607990702
"KIAA0355",0.0695711467247615,0.216518007172342,0.22461588247356,0.168374548709561,0.185934009987013,0.200792359220253,0.0989892335229071,0.267432483599898,0.162162155579531,0.194316137714848
"GPI",7.13354274752412,8.78071574483942,11.8758708615296,1.3093669040142,7.12127403007538,4.36061083987094,1.3489126873853,8.22270128350773,6.68887062455587,0.727374190474251
"PDCD2L",0.287469550194707,0.146303448198855,0.36942043391945,0.182114599603702,0.166711332610498,0.155792264372542,0.191200694102635,0.233637281651497,0.176507691698979,0.261659232724578
"UBA2",1.3560282712149,1.47825271447956,1.94559879482411,0.89464869218895,1.28436172380457,1.20454645850575,1.14825438251685,1.33613740775815,1.47017018674897,0.985604613770444
"ZNF302",0.538326576020813,0.516258671410401,0.354465316860781,0.304317870426692,0.386861413670762,0.440815702018897,0.489010980946919,0.347924688757575,0.446732869497772,0.660033398502304
"AC020910.5",0.018083744027927,0.0760479842930106,0.074196513288238,0.0539758101000758,0.0914478542755167,0.0775893430199305,0.0628257420615361,0.059983401794165,0.0909591290297467,0.0674604194344309
"ZNF181",0.0968179883342656,0.145558976683334,0.140753869530544,0.102388747030254,0.119333990408567,0.166821582431841,0.0644872808846457,0.160858521217556,0.142436356175822,0.126139533890292
"ZNF599",0.0471106122676936,0.0662964556587157,0.0767783437561504,0.100964581222209,0.0608408237631892,0.0315354610857306,0.107912005275063,0.0414079332685809,0.0362938391965801,0.0987219549103187
"LINC01801",0.0260432807422262,0.0102095823055687,0.00340102044217347,0.0401468758117814,0.0179481991944329,0.024517488009915,0.0149057953732411,0.024190793445546,0.0384726651845394,0
"AC008555.1",0,0,0,0,0.0100013976508697,0,0,0.0154861679728792,0.0227045976684669,0
"AC008555.4",0.343960372253553,0.256033709459443,0.483536229953555,0.557564164505465,0.253199813516531,0.539745003218239,0.631709400596395,0.376858854645843,0.489536492647454,0.131035702508384
"ZNF30",0.0907499085911552,0.0480769741943412,0.0494231370503667,0.0456155908154405,0.0431869477519626,0.0773855437045741,0.189230365347336,0.0493673852453864,0.0854370575667072,0.0615825732826635
"ZNF792",0.0295061572365537,0.107539330833744,0.101409384312277,0.10670785679346,0.0378344509645647,0.116662079370551,0.0799431876172445,0.0909805442635322,0.061509037146919,0.0577626327161254
"GRAMD1A",1.56592972029523,1.37007093690597,1.54102200401865,1.43421348515208,0.676614283228267,1.27994542395193,1.35792863143628,1.40967127500233,1.61610568598117,1.16158339152383
"FXYD1",0.0336264648675251,0.0133842578052964,0.0413196264321248,0.076029131693971,0.0172954437847677,0.0235026073933705,0,0.0245799347244758,0.0635050138620289,0
"FXYD7",0.0857528484285204,0.00907184027932698,0.0502903674955402,0.0313536385042138,0.0555819751787803,0.0417082290755704,0.0378192994369184,0.0287149681434638,0.0968343214590732,0
"FXYD5",9.095536958372,7.40263713078382,8.22236216416639,6.49441642174371,5.40752332824553,8.02919697423707,5.9583834138278,7.54152418819722,8.92865051507431,5.34315522799417
"LSR",0.11230928070792,0,0.0170949268440428,0.0237296209936131,0.00489882693039609,0.0440154694787502,0.0141258899310657,0.00685889003942845,0.0364221701188644,0
"USF2",0.426892982310241,0.469773075457601,0.566244572987058,0.293588565838258,0.203571885292513,0.208321726457563,0.342935729080627,0.347694960764194,0.243284452730717,0.321153721715598
"HAMP",0,0,0,0,0,0,0,0.0037283258437481,0,0
"CD22",0,0,0,0,0,0,0,0,0,0
"FFAR3",0,0,0,0,0,0,0,0,0,0
"FFAR2",0,0,0,0,0,0,0,0,0,0
"TMEM147-AS1",0.0183122894860563,0.0266320118374616,0.0182558374341007,0.0778339648334743,0.0194549054364595,0.0139454516857249,0.0737469253142233,0.0224428858531953,0.0484843693672696,0.0479805989308163
"TMEM147",0.648550075988538,0.587040996532232,0.455153178562662,0.728009544392763,0.364030789731633,0.518681990028926,0.774226701348103,0.531680859066585,0.579271782145162,0.887089743100386
"AD000090.1",0,0.0697306241126305,0.0280655740627585,0,0,0,0,0,0,0
"HAUS5",0.0924710368082743,0.0701397316652957,0.0678341120747836,0.0876529590472414,0.0734531897328277,0.0632919413099779,0.136065703476818,0.0819905803962731,0.0926578630603712,0.019315012400238
"RBM42",0.66517060473692,0.665321917742232,0.618865114998907,0.66361795230605,0.431241913249991,0.605243072240286,0.507752052626895,0.567479938374879,0.468504702013319,0.623152903065649
"ETV2",0.0278580357259095,0.0471430109924113,0.0198972232762967,0.0510631923670079,0.0353702766519756,0.019645612727856,0.0155646868385008,0.0333307682018547,0.0436649175753995,0.0662126846735338
"COX6B1",4.30000366860136,3.68427165182094,3.72316546619105,3.10819541907922,3.39682392495887,3.73725170864876,3.57643288106253,3.48344234803899,3.89350791868145,3.06259562396949
"UPK1A",0.00631191993455802,0,0.0188247214111179,0,0.00818910701421236,0.0144643463891273,0,0.0062979341993197,0.0103843199822541,0
"UPK1A-AS1",0,0,0.00587466174290865,0,0.0104800952755637,0,0,0,0,0
"KMT2B",0.20336070928423,0.323592551285298,0.318303625278714,0.212015791708673,0.194397858375244,0.156794412236766,0.223224656249393,0.174252913653385,0.185197984077134,0.19763828648767
"IGFLR1",0.775558703780795,0.686068283601544,0.918858677318204,0.830722513334094,0.684658890151016,0.710265782657124,0.589939076320866,0.81840973908466,0.883964148818052,0.696769821981326
"U2AF1L4",0.651623144930626,0.730886535053171,0.873329695387785,0.470081786086944,0.439033909904864,0.378131585607419,0.364285575340218,0.623201373599205,0.711053769153625,0.539495338879059
"PSENEN",0.401873700218715,0.282296005072872,0.303811613962921,0.405585884993366,0.482415338053697,0.328755056839691,0.445456656572172,0.281675400385939,0.508212147099892,0.446134376026513
"LIN37",0.195024632227887,0.1662564455818,0.154820745475053,0.16979735937122,0.13777195352462,0.17197220287701,0.20517517936779,0.15375022571485,0.14395693726355,0.182744523658274
"PROSER3",0.026337323386092,0.0578895998881741,0.0908744463104496,0.0727247259046853,0.0397264226103776,0.0689391768791711,0.0797272806167878,0.0372694796645741,0.0793607375696423,0.133633991337483
"ARHGAP33",0.00733304490023392,0,0.00394533812928636,0.0110679048387427,0.0078745902687981,0,0.021426122728831,0.00759072601316383,0.0279360616156993,0
"NFKBID",0.00982082879938404,0.0304497622451426,0.0315117729998038,0.0619283839847156,0.0451328526088645,0.0394825106056398,0.128311633257053,0.0575841291696012,0.0638382058440501,0.0161630790018975
"HCST",1.39087810629928,0.675122245115245,1.06189706936437,1.26657712248786,0.557009638989229,1.35949026615912,1.18129901118441,1.07800764725021,1.41937666784565,1.14062910124509
"TYROBP",0.0185526451313681,0.00608756474886056,0.0160576093479988,0.0100687899730962,0.0357379906992624,0.0211443207261316,0.0583303191459289,0.0330100973296167,0.0183860149926069,0.0555022146305412
"LRFN3",0.136206255048918,0.0545081092919783,0.0483199817976192,0.10649568242485,0.0434164367187787,0.120725828277373,0.0781138033118843,0.095769666833923,0.109651438094813,0.0994909807578084
"SDHAF1",0.27558468169154,0.307224112687395,0.31646917619553,0.237033929212967,0.216902690872639,0.290802198132817,0.34682145821082,0.260059103009442,0.286880231757338,0.327605670949576
"ALKBH6",0.276503939201898,0.203611571900209,0.289210192837185,0.163293516103932,0.210720634576713,0.203854315799147,0.136888895549096,0.275655570876928,0.268539765847128,0.380022063902206
"AC002116.2",0.0149564715206586,0.0125115920457738,0.0109158054519771,0.030632555576602,0.0161292159937596,0,0,0.029798154928536,0.0305610091859058,0.0188926989165037
"CLIP3",0.0452174004389516,0.100073542870493,0.0743099578451379,0.0285327303083434,0.0643228773068347,0.0424279969122054,0.0917496142313335,0.0947045209209919,0.0988947991757453,0
"THAP8",0.144372988264066,0.167874320911473,0.20767126788368,0.0659245187825567,0.144089301179224,0.121402781563629,0.0148297544192668,0.127454947767051,0.188489694814366,0.0733366439177597
"WDR62",0.00918867661003992,0,0,0,0,0,0,0,0,0
"POLR2I",0.9821873247798,0.653267632459329,0.580825291733719,0.77381385862307,0.60344760813662,0.821300670929515,0.716059759189505,0.767338390981728,0.827161573341192,1.04791147491814
"TBCB",0.953125014633824,0.782534271368909,0.608456882728828,0.974721268976961,0.569381174062832,0.936431682173497,0.989755025767644,0.778553227753381,0.900454454983138,0.990530091676084
"CAPNS1",0.971029133700417,0.718245761374935,0.938633526780226,0.907294834692903,0.541227487505608,0.701460959488806,0.72646953832465,0.634400991134461,0.769390098358654,0.981528644547828
"ZNF565",0.0634719150383151,0.00964383392546474,0.0313157775177489,0.122053590906738,0.119250158533204,0.11186434008603,0.134837656430012,0.110106064424244,0.162314225682647,0.199362130040954
"ZNF146",0.736428449203584,0.600667261007069,0.744812131952555,0.520043657669386,0.656898949489775,0.504243688469081,0.460344405970828,0.500557205343803,0.777200822366012,0.526846711643678
"AC092296.2",0,0,0.0164845656322154,0,0,0,0,0,0,0.0565307989696672
"LINC00665",0.118384829228694,0.114780548388627,0.142462795277919,0.0529083295704537,0.0658525793150276,0.025445197509519,0.0715850917681046,0.148581042103009,0.0942579178152042,0.240960206236196
"ZFP14",0.15069431719284,0.247794953117307,0.264262483340801,0.171247686222255,0.204639297471469,0.171622849673402,0.135163999368993,0.184138919206741,0.14808930838246,0.255817113215924
"ZFP82",0.101461137929188,0.119693587297599,0.149086902292933,0.103130368788231,0.103773169532863,0.0810408238062342,0.0717313105142168,0.138777554503713,0.0976138487693069,0.0497723037150707
"ZNF566",0.0635700442468803,0.0545950496858849,0.0739149515593479,0.124318947282999,0.0782114530188154,0.100608078951313,0.0780103579287429,0.0624511450953629,0.106971904710079,0.182621789696615
"AC092295.2",0.0135084516338081,0.0162543563589149,0.0114840649268364,0.00574906922569236,0.018624916823569,0.00533312854119735,0.0161269513611147,0.0251672986849221,0.0123231322444614,0
"ZNF260",0.115507375278868,0.119821300331543,0.142368552134058,0.142697057693171,0.145291548906194,0.153780824042492,0.0796290792173871,0.125391596394014,0.139882095000545,0.145538459848091
"ZNF529",0.232489815817137,0.174828696838508,0.124236535882217,0.201476129403419,0.16416722255305,0.201759770889225,0.205119099496355,0.206862245488477,0.236188975733634,0.277866336823444
"ZNF529-AS1",0.0536371250949026,0.0434435471819558,0.0690001796075458,0.0461200969066419,0.0478899183492966,0.037481966029077,0.0627307966759165,0.0607505809180639,0.0582515964282816,0.122305534738857
"ZNF382",0.0586980513221708,0.0899482200369163,0.0795027780664692,0.0977381923319239,0.0764631980846162,0.0314801089074497,0.131471972673878,0.055308181671686,0.0846546224869815,0.0276981456091515
"ZNF461",0.0891796603038597,0.0126454351345244,0.0193166296668891,0.0400511295518176,0.0395204329590957,0.0476187715005249,0.0519169687862213,0.0257332096574655,0.0265704926561693,0
"LINC01534",0,0.037656320540253,0.038955902136276,0.0544596144977683,0.0403277640557696,0.0283019351038006,0.0770959210995098,0.0454609719637111,0.0246337742700663,0.0242627166963885
"ZNF567",0.203128854075546,0.121463715004414,0.160138249629865,0.255194527399957,0.16823125903059,0.130040378282492,0.156010772287151,0.210289567774163,0.199362454051152,0.243846429876165
"ZNF850",0.0411544027126189,0.0112349164744763,0.0126683195524809,0.063707499002097,0.0306282968354346,0.0385518781375107,0.0438634239458895,0.0218924594229068,0.077224852055937,0.193192527322197
"AC020928.1",0,0,0.00620808386756951,0,0.00301481782963264,0,0,0.00411651193931502,0,0
"ZNF790-AS1",0.0185644069738155,0.029466455480032,0.0253468314701223,0.0150113922883176,0.0236270728529793,0.0269233713515166,0.072039733212459,0.0654737164380608,0.0573450098989672,0.0768933890959658
"ZNF790",0.0374290926482193,0.079791661538042,0.0701637474135868,0.102825021255214,0.072343424612715,0.0577546012826488,0.184672527518941,0.124106093604929,0.103476519210258,0.0709311099125467
"ZNF345",0.0886606278213531,0.0776164242323805,0.106738897659314,0.0863978462917121,0.110933664588091,0.103936673055547,0.193254152111369,0.100591074325466,0.11946066897114,0.158357480909652
"ZNF829",0.0252976692345587,0.0131779493269973,0.0162847208899075,0.0557227877919361,0.027774590766225,0.0295731958663245,0.0329283413785843,0.0416523712221518,0.0253253847767008,0.0567628439010057
"ZNF568",0.167463038575967,0.127386474140655,0.169510989075315,0.095913949312561,0.0853820764026301,0.0667136733947635,0.135015376070662,0.104862032510507,0.0946385729200818,0.073082729115883
"ZNF420",0.219359693932244,0.183618845093831,0.161370593348711,0.225538281123854,0.16274368493136,0.169594194948772,0.159769499103418,0.13624562396874,0.243390291121794,0.288222685597113
"AC010632.1",0.00641543811026855,0,0.00837294759891614,0.0102518264925152,0.00578734519424795,0.0146839635314016,0,0,0.0127135000416745,0.0644410010562585
"ZNF585A",0.342401919794046,0.475898190319643,0.438560828745754,0.2874459442463,0.385359606343217,0.302858723752339,0.248521745195653,0.401061288492887,0.34292009763676,0.531236737517137
"ZNF585B",0.0429398016731713,0.0874318265181288,0.0791064481611857,0.158880976037438,0.119029079303366,0.0755709589873328,0.128288093948176,0.108417794083078,0.124077208281739,0.218793604850794
"ZNF383",0.134079003536404,0.142398485977768,0.189086171908043,0.104394303020293,0.120764898405438,0.117131026575907,0.110385505192972,0.146885381373925,0.183318883371664,0.286995558902483
"AC016590.1",0.0185415860703165,0.128172534097513,0.0346259509807637,0.00389033609391583,0.0140278004213031,0.0151748161027909,0,0.00305168796490559,0.0236420208993887,0.0517083049090251
"ZNF875",0.233954349935765,0.168567243266441,0.210811424771275,0.156360806596578,0.188890200121483,0.143820045958408,0.203218661602872,0.205426081236988,0.200018891483152,0.223960305411778
"ZNF527",0.0780256516471442,0.0410312367132763,0.0870620866078448,0.0649917334464004,0.0439056823101658,0.0251113758999307,0.0521255345041998,0.0795415352954488,0.0382373389677435,0.161762133429992
"ZNF569",0.0816698755514824,0.124081103845445,0.108631466847746,0.0492069126111043,0.0760514957395996,0.0775286086824491,0.120902912280001,0.0920068240503739,0.103617837962701,0.131785358933287
"ZNF570",0.0770213481318373,0.104526696193113,0.0861204287631294,0.0533433252557632,0.053198976990711,0.0574510752515475,0.0929675281944769,0.0607083095144624,0.0744120758795389,0.0240801966870465
"ZNF793-AS1",0,0,0,0,0.00731595117083028,0.00562272841771924,0,0,0,0.0269250755921497
"ZNF793",0.0113877058327829,0.0474802540153429,0.0356738449163971,0.0108261422170507,0.0207688304178712,0.0215921864261202,0.0187772269791197,0.0252541995625234,0.0149930219673295,0.108703199105313
"ZNF571-AS1",0.0229824494339743,0,0.00302209666417948,0.00525328172509367,0.00279617186761825,0,0,0.00327474487281382,0.0109881212506753,0.0166326252270353
"ZNF540",0.0705397295699906,0.0207547387446659,0.0855245374223853,0.0711787972680253,0.05943052023838,0.0882601287152261,0.0416143711660075,0.053159165925454,0.103091458688597,0.166646165212384
"ZNF571",0.056579528397689,0.0517255588674124,0.0811271086806808,0.079190848216988,0.0612401049306306,0.0296901367081482,0.0347680540262456,0.0580312946961222,0.0863317693319247,0.0881623174291378
"ZFP30",0.106877814548152,0.0747845834500679,0.0740010709778814,0.0646139150618141,0.0746431924921812,0.0574900241405673,0.0882483256335321,0.0688310009523351,0.13354091606555,0.156404261635951
"ZNF781",0.0342250916719626,0.0683794083003342,0.0189293243779948,0.0127628834927417,0.0359834645837939,0.0280683201657252,0.0439492954117362,0.0375885539742794,0.0519859584321178,0.0797249594753401
"ZNF607",0.0349709130116778,0.0537536696524018,0.0423430257981746,0.0109389529000199,0.0359342888536187,0.0286117564469821,0.0520446093955412,0.0391231113129246,0.0190082145080406,0.120292942387226
"AC093227.1",0.00879815449911227,0.0254575992141736,0.00305357683776468,0.018095880158338,0.00908065335272669,0.0272211163292866,0.014259639516313,0.0135973330474152,0.0220271548430156,0.0366442953664051
"ZNF573",0.0169699749305203,0.0170290578596169,0.0517958798099746,0.0560998458505985,0.0582834576085878,0.0664670262876972,0.179536639843449,0.0226173769622287,0.11881342409524,0.0413169383001951
"SIPA1L3",0.116399505246954,0.0523950248824494,0.0433785165547282,0.133729779577768,0.106422997393357,0.0690104374635923,0.0844583143635095,0.130047496371203,0.172556889037231,0.252976305273455
"SPINT2",0.184351468014326,0.257956422311269,0.286825104819847,0.170451788618377,0.484391986450648,0.16546987759423,0.238885425211044,0.294350026851509,0.392456892447544,0.157137120378473
"PPP1R14A",0,0,0,0,0.112360747935292,0,0,0,0,0
"YIF1B",0.501000378697246,0.393993860688909,0.43530506850741,0.388714882641412,0.331775415724865,0.339253658029834,0.325468081300385,0.398982843627515,0.393348452530986,0.426111882377024
"KCNK6",0.0840502453999833,0.0604394413571924,0.100264556496669,0.043000777070938,0.0344154346510844,0.046909422758981,0.0946272298367605,0.0640845891312687,0.0779386225832065,0.0842783227054313
"CATSPERG",0.0150913812304846,0.00690611550340057,0.00447868038021249,0.0350129692847923,0.00933603716801273,0.0396012494383977,0.0170068027210884,0.0194658442305694,0.0661570139205843,0.0799025650170453
"PSMD8",1.20728352168613,0.899569965306716,1.01651445021432,1.09968168510526,0.938594697810003,1.05645529000646,0.929702816988262,1.05968104304112,1.03959568822792,1.16522126912256
"SPRED3",0,0,0.00624213373989595,0,0.0137874990881043,0,0,0,0,0
"FAM98C",0.196887701363435,0.289126817370487,0.267749871593819,0.0996898479108197,0.183845095537976,0.188074444419495,0.0746138244379719,0.199430714366747,0.238430989697794,0.231520231743422
"RASGRP4",0.00780323366002872,0,0,0,0,0,0,0,0,0
"RYR1",0,0,0.00367203444662074,0,0.00173585615723802,0,0,0.00431128115062759,0,0
"MAP4K1",0.394059522056846,0.348419043213064,0.570612501163485,0.309934268536656,0.351999401916633,0.323142039435917,0.244486452340355,0.356232294478152,0.40877078553288,0.163842495803719
"EIF3K",4.19317804915875,4.52688859020734,4.01057883955227,4.46306158706256,4.35142181294474,4.66539687386255,4.27764108026331,4.61201900435955,4.26526082639769,4.3265995941758
"ACTN4",0.189717043423635,0.172056311543228,0.201314280614553,0.120534291507977,0.162293038375039,0.163144445848992,0.119099006760884,0.141203155901995,0.210309284614109,0.169975979138581
"CAPN12",0.00944511819620911,0,0.0250691070492616,0.0103610695752167,0.00620776509198569,0,0,0.00981024089898035,0.00703387231552263,0.019315012400238
"LGALS4",0,0,0.0180933845792181,0,0.0065644115942828,0,0,0,0.00437659362715449,0
"ECH1",1.45054400620945,1.06303760935856,1.3891464954932,1.0409497850416,0.983454437866989,0.958000247221677,0.824001577526672,1.09247510885292,1.25298816613303,1.07625655649401
"HNRNPL",1.69807760310228,1.71540618694729,2.81093742743334,1.51119402716213,1.52775339075033,1.51311739102552,1.39942411415436,1.60026412043924,1.50340311372564,1.49707701448356
"AC008982.2",0,0,0,0,0,0,0,0,0,0
"RINL",0.28369599818771,0.307181606292729,0.340240243004824,0.249566339593445,0.171780016437823,0.169456838456298,0.258196686442083,0.234568411416143,0.246149192231669,0.255095744572257
"SIRT2",0.281346748351906,0.195004093560761,0.238453004465925,0.209258197845946,0.197738433490737,0.2537785810441,0.16855810557317,0.293488880953071,0.28097852396161,0.231699375106797
"NFKBIB",0.200788524860233,0.172104455485249,0.276787894234381,0.173050953972697,0.226389218650432,0.158864445406763,0.0981846553278934,0.174475104463261,0.098112132576963,0.142817459835437
"SARS2",0.119644247640525,0.0828107714724042,0.0632229866535613,0.047950857354112,0.059980947062876,0.120066074589402,0.203397705734198,0.110260123153603,0.0909083197985288,0.195291741696931
"MRPS12",0.742807298846074,0.441702393290363,0.554395763659474,0.65433359734305,0.382231556933335,0.50473300026685,0.666161824312276,0.482583517754086,0.497342690480936,0.632180652458418
"PAK4",0.0303527666918568,0.0544482770402523,0.0409306145321129,0.0605167452795594,0.0542165983751265,0.0431420620373716,0.065264785829491,0.0311513119571304,0.0228186272536205,0.0703091603965025
"IFNL1",0,0,0,0,0,0,0,0,0,0
"LRFN1",0.0331737980910477,0.0393666211351566,0.0126173259355736,0.0310995426805496,0.0263538594599253,0.0159128367872251,0.0353167561144998,0.0170797608352871,0.0282563357148121,0.0207766736130012
"AC011445.1",0.0346409866536083,0.0297344633789806,0.0220514302189718,0.0164637423699464,0.00866865674205939,0.00952685811840741,0,0.0223341776522093,0.0151341454399934,0.0614083420994891
"GMFG",5.48791240288798,4.19732868777374,5.11715942104722,4.31492725352169,4.38134613117571,5.37337379103913,4.23730445772329,4.78382976038976,5.74619976784389,4.66674522218392
"AC011445.2",0.0135302057741728,0.101598050090813,0.0233299696685265,0.0416876809020465,0.00929972392923206,0.0269718805962505,0.0295070115657488,0.0115289619201573,0.0337913871401524,0.0154842865460131
"SAMD4B",0.148651837163619,0.193104348865229,0.12572954037904,0.158801745595808,0.137716971792361,0.110886396696183,0.0651760088714651,0.180753487119637,0.150983382637074,0.155552307043851
"PAF1",0.208326251113863,0.299157755520978,0.279243486342822,0.247016738184333,0.202565248280092,0.32664516555218,0.243786947871244,0.275966895338881,0.253808845233346,0.217656697655255
"MED29",0.458638972780083,0.227589974935641,0.306112375737989,0.241001763792663,0.18452186902495,0.18896176698279,0.16691537095385,0.272435733516243,0.224368608233121,0.204022163910941
"ZFP36",3.28682378599081,4.0635077628267,2.67615146565803,2.6600132977938,2.42064927184534,2.68178960535659,2.30610370602308,3.48102415511943,2.77272594386549,2.40106669329937
"PLEKHG2",0.030928168367852,0.04598021619631,0.0617971960161281,0.0570157217645742,0.0402431688287826,0.0427470275694914,0.0770853809695057,0.0372173356271785,0.0772922342327007,0.0213143266377929
"RPS16",12.9323368321737,10.6956932010213,14.4144288420423,24.6650577918653,25.7806094182735,25.4400390225871,20.5491247555164,14.6723635071191,18.6987315111964,25.8673762544978
"SUPT5H",0.417344945267875,0.443825813875955,0.496796210121857,0.442750175521593,0.423760181329399,0.332721668964575,0.347801403562796,0.369874051640744,0.483762529898477,0.521726465762234
"TIMM50",0.272308220905171,0.228170586270375,0.155941788452799,0.248463825661552,0.172686212436903,0.198863296684938,0.252645718782086,0.204396380148631,0.243872801956736,0.285358968890384
"EID2B",0.0872751336588218,0.11187427579137,0.101104028167482,0.0890798367768543,0.0849064976002324,0.0780448698373667,0.0794493496499547,0.0546475366511779,0.0431219324657611,0.0466081478064322
"EID2",0.251854980835241,0.383784235550406,0.28579110646,0.392628842010383,0.309977899996275,0.395055627018694,0.32182602598958,0.364063276887304,0.370321249403508,0.285042661056699
"DYRK1B",0.183205257107933,0.0428255019430054,0.129740219796386,0.123532421336144,0.104377208278739,0.0892060612656967,0.191513098826425,0.122422966122398,0.119135484522344,0.0724275375506252
"FBL",1.11677770297929,1.494028291378,1.38739223413501,1.71536622015749,1.57678844484809,1.89853092299619,1.71027347314015,1.26600925573154,1.39202283071356,2.3462823462747
"FCGBP",0.0209243418055344,0.0434787030131131,0.0259975864944834,0.150677339821755,0.289799773872001,0.0187935979010539,0.11528594185933,0.024390383013493,0.0802533269043081,0.0770899234618475
"PSMC4",0.858803411883635,0.735432594962812,0.934882165214682,0.628234982104396,0.550311394102394,0.57541469317971,0.69783528403675,0.626900683408753,0.63598956442616,0.721373430624146
"ZNF546",0.0281471151889326,0.0273964309906498,0.0113840772286916,0.0628712777374658,0.0524649351530896,0.060598998067676,0.129859705986781,0.0214314446405246,0.0955575456769389,0.0242627166963885
"ZNF780B",0.124416184585471,0.127585482378892,0.127919080119953,0.251817427447383,0.247812021906617,0.28383503386283,0.26248796081625,0.174593235980412,0.330655475437424,0.40163805355047
"ZNF780A",0.169967800055859,0.159006594153886,0.129068629765577,0.215295794204702,0.16712642698551,0.177611058403483,0.137633659313104,0.183919678380231,0.206608742197204,0.195200286134826
"MAP3K10",0.0536559448729595,0.076250004065456,0.0594660495122554,0.0305265878812498,0.0634697561509492,0.0519703788181487,0.0611309830291654,0.0987714839340993,0.0372931814829196,0.0677362190135764
"AKT2",0.567338824667363,0.51256323447133,0.443174379916976,0.337862278573287,0.331355423971377,0.287868117795369,0.547123674401212,0.491499269113665,0.324288401271807,0.315043023432174
"C19orf47",0.0154141923925922,0.0273145059989011,0.0447233986463809,0.0611826090930129,0.0368933839077041,0.0809697795646437,0.0121041928924179,0.0507376741933893,0.0391215340754458,0.0710201116351363
"PLD3",0.57609964038788,0.596015478108191,0.368417192873098,0.433156097361656,0.377577002386177,0.357407428007252,0.345000289565324,0.481408046949165,0.45251532341882,0.74951926978151
"PRX",0.0211867312439475,0,0.00298099733439218,0.00770549000752056,0.0062929241036364,0.00700327192864506,0,0.00393922519220706,0.0222104136190142,0
"SERTAD1",0.245329917257366,0.321101329764807,0.234838615796979,0.161284594453168,0.333543585849723,0.272945331692667,0.147217081104518,0.204053060940501,0.234407389227681,0.157580683165899
"SERTAD3",0.0785240777748202,0.0951636455059201,0.112076935561911,0.144743824259498,0.156834830873499,0.148115431302203,0.0904691661031734,0.0555130849623077,0.157390872938629,0.110297425851983
"BLVRB",0.157785452248202,0.188492437625712,0.195347595595194,0.162704768123266,0.187771013373584,0.125736196503973,0.156718780337489,0.163821982474121,0.305500061437836,0.224674789874172
"SHKBP1",0.741710583775748,0.51761658804637,0.618776383844684,0.488605353291574,0.393878358557776,0.490133375921423,0.676107307370077,0.554098383617698,0.38159475377934,0.683372510628394
"LTBP4",0.273785287006874,0.351076046262543,0.283092773736759,0.253793120308987,0.210179299552523,0.283952580511446,0.233210370387705,0.277385591440463,0.204578009546405,0.169103398402072
"NUMBL",0,0.00553909521095367,0.00971744025010298,0.0112341953012453,0.0101003306747335,0.0207713260485552,0,0.0254519957336366,0.0374475780202791,0
"COQ8B",0.104902771406531,0.23478863460178,0.152935403288619,0.106559761071356,0.118573085717237,0.114754554649177,0.108254985885795,0.164459897947401,0.105513823854817,0.119382776669736
"ITPKC",0.0368683675266303,0.0544138131440871,0.0567957249742587,0.0199958426452855,0.0298192147271956,0.0225021377594034,0.0428601263048279,0.0308445223293256,0.0210042461972335,0.0239004022437698
"C19orf54",0.0527505842692193,0.0402513574742233,0.0624622074075339,0.0128322440687836,0.0625698602149135,0.0388713635430122,0.101860752987579,0.057591403090371,0.0463551027084343,0
"SNRPA",1.08471833690678,0.962096061431271,1.14811998599523,0.88293467625016,0.611181322479397,0.994899733328131,1.07010595243703,0.866837748867027,0.847358318433379,0.81383086312029
"MIA",0,0,0,0,0,0,0,0,0,0
"RAB4B",0.219999637296957,0.268836021062788,0.247254558198942,0.250801140122856,0.245103513692765,0.272800109983491,0.276925301433473,0.267433776991743,0.286561692102423,0.305075958931927
"AC008537.4",0.0159929015185752,0.0142767830147418,0.00618134340457332,0.0193745157939057,0.0147558976279737,0.0214953246466883,0.023084025854109,0.0137606708888466,0.0411549173110219,0.0611621325786351
