"","CP003-entry","CP006-entry","CP013-entry","CP020-V1","CP022-entry"
"SLC4A2",0.228828211060574,0.0754717569104375,0.211185846617749,0,0.0641634371069989
"FASTK",0.504340590656422,0.493523050199171,0.572492835691263,0.330773904550595,0.613157256936805
"TMUB1",0.991326264102373,1.10819213627458,0.748463773804069,0.41825853976135,0.742232695626958
"AGAP3",0.206634111162319,0.220778345439778,0.119158603404538,0,0.0349656462525569
"ABCF2",0.125367308233458,0.163459373559136,0.106458246092781,0.385795507175757,0.125644032766717
"CHPF2",0.101427805022898,0.524264660310738,0.101564408958714,0.187642213206389,0.135537458390732
"SMARCD3",0.0750750750750751,0.049256473532034,0.0497626322441952,0,0
"AC021097.1",0,0.0377066797383157,0,0,0
"NUB1",1.29946332256573,1.79330947171867,1.33138632316036,1.1868700090035,0.882342068225227
"WDR86",0,0.028829992417712,0.090460272521738,0,0
"WDR86-AS1",0,0.115041135999259,0,0.0390631103610994,0
"RHEB",0.773832911722287,0.717805501606583,0.431624063684565,0.907593515697276,0.661575078125821
"PRKAG2",0.17130232623255,0.284296465042481,0.340267368755856,0.306532089943136,0.362823419824051
"AC093583.1",0,0,0,0,0
"PRKAG2-AS1",0.128724843244996,0.106093296789644,0,0,0
"GALNT11",0.0535974616242175,0.323468731911311,0.106549671852253,0.96573366132726,0.29869280986905
"KMT2C",1.12984086210075,1.53874973344167,1.27039466783864,0.900818829595478,1.40803890117987
"LINC01003",0.166521133464304,0.143902880644347,0.323379848401115,0.195978910025747,0.536863233675984
"XRCC2",0,0,0,0,0
"ACTR3B",0,0.0303639422113452,0.0344285040470706,0.0602685566886044,0
"PAXIP1-AS2",0.231743894571727,0.0900266581014165,0.0600820721105029,0.121965025584018,0
"PAXIP1",0.0461016449066903,0.0213761540451165,0,0.235584905480891,0.105166610026657
"PAXIP1-AS1",0.189870644794533,0.235870394314666,0.0625660854277331,0,0.321872798749869
"AC144652.1",0,0,0,0,0
"INSIG1",0.667394634810007,0.569698046622557,0.285497604320969,0.263207929897913,0.440951810341274
"AC009403.2",0,0,0.0618131019050798,0,0
"AC009403.1",0,0.106137422282164,0.12362620381016,0,0.0596150062893832
"RBM33",0.681548847912304,0.845840773297787,1.05157100549156,1.31228767775732,0.808970672165873
"LINC01006",0,0,0,0,0
"LMBR1",0.449324521063326,0.241423577172262,0.438565055496704,0.87923602176966,0.425312182190816
"NOM1",0.0735900153067232,0,0.1102274938335,0.0628456510809452,0
"UBE3C",0.231214386243178,0.215122383711051,0.145575855159358,0.646142223768035,0.361084520945563
"DNAJB6",1.95151170991167,1.37346612859951,2.22110008199276,2.70603290180597,2.95762523789635
"PTPRN2",0.42690898328621,0.234775071660091,0.0479331237058057,0,0.205431534325931
"AC011899.2",0,0,0,0,0
"NCAPG2",0.0719880211932734,0.0498357910684295,0,0.0537547707359028,0.0978583324620776
"ESYT2",0.461975784844767,0.520827841526518,0.258067627376107,1.61839789248853,0.362511344837711
"WDR60",0.187683938232548,0.105753460795522,0.187694386891032,0,0.09458065254194
"VIPR2",0.255323396161016,0.497594839450916,0.430306081761526,0.252941505404365,0.411784967919389
"ZNF596",0.199864799903588,0.0547453247492664,0.0497626322441952,0,0
"FBXO25",0.357946689278803,0.206402820596506,0.157548435759511,0.0306801168298849,0.134360888853956
"ERICH1",0.646467827808181,0.671204273825788,0.374729771050403,0.40823487509143,0.400245507850785
"CLN8",0.0633809958422067,0.038433452477036,0.173896806562885,0.0628456510809452,0.132038824614911
"AC100810.1",0.211299278906169,0.563071531351232,0.27174059392555,0,0.300772772293641
"AC019257.1",0,0,0,0,0
"KBTBD11",0,0.0888786184707545,0,0,0
"MYOM2",0,0.842958752394984,0,0,0
"AC016065.1",0.124755430798133,0.196658451803569,0.159098855212588,0,0.173294378419388
"MCPH1",0.408224671824558,0.48836157199777,0.494937373648009,0.713096636582882,0.535505856192941
"ANGPT2",0,0,0,0.0268773853679514,0.208737648879902
"MCPH1-AS1",0,0,0.132890749339198,0,0
"AGPAT5",0.401054599984266,0.372597551810017,0.684016559453581,0.20151894514789,0.0968882182685081
"FAM85B",0,0,0.0696635945021491,0,0
"PRAG1",0,0.140300509476541,0,0,0
"CLDN23",0,0,0,0,0
"MFHAS1",0,0.153305429440579,0,0.0874565189316868,0
"ERI1",0.191684220275393,0.165761192682945,0.1849152370915,0.248726012430325,0.212260221263604
"PPP1R3B",0,0.104001270270993,0.106458246092781,0.132116232441823,0.065973940293584
"AC022784.1",0,0,0.0422672133226256,0,0
"AC021242.3",0,0,0,0,0
"TNKS",0.491033257713403,0.184726841636948,0.649763032385199,0.655351866225065,0.597692868322269
"MSRA",0,0.11808296504214,0.0423728813559322,0.195404026352819,0.141344941752319
"PINX1",0.0552901627742392,0.057659984835424,0.25009200545912,0.0645094699901946,0.130892588293498
"XKR6",0.121265036864571,0.117884627457447,0.577031476535805,0.0676516750554744,0.0854583049556062
"AF131215.6",0,0,0,0,0
"MTMR9",0.0607917517751191,0.118808201377439,0.198805376658017,0.0268773853679514,0.197654176682976
"AF131216.1",0,0,0,0,0
"BLK",0,0.0602958112499925,0,0,0
"AC022239.1",0,0,0,0,0
"NEIL2",0,0.0550833686784949,0.0469115763697007,0.0511184721711037,0
"FDFT1",1.16175024029195,1.0603495269082,0.733311383880048,0.636186328500526,0.727599407506028
"AC069185.1",0,0,0,0,0
"CTSB",0.502983066191314,0.352038444213331,0.433123843123961,0.437136379060155,0.123817622916189
"FAM86B1",0,0,0,0,0
"AC145124.1",0,0.0602958112499925,0.0599545544477286,0,0.141906386824849
"AC068587.4",0.0593035392352216,0.277129635257251,0.493125421367301,0,0.148735377453204
"LONRF1",0,0.0377066797383157,0,0.250425016492206,0.065973940293584
"TUSC3",0,0,0,0,0
"MSR1",0,0,0,0,0
"MICU3",0.0562910924975232,0.0677153517473947,0.152365401087061,0.153355416513311,0.0495265264075439
"ZDHHC2",0,0.492609338282156,0.787639996988567,0.153849857627993,0.690349908668039
"CNOT7",0.863125359433849,0.188372966058898,0.625893916623115,0.924801989047639,0.889681005322547
"VPS37A",0.356818903793879,0.546682063080537,0.231517626465786,0.619317385484779,0.378870574264651
"MTUS1",0,0,0,0,0
"PCM1",1.0300391893249,1.4147194761756,1.5168725810161,1.65911214482322,1.83062383479895
"ASAH1",0.647153755633203,0.843199907440473,0.788888015070517,0.526526876126844,0.90165648286222
"NAT1",0,0,0,0,0.11009782778491
"PSD3",0,0,0,0,0
"SH2D4A",0,0,0,0,0.0531781948129989
"CSGALNACT1",0.257132360905811,0,0.13874599517998,0.502822747525762,0.13740850511091
"INTS10",0.720920936710994,0.565221922934677,0.2986302723208,0.664678151721228,0.965272522843067
"LPL",0,0,0,0,0
"ATP6V1B2",0.337033564572087,0.357885632740674,0.669011764060309,0.499508308557982,0.677918886327562
"GFRA2",0,0,0,0,0
"DOK2",0.992599348594377,1.10690343617388,0.746844691339746,1.26530581890407,0.825819678775707
"XPO7",0.282112779082122,0.403212343115268,0.138989560288592,0.480215986209335,0.346519512407597
"DMTN",0,0,0.053484230174733,0,0
"FAM160B2",0.29415636848936,0.266364639749067,0.194908442013824,0,0.120729841474522
"NUDT18",0.274279656815618,0.453194904333051,0.223668550254484,0.504761346168223,0.285611166678067
"REEP4",0.146636525712613,0.371472982833932,0.0344285040470706,0.21323978712109,0.477637224637981
"BMP1",0,0,0,0,0
"POLR3D",0.235411124117883,0.0855930310590418,0,0.172780447842026,0.210287442237881
"SLC39A14",0,0.0376564153351986,0,0.053336746885134,0
"PPP3CC",1.12552697292052,1.7360310977434,1.3003494527037,1.90251821494049,0.824962459862535
"AC087854.1",0,0,0.314694993220634,0,0
"SORBS3",0,0.0706326275771505,0,0.0520085710125029,0
"AC037459.3",0,0,0,0,0
"PDLIM2",0.38964037030257,0.709286935128222,0.539907001380042,0.128974027376544,0.487690243946381
"C8orf58",0.0960856500250524,0,0,0.0801731984488758,0.0670974321812704
"CCAR2",0.536661290432764,0.206887770447064,0.167247610277787,0.601865727217225,0.09233825002024
"AC037459.2",0.101924331376386,0.0459451139668552,0.105793105048008,0,0
"BIN3",0.31282947833118,0.304248437476648,0.106675531081908,0.145048914867389,0.470939308717879
"EGR3",0,0,0,0,0
"AC107959.1",0.109586053661217,0.199028268106431,0.0471202461561659,0,0.0939867261684151
"RHOBTB2",0.121548046127214,0.158214628947366,0.112511225158387,0.0946776728411703,0.112282008774631
"TNFRSF10B",0,0,0,0,0
"TNFRSF10C",0,0,0,0,0
"TNFRSF10D",0,0,0,0,0
"TNFRSF10A",0,0,0,0.0390631103610994,0.082788310290587
"AC100861.1",0,0,0,0,0
"CHMP7",0.10584736711298,0.117556461730982,0.420401061624256,0.291704800324169,0.287798833303566
"R3HCC1",0.420088440405734,0.250234341013902,0.357612405319638,0.102772953066798,0.402524202700235
"ENTPD4",0.38707068137792,0.287517840990661,0.508056892149441,0.294731853073261,0.688601124125875
"SLC25A37",0.115451314917423,0.062593244494152,0.354955600018355,0.14509193912789,0.0738001933565066
"ADAM28",0.250536310161779,0.606693877343321,1.12525612672548,0.584627365522495,0.208396307320213
"AC120193.1",0,0,0.261013748859272,0,0.0419284574730138
"ADAMDEC1",0,0,0,0,0
"DOCK5",0.220634077332552,0.223298406250123,1.20567038229328,0.670309655310865,0.124109082508482
"GNRH1",0,0.0418704361224626,0,0,0
"KCTD9",0.124755430798133,0.362296833207453,0.456959597414848,0.383649596773599,0.264558034729456
"PPP2R2A",0.741950237081954,0.271416695313282,0.538191741709489,0.923905823558655,0.536577263215289
"BNIP3L",6.40181004614862,5.34261081273231,4.45444746536495,0.675238881245856,1.99103288297785
"AC011726.3",0,0,0,0,0
"DPYSL2",0.10358146674258,0.0607278844226904,0,0.246088364484599,0.12679735247128
"TRIM35",0.137398080646182,0.0451616108243349,0.234259179918228,0.0435251923813503,0.123901326262791
"PTK2B",0.687608862712928,1.27595491431916,1.55626612105993,1.84335081971567,0.795962141582245
"EPHX2",0,0,0,0,0
"CLU",0,0.10207258381435,0,0.15451009627099,0
"CCDC25",0.35448098924784,0.45835813770091,0.217491942618802,0.142435151539294,0.264372323577333
"ESCO2",0,0.0498357910684295,0,0,0.0419284574730138
"ELP3",0.251704039908135,0.592705093005757,0.265279952983968,0.157608322240957,0.18248250303672
"PNOC",0,0,0,0,0
"ZNF395",0.556220626621305,1.4760778924748,0.764164254720658,0.0995899164246698,0.291602904299891
"FZD3",0,0.0706326275771505,0,0,0.073165735022974
"EXTL3",0.13005382244206,0.145189041624255,0.199080857173389,0.340072708063927,0
"EXTL3-AS1",0,0,0,0,0
"INTS9",0.095085957705766,0.212327356330221,0.215090442987899,0.0708436056561535,0.293021112568734
"HMBOX1",0.211346828547073,0.228926578208337,0.619631597555296,0.0927483310112471,0.458297253561782
"KIF13B",0.149381848592744,0.253809042584607,0.137272881175196,0.472659048803038,0.600417354920123
"DUSP4",0.133615485413332,0.0911067247911901,0.69159079284269,0.259772956938145,0.621350439204483
"SARAF",7.51424230812544,8.34042562393376,4.87649006973901,8.76173278769297,6.60336834840709
"AC044849.1",0.659992273598559,0.482337970869687,0,0,0.079183460158842
"LEPROTL1",1.94990368499878,1.67534387296197,2.41185639570703,2.43934227365072,2.14511760522289
"AC026979.2",0.539901136382667,0.472826431609425,0.074600143232275,0,0.0704756400950012
"DCTN6",0.181798599215598,0.169049746803679,0.283553548238046,0.168870818113008,0.278777857124308
"AC026979.4",0.040937970786664,0,0,0,0
"RBPMS",0,0,0,0,0
"GTF2E2",0.160757509430558,0.338487485741343,0.458896903257761,0.198872167510105,0.466125357510524
"GSR",0.426866932243034,0.266428535520788,0.171770784358354,0.135362209302745,0.141716147027444
"UBXN8",0,0.0302988068329869,0.134852642742045,0.116584582832857,0
"PPP2CB",0,0.120116115331845,0.167467585203745,0.16246178235077,0.0675447483958122
"WRN",0.126761991684413,0.0629108996191864,0.101710000367027,0.312588781887664,0.10633966753629
"NRG1",0,0,0,0,0
"AC090204.1",0.05465197621546,0.0312657305706934,0,0,0
"FUT10",0.0499840051183621,0.169090854330235,0.193520263360388,0.0670960815888352,0.130492097817995
"TTI2",0.17174113209131,0,0.220176425795189,0.186818433779694,0.138985177677959
"MAK16",0.0522531560906279,0.0677153517473947,0.239307651557567,0.0268773853679514,0.0349656462525569
"RNF122",0.05465197621546,0,0,0,0
"ZNF703",0,0,0,0,0
"ERLIN2",0.200594995341855,0.0213761540451165,0.054393942690542,0.116398443198548,0.17536205057548
"PLPBP",0.64556633515565,0.317262136229502,0.343853874128127,0.264015154049198,0.40095521245924
"ADGRA2",0,0.0658987268365975,0,0.0465523341340335,0
"BRF2",0.0931911268772919,0.161553196016913,0.155558665458745,0.118437700018058,0.0503707285622179
"RAB11FIP1",0.849847379852276,0.697540456234887,0.407244460719618,0.2132643238262,0.562927212880129
"EIF4EBP1",1.22218489189605,0.441539119229309,0.34225974615363,1.62420083751538,0.67741162484317
"ASH2L",0.198504634764382,0.10003532426052,0.136755570443418,0.329142964322439,0.0604448742746615
"AC084024.3",0,0,0,0,0.0743676887266021
"LSM1",0.737270653105379,0.4424768058977,0.221220959159353,0.435224336149031,0.630417147580158
"BAG4",0.173539380987555,0.174471649529796,0.109596847994652,0.315478192363685,0.272775443384749
"DDHD2",0.357579761829595,0.568495123388556,0.446652313329698,0.301751772977116,0.338539863274035
"PLPP5",0.734903996089202,0.531294359095519,0.412349925547624,0.390444058055756,0.598617107672105
"NSD3",2.51426847835852,1.41849604194835,1.33612151954491,1.25261753776717,1.34619469464011
"AC087362.1",0.0417334401709402,0,0,0,0
"AC087623.2",0,0,0.074600143232275,0,0.151747492173024
"LETM2",0.0694213040097745,0.0836514332085352,0,0.0545625177328183,0.158860023523375
"FGFR1",0.0678831323992614,0.049256473532034,0,0.186738112552549,0
"TACC1",0.928507444869946,0.900868579657702,0.91446687956433,2.14075553857498,0.802079533283858
"PLEKHA2",1.41174857328319,1.69070971549712,1.35221821658,2.03109102353474,1.28489570280045
"TM2D2",0.151054258877986,0.106766172673388,0.116481549902959,0.331288234645518,0.0209642287365069
"ADAM9",0,0.150758474254334,0.0685368076925713,0.0465523341340335,0.0509863305647756
"IDO1",0,0,0.178130206539915,0,0.0713740212837331
"GOLGA7",1.23627679208764,1.52546831268048,1.3142568838694,1.06306418537995,1.10715079370048
"AC009630.1",0.051940496966675,0.082179375936788,0.106307821161186,0,0
"GINS4",0,0,0,0.0306801168298849,0
"GPAT4",0.126638716161129,0.241425687349303,0.442696758653046,0.128818168897801,0.365881739412911
"AC009630.3",0,0,0,0,0
"ANK1",0,0,0,0,0
"AC027702.1",0,0,0,0,0
"KAT6A",0.633635280795031,1.26764336869498,1.12107085332359,2.25675374736986,2.05612698803611
"AC103724.3",0,0,0,0,0
"AP3M2",0.0546950205653277,0.206063769609254,0.29630299808377,0.224909476056916,0.664437983004374
"IKBKB",0.114041613093268,0.462076171990959,0.53747011873778,0.430548362951935,0.596142299884991
"POLB",0.0562910924975232,0.173609555099446,0.326490186146582,0.21268368786069,0.21774558563954
"VDAC3",1.64092123824068,1.64095209062374,1.06671375690776,0.621928682419456,1.30302653374759
"SLC20A2",0.05974572220629,0.114686082734886,0.319659880769788,0.611074174173483,0.14100644164874
"SMIM19",0.951978123272247,0.434564059885369,0.278046442380744,0.228556651745867,0.763869062790931
"AC103843.1",0,0,0,0,0
"CHRNA6",0,0,0,0,0
"THAP1",0.206408748245473,0.280103899362121,0.286989802113586,0.345179248607895,0.209804399725929
"AC087533.1",0,0,0,0,0
"RNF170",0.263764322992582,0.217757326953673,0.126715939366693,0.249463500471801,0.217981926607067
"HOOK3",0.976052211681704,0.786025116299404,0.671112671380961,0.828502101251729,0.517552037209569
"FNTA",1.64684444950579,1.24657039940436,1.22537771705376,0.989282614713326,0.881315209645269
"POMK",0.113291826476175,0.145189041624255,0,0.207738403756901,0
"HGSNAT",0.270245907456881,0.171172445617619,0.237968239574285,1.01880866351833,0.568521709833226
"SPIDR",0.252308957447993,0.454389553448311,1.01565242604995,1.28957345236771,1.24661917709869
"CEBPD",2.5722168669614,7.78513783196718,8.78771065279818,6.3152362456433,2.81055270301928
"PRKDC",0.490324645740087,0.60373793676463,0.412558165923841,0.717326903719086,0.480137437074403
"MCM4",0,0,0.0882768361581921,0.0645094699901946,0.127036245956206
"UBE2V2",0.993342765935559,0.312119690486593,0.501091149775097,0.234301193081578,0.889440284771701
"PCMTD1",1.659679431635,1.06522065003241,1.49839279128208,1.58844487888161,1.55476171486445
"AC064807.1",0,0.0451616108243349,0.0611000452140335,0,0
"RB1CC1",0.776105781206367,1.1936946029525,0.983540791739771,1.0883032961091,1.06550657773406
"ATP6V1H",0.588991930900993,0.575003751565497,0.629044735168951,0.522278693715141,0.31253636663374
"TCEA1",2.37835437689442,1.75126121219219,1.14407492244954,1.26028647671646,1.92219254124301
"LYPLA1",0.684724225998797,0.95298605131344,0.512680316901215,0.717849464555506,1.23123111572166
"MRPL15",0.219329858340063,0.257017124748576,0.171206546517421,0.397990798554815,0.30442359770434
"TMEM68",0.257317438807076,0.179636671551339,0.283943321908216,0.116661311429075,0.294045391560131
"TGS1",0.1945278284784,0.696118657061102,0.423974409274072,0.483197398303026,0.351978719540642
"LYN",1.15690271720249,1.68143135016662,0.963981879946928,1.56710959852286,0.547776816540039
"AC018607.1",0,0,0,0,0
"RPS20",0.581378380233492,1.70302843381364,0.94733564116102,1.32671875903211,1.40045126295183
"PLAG1",0.0962281335609033,0.181007969686462,0.0600820721105029,0.135303350110949,0
"CHCHD7",0.844979517548694,0.601124375669819,1.16326908305602,0.268132092412786,0.57748624063802
"IMPAD1",0.368677897644584,0.431975820140911,0.32189950154081,0,0.251405417576842
"UBXN2B",0.257409017738248,0.182302618893161,0.305180529192994,0.203584809094135,0.261520253658947
"SDCBP",1.687941073739,1.43401907775984,1.19941861417334,2.34920740361019,1.36906367729935
"NSMAF",0.527931956284988,0.204632679216695,0.450592641893102,0.449805853600048,0.112931688108753
"TOX",1.29861110967905,0.718386097849278,1.47188502531106,1.81241328624373,3.18251346182734
"AC090152.1",0.587032770022601,0.476083557528633,0.709368539430353,0,0.335657312113712
"CA8",0,0,0,0,0
"RAB2A",1.53031155958727,1.32358804617926,1.19771138940748,2.01317494739219,1.42462872783889
"AC068389.3",0,0,0,0,0
"CHD7",0.378328676085707,0.266191283220759,0,0.179840009818195,0.0503707285622179
"AC022182.1",0,0.03376325207644,0.0344285040470706,0,0
"ASPH",0.121615225083724,0.117286909240486,0,0,0
"GGH",0,0.0547453247492664,0,0,0
"YTHDF3-AS1",0,0,0,0,0
"YTHDF3",0.1928902334082,0.30830874681247,0.335262949407663,0.631682893382809,0.382448602142567
"ARMC1",0.165449792066916,0.27394387537205,0,0.512842362654558,0.315192096771142
"MTFR1",0.13085874631919,0.160864452861853,0.116074198396927,0.133338537395784,0.129699702160506
"AC055822.1",0,0,0,0,0
"PDE7A",1.25416737564047,0.787093807567518,1.38266418960658,3.52900821685164,1.30969372864816
"DNAJC5B",0,0,0,0,0
"RRS1",0,0.0418704361224626,0.0578272007586929,0.0676516750554744,0.0541802794618815
"ADHFE1",0.640072006754473,0.447400666225552,0.209675530072511,0.175568834258329,0.571347256402948
"MYBL1",0.663877145009122,1.64427012453628,1.33167751967183,0.680173309506081,0.387473065765296
"VCPIP1",0.421251124762917,0.932925548042731,0.602798612858968,0.409882489684748,0.307088188083935
"SGK3",0.0594388968140751,0.342408039440409,0.535531853719717,0.262369227005722,0.2836350528125
"SNHG6",2.84382027307574,3.56520444071918,2.85920216112928,2.57790032950821,3.26056961307525
