"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP020-V1","CP022-entry"
"NEURL2",0.0141584229456289,0.181362185466153,0.0424983760335583,0,0,0,0.0189933523266857
"CTSA",0.323836560500791,0.485120538777837,0.138867290174025,0.311464880670833,0.683239937844667,0.248187665459392,0.51102164703007
"PLTP",0.0209911328425526,0,0,0.0521112273537046,0,0,0
"AL162458.1",0.0200977044280982,0,0,0,0,0,0.0381746413492445
"PCIF1",0.786734872704327,1.32694665288298,0.744442027326527,0.743652712715316,0.847241828502146,0.83398195652956,0.634172265109812
"ZNF335",0.488727332090346,0.607837107289278,0.352013797683723,0.309420209347245,0.228012440552756,0.754575055351402,0.444987114549325
"MMP9",0.0244383941008833,0,0,0,0,0.0526759376316898,0.0378585679618083
"NCOA5",0.354148856651383,0.142544399189423,0.0855216402849626,0.380811501256104,0.380660742360454,0.449062909548732,0.285732088490564
"CD40",0.0124357847166693,0,0,0,0,0,0
"SLC35C2",0.423115429398267,0.283006314465449,0.303867566836949,0.498448595946385,0.362296686153127,0.321540350285323,0.41771316240802
"AL133227.1",0.0113489729746907,0,0,0.0158263908232255,0.106668942270768,0,0.0237874354765813
"ELMO2",0.375045555375476,0.51451463621288,0.2842093265571,0.138634751458756,0.134723664010197,0.388762482573532,0.267871486937073
"TP53RK",0.294335241550634,0.656416033422891,0.327326604196131,0.292563090992303,0.165630511120192,0.14391667359527,0.413576982745785
"ZMYND8",0.496881946042233,0.238690248541271,0.675357293417291,0.510283458285935,0.14141602894587,0.2807772836515,0.472023602362804
"NCOA3",0.512076138469737,0.613581807178149,0.572054943374384,0.531694951947046,0.990906339711074,1.11510516229521,0.579894014118931
"SULF2",0.00915806266679122,0,0,0.0175111721278175,0.0695429636429386,0,0.0420632136720217
"LINC00494",0,0,0,0.0175111721278175,0,0,0
"PREX1",1.73805474753528,1.47868580871195,2.21045009359126,1.41944254952466,1.80937425343127,3.13100195016504,1.3940329872225
"AL035106.1",0,0,0.0351154420156264,0,0,0,0
"AL133342.1",0.0444603773359681,0,0,0,0,0,0
"ARFGEF2",0.230840975911223,0.489203805382485,0.0901513143032247,0.323941338896794,0.12831125285201,0.343534915650534,0.214806865254641
"CSE1L",0.179071568422138,0.234945883619804,0.123659513290853,0.303136525538482,0.0610649731314118,0.302107896100605,0.209434748682043
"STAU1",0.661808516678158,0.525246505273159,0.856292880172341,0.759937056300515,0.720717700646953,1.49459499260024,0.454805788506015
"DDX27",0.520545678953643,0.605568796405634,0.260676193273223,0.423654773742815,0.365318314503502,0.626199302304144,0.323533009556867
"ZNFX1",0.733529368822665,0.850447941197156,0.552973390108003,0.513480010078272,0.162638580149429,0.871711564401721,0.6932157157223
"ZFAS1",3.43943752581022,3.06391092648857,3.93471560141969,2.25232886942446,2.35159275349809,3.27430988623619,4.43418009801211
"B4GALT5",0.325433837751624,0.247475532019851,0.385778549783565,0.527950990711382,0.383806452983627,0.417286651216594,0.349414746171605
"SLC9A8",0.498022875801408,0.234919016422708,0.28243582329511,0.257675226299194,0.136394770105975,0.207829328640691,0.239829364978252
"SPATA2",0.0879155424611331,0.0514424461912013,0.125411754467945,0.0840565638449439,0,0.146915171850077,0.0722603303741468
"RNF114",0.781896764802088,1.39006405180851,0.763543236966754,0.84263995702527,0.59606091673954,0.718128744302125,0.699185638885298
"SNAI1",0,0,0,0,0,0,0
"UBE2V1",2.0492056896968,1.27172998833334,1.50195994383183,1.94733901719559,1.84896078300219,1.17813668120171,1.38432029218365
"TMEM189",0.356591972172861,0.313788798037898,0.163798482187962,0.24772661054389,0.2768733485784,0,0.286307733537397
"CEBPB-AS1",0,0,0,0,0,0,0
"CEBPB",1.03507451138374,1.34383625088962,0.882419685622316,0.673292431425324,1.16193869308703,0.67295084814583,0.819621183578373
"SMIM25",0.0101607326294655,0,0,0,0.0385172403167658,0,0
"PTPN1",0.77541432218475,0.643050765790717,1.13988614304251,0.425665589927942,0.644172578302319,0.609667306697498,0.811221661028054
"PARD6B",0.0928008135085958,0.0657237499342763,0.0247188233840069,0.07210386598196,0,0.0548480161472559,0.0871946476837303
"BCAS4",0.262234596564721,0.226228950953062,0.169912345992611,0.239205344800446,0.0734382800934109,0.145171435046308,0.397622339436166
"ADNP",0.491223475879396,0.304604769790162,0.577393234530811,0.550424426348708,0.355625641184894,0.665733909504793,0.441018422247475
"ADNP-AS1",0.0103230524628202,0,0,0.067327408957753,0,0.012193129415437,0
"DPM1",0.157935208396903,0.150967647782262,0.300094786622393,0.2542314564106,0.0914322614262145,0.52887537483096,0.122788150856666
"MOCS3",0.0499527793250154,0,0.101384152193772,0.0754738596933438,0.204799086244991,0.0445204259714357,0.0294716615238617
"NFATC2",1.62630727465683,1.62911401019482,1.57552251279315,1.93620118530725,1.69579986972245,3.646087078456,1.43017820119755
"ATP9A",0.51786249590565,0.287478643932441,0.0449085773266789,0.134541608443998,0.102007593544806,0.113093977652905,0.305979971163112
"ZFP64",0.164068890214672,0.132697498399978,0.154682793153972,0.14519204467438,0.058977564934299,0.239736355987632,0.0621667860268958
"TSHZ2",0.00466181340812125,0,0,0,0,0,0.0356914686682442
"AL157838.1",0,0,0,0,0,0,0.0254026317126454
"ZNF217",0.574979668305099,1.13098666663709,0.833057772629529,1.26185219094594,1.44935435463515,1.27145732403379,1.16842207919331
"PFDN4",0.491731679855837,0.684593549357843,0.523941758525706,0.567814946905636,0.558857406133241,0.373788749352227,0.599163226148287
"FAM210B",0.137636073724583,0.39470857324374,0.11776670744309,0.177092384563314,0.111375408136774,0.0876029374130784,0.147947905149308
"AURKA",0.0198487180509727,0,0,0.00875037626617945,0,0,0.0336728484292309
"CSTF1",0.225760248495833,0.379169532374964,0.239943315933139,0.252260430743316,0.0601026553353127,0.261375190377832,0.328523920013537
"CASS4",0.027372684176265,0,0.0384245917387128,0.0476270803747268,0.201194190033791,0,0.12214811403739
"RTF2",1.0343840598279,0.604388985682097,1.07052964697954,0.897601381357358,0.786631896061252,1.03153944358024,1.03753420626252
"RAE1",0.360379924183271,0.125472650514565,0.34911095047399,0.593572601444915,0.144129648729193,0.453561167848255,0.552431250137085
"AL109955.1",0.0575091174902224,0.125210725115123,0.191167785533426,0.0241080038572806,0.0390850960711661,0,0.0311917104910199
"RBM38",1.53260952532605,2.13939468451586,1.46558712424982,1.39980732158101,1.62760702262687,3.01410179976516,2.14302737378655
"ZBP1",1.07650550883623,0.690248121760053,1.21057022023555,0.683194759512567,0.228544270581679,1.09828868533681,0.87262934035405
"PMEPA1",0.0324117191212487,0.566033970967824,0.132109906909563,0.078810850924352,0.588881264617089,2.64072567263129,0.284146573187469
"NKILA",0,0,0,0,0,0,0
"RAB22A",0.666068920017183,0.264950002448627,0.245411521372309,0.322551330798256,0.190314253508221,0.740187191535823,0.336648705427264
"VAPB",0.258668053734301,0.243897548867815,0.243694321213558,0.338120756908456,0.277272335823243,0.53210261029851,0.201637534955467
"STX16",0.483197788849172,0.683320776686721,0.653634143193376,0.583136265384865,0.610196432944954,0.511729735203848,0.513237357049155
"NPEPL1",0.205433324896169,0.233455346660331,0.209060516984897,0.101051845546104,0.0566565817951071,0.0542852800034743,0.10209787697488
"GNAS",6.55999322204136,7.71331740141283,7.9963945746011,3.91458013631129,2.47956269874084,3.51491715442027,1.8507311182652
"AL121917.1",0.00888314050996333,0.0631313131313131,0,0.0331811424930983,0.0401164983110954,0,0
"NELFCD",0.460102068279317,0.366169510500132,0.712664761344818,0.519681574504088,0.565933676953363,0.34098628656495,0.467360316158174
"CTSZ",0.319694234145949,0.22563465656705,0.34256984244185,0.260003077205056,0.508138101346014,0.137907127895187,0.510704176083605
"TUBB1",0,0,0,0,0,0.0548480161472559,0
"ATP5F1E",9.42327828172827,9.13875856409702,5.82792658306279,11.6667772695826,11.6924228902791,8.15601831580832,10.6331811360859
"PRELID3B",0.591973034666635,0.464792002393245,0.470467317659489,0.470077382597576,0.257098838791691,0.660549574986507,0.734470273103904
"ZNF831",0.261829474277278,0.302558899654767,0.0309717382888115,0.781362322169734,0.518528370938838,0.273061851784432,0.52136055164269
"SYCP2",0.079240398162682,0.139300947365503,0.0767606985223566,0.0232173703077695,0,0,0.0632463064157053
"FAM217B",0.292181942973124,0.497284476593208,0.443306380362119,0.269486617747019,0.0999278904590268,0.2457415013127,0.32136864697017
"PPP1R3D",0.0338916350387578,0,0.164127691352601,0.0956774764182534,0,0.0631719920655978,0.114364297862356
"MIR646HG",0.0276569887216159,0,0,0,0,0.0631719920655978,0
"AL162457.1",0,0,0,0,0,0,0
"TAF4",0.124005294923901,0.174858311042678,0.288113901965007,0.127514142302002,0.0390850960711661,0.0770448019557132,0.245689025332658
"LSM14B",0.232320786823222,0.253075460684349,0.218671989170209,0.132265213399031,0.112174469782627,0.391319572391452,0.286667824950039
"PSMA7",3.35518596760592,2.98976193889166,2.09029985885868,3.19573363485746,2.46440758371783,4.20177465095473,3.09581789043104
"SS18L1",0.130306689364175,0.126765417341623,0.11261983452329,0.0830324325679278,0,0.100900848237468,0.0538960569613802
"MTG2",0.238772798491706,0,0.250946832786003,0.272863167421259,0.079741782876445,0.191080072445895,0.104377925518718
"OSBPL2",0.183566217473721,0.766730359131948,0.325490046112686,0.119428375771286,0.238365307527052,0.388766739551447,0.219385174661709
"ADRM1",1.41496647572095,1.53799266162269,0.908474861729411,1.36072764927931,0.907677215965853,1.62500448406284,1.06245934549996
"AL121832.2",0.0444836856072403,0.0631313131313131,0,0.0559269716067144,0,0,0.0748676713908167
"RPS21",18.5421926227911,17.3989045785366,16.7093416570798,23.3326278638761,24.5146776227771,22.5923010968932,19.462650997011
"CABLES2",0.0646124699360037,0.0652707430421388,0,0.0326507157036882,0,0,0
"BX640514.2",0,0,0,0,0,0,0
"SLCO4A1",0.0130047129079578,0,0.0280170904251593,0,0.131805641171188,0.238565179152149,0.0254026317126454
"AL357033.4",0.0365944688138479,0,0.0318522057652492,0.0422797557397202,0.123608015225297,0,0.0319505150423025
"AL357033.3",0,0,0.0599812402676478,0,0,0,0
"LINC00659",0,0,0,0,0,0,0
"MRGBP",0.572566246239008,0.66882614503746,0.324698089876934,0.388147584197691,0.490023734219069,0.201639714685905,0.58869189109216
"OGFR",1.05209146187907,1.14590597893166,0.713962666310844,1.05394090822551,0.946847842753456,1.04647852003984,0.827822426168451
"COL9A3",0,0,0,0,0,0,0
"TCFL5",0.188248509124767,0.342681844268478,0.196871907727406,0.0469111768318183,0,0,0.0791478223977812
"DIDO1",0.757251590325116,1.13686437365877,0.780413704540067,0.645366524794888,0.49735406926105,0.426929297348594,0.65859143606323
"AL117379.1",0.0358391610028665,0,0.0442086648983201,0.047605903865946,0.117827343110953,0,0.0294736136890081
"GID8",0.808600834247765,1.3676910129361,0.544893800324571,0.60361687732165,0.644376434501708,0.764834663077354,0.889656720209375
"SLC17A9",0.0739649691245296,0.081929606082454,0.0290613193839,0.0253026193271527,0.0946414037213,0.0546716964627412,0.00840127867461427
"HAR1B",0.006927860877469,0,0.0689774098982583,0.0253812260147414,0,0,0
"HAR1A",0.0186460963134674,0,0,0,0,0,0
"YTHDF1",0.374671095932297,0.149648189240732,0.210413088775075,0.267450807485041,0.25934608840779,0.319278158915586,0.294024481712332
"ARFGAP1",0.152206386938722,0.289604459027764,0.0816067125305214,0.110265927589911,0.144007096117992,0.147150737333046,0.0988355150339357
"PPDPF",7.52388862994606,9.58806845522038,7.71085987383944,5.13288872107054,4.40238135535084,4.43643170236622,8.93122233178627
"HELZ2",0.195536996221855,0.242106582127405,0.31121694760593,0.204423006748096,0.16633441998599,0.265945088867934,0.254169250592085
"GMEB2",0.180238737741607,0.258356127173281,0.163095265666297,0.183702991347726,0.129788012901149,0.176043242779717,0.201484651894985
"MHENCR",0.673157767799437,0.717986815645728,0.522884544593915,1.41335463361964,0.510271610124662,0.564390545060882,1.50184176313807
"STMN3",0.524507679549543,0.474649642518649,0.402217527745667,0.352330853483674,0.493465821765299,0.232421517697751,0.510602251866983
"RTEL1",0.0766383901805959,0,0.0897314917402906,0.072649567888849,0.140326626284158,0,0.0133712542102737
"TNFRSF6B",0,0,0,0,0,0,0
"ARFRP1",0.346016276357929,0.314059368794322,0.336163679202144,0.549059581066688,0.123608015225297,0.238379341893256,0.352052821485621
"ZGPAT",0.503001632474371,0.239309777368839,0.382307032906776,0.551413604675354,0.441477788509091,0.483667674398075,0.397254825175246
"LIME1",2.96988439131106,2.34538510439357,1.01911382107842,2.61077307750432,0.487367547827871,0.99452467711173,1.34178423070676
"SLC2A4RG",1.7364454460528,1.82651301674973,0.989513031627493,0.692876118824197,0.600814465724842,0.345802282124561,1.17253542864392
"ZBTB46",0.0115857134250613,0,0,0,0,0.0542852800034743,0
"AL118506.1",0.0295574505303494,0,0,0.0179383780836072,0,0,0
"TPD52L2",0.316264104527109,0.190529793098235,0.40084924427624,0.213255806183226,0.232161409774477,0.357684567667164,0.424529044112457
"DNAJC5",0.4653390420745,0.213392225461829,0.295561189397867,0.505488728036965,0.228027580954545,0.861250836977936,0.644233777373483
"UCKL1",0.384254303387038,0.647710920044111,0.441667318196913,0.355341009710363,0.359781501402741,0.39912079066791,0.469109724686026
"UCKL1-AS1",0,0,0,0,0,0,0
"ZNF512B",0.0193260615805626,0.0600932647468872,0.0506321572335566,0,0.0406566868052789,0.116993092192223,0.0522750152779014
"SAMD10",0.121752621726445,0.213309053092704,0.132242379227275,0.157495471597928,0.0775289958444458,0.201522754207678,0.184052611355301
"PRPF6",0.724256189734781,0.594909602621538,0.777106138274603,0.683333639192972,0.63932922088222,1.28044932357978,0.703244241185204
"C20orf204",0,0,0.0161479149004885,0.00998362685196278,0.0775289958444458,0,0
"SOX18",0,0,0,0,0,0,0
"TCEA2",0.389143016393565,0.402265800661781,0.157767508284554,0.49212805301025,0.250450811460629,0.0916164416973151,0.616821607324802
"RGS19",0.962041941457067,0.79189800854216,0.598557297259555,0.850563201733404,0.720891642396058,0.239981432014957,0.735305122893364
"OPRL1",0,0,0,0,0,0,0
"LKAAEAR1",0,0,0,0,0,0,0
"PCMTD2",0.458331079087859,0.118410119146159,0.425990794906059,0.303223123631625,0.175776672494371,0.228295367823136,0.375791788792587
"LINC00266-1",0.0194605187122404,0,0.0146246937954737,0,0.0757460990758976,0,0
"GATD3B",0.0376887101202596,0,0,0.22429297233452,0.694251757557985,0,0.051742158475883
"FP565260.1",0,0,0,0.0221141088014153,0.139650905542905,0,0
"FP565260.6",0.0788995845132286,0,0.0368629619389918,0.0563392227945426,0,0,0.0646638120705324
"SIK1B",0.00531445355991329,0,0,0,0,0,0
"CU638689.4",0,0,0.0418760469011725,0,0,0,0
"FP671120.7",0.0578823789211997,0,0,0.0362066695640548,0.106668942270768,0,0.0996564447870852
"FP236383.4",0,0,0,0.225952289427203,0.0540639901387282,0,0.072235496920482
"CR381653.1",0.0578770220773857,0.196237942765668,0.0348766239428023,0.0873970216106724,0,0,0.0133712542102737
"TPTE",0,0.0786410821012897,0.0875698698946116,0,0,0,0
"HSPA13",0.177919851425542,0.117779414801266,0.441951222224972,0.268114046393,0.312398990463454,0.147621364835637,0.191545925817901
"SAMSN1",1.98608177449076,1.74669071209046,1.13547366973524,2.04740875571094,1.62039957124394,4.16284427397571,2.93880884370216
"LINC02246",0,0,0,0,0,0,0
"NRIP1",0.117327576860995,0.102208395837171,0.254329986782274,0.249538520279274,0.325370406920596,0.504300458858517,0.0744303322109115
"AJ009632.2",0,0,0,0,0,0,0
"USP25",0.976366043806205,0.907754354241096,1.12087766533485,0.888416772188432,0.955593380199418,1.14028029038184,1.18820013769828
"MIR99AHG",0,0,0,0,0,0.0253751719167897,0
"BTG3",0.450348385338498,0.451922269745952,0.552544272333796,0.400270012964365,0.263824363643294,0.518492646846661,0.600568788757128
"BTG3-AS1",0.0124615405704146,0,0,0,0,0,0.0297629677250378
"C21orf91",0.721656224435037,0.415351106219359,0.532857666209041,0.597844707895101,0.278591081753052,0.489903273912015,0.736332177001895
"CHODL",0.0116155350812391,0,0,0.0779728992254291,0,0,0.125608314683403
"LINC02573",0,0,0,0,0,0,0
"MIR155HG",0.0837438130896764,0.218026555039454,0.177294295531745,0.136191587635147,0.520874284487097,0.113674002013486,0.0888522309969743
"MRPL39",0.30401314295824,0.269960571862166,0.287289688544203,0.451107547997914,0.301776449470961,0.480246495636583,0.242976284734976
"JAM2",0,0,0,0,0,0,0
"ATP5PF",2.01064025589125,1.40134187080172,1.7366719173283,1.84612428408913,2.21427003453884,0.954571932848981,2.20104283212611
"GABPA",0.235532865284226,0.209320139526305,0.176849403982311,0.277096849608088,0.15892646735438,0.285716260189886,0.337571552735906
"APP",0.0208646011917305,0,0.0850858432513575,0,0,0.138552666939628,0
"ADAMTS1",0,0,0,0,0,0,0
"AF165147.1",0.442968688687311,0.0619103043510562,0.375130365167673,0.216643967996599,0.914463699529653,0,0.369451138835684
"N6AMT1",0.0670678457588119,0,0.0962440620886521,0.0709889943656353,0.159129178373186,0,0.0693173767995784
"LTN1",0.353220936955938,0.591561614384709,0.564022990289662,0.306304762328139,0.137840851994499,0.526243392311244,0.408937570594963
"RWDD2B",0.125382870694615,0.0767294825363698,0.108826298128403,0.0977591462478834,0.165299080156639,0.0816271124025972,0.0668737124090006
"AF129075.2",0,0,0,0,0,0,0
"USP16",0.89603608802027,0.323686959414097,0.838692302023558,0.979153466806524,0.578070287736661,0.465015166411384,0.600303383043112
"CCT8",0.825126976870721,0.932717268725925,1.53845226759783,0.810961795501183,1.6752398484367,0.68904160148001,1.02589145085594
"MAP3K7CL",0.0802589263215305,0.0712900650165393,0.0789505040265339,0.0622898319768162,0.0946414037213,0.103568387186994,0
"LINC00189",0,0,0,0,0,0,0
"BACH1",0.359332010368237,0.338201715175634,0.295181056227739,0.502866219186746,0.237541120778555,1.18593049685755,0.579454217940793
"AP000240.1",0,0,0,0,0,0,0
"TIAM1",0.00762108571511315,0,0,0.0283986777165924,0.10372717289181,0.0883603683234688,0.0249155984103848
"AP000251.1",0,0,0,0,0,0,0
"SOD1",2.59744864376177,2.86472784908821,1.49452057958193,2.28697087326485,2.14806918640658,1.66101300964935,2.40775318878124
"AP000254.2",0,0,0,0,0,0,0
"SCAF4",0.552223592973217,0.790928904767541,0.393921140526729,0.558175941606647,0.287091388793908,0.461162998463405,0.474109581974744
"MIS18A",0.0969191103789239,0.131047948245272,0.0658483622316138,0.0272028900350373,0.0789939332659252,0.0470265135483386,0.111593760350172
"URB1",0.0260292473604328,0,0.0636132315521628,0.0968525942123714,0.137955502115349,0.110255512280418,0
"URB1-AS1",0.114662886766917,0.0468506962013455,0.0658122178464791,0,0.076064137280555,0.100900848237468,0.0400443691610304
"EVA1C",0.15093164647156,0.123752778661974,0,0.0557449389524855,0,0,0.149240908037893
"CFAP298",0.571944853509505,0.30365841657129,0.319370769287372,0.447319496577411,0.494250316118992,0.542007956161243,0.51068833865949
"SYNJ1",0.267069943886251,0.194105415026593,0.145920036059301,0.360442216413015,0.106668942270768,0.430796002442575,0.249310078427787
"PAXBP1-AS1",0.00466181340812125,0.0514424461912013,0,0.0672242054528402,0,0.0369025477518968,0
"PAXBP1",0.70452585070357,0.404802892648867,0.837929383004152,0.297426833737511,0.15196344367399,0.664110252665808,0.325008461220018
"C21orf62-AS1",0.0438081728077765,0.0628693574751666,0.0793241069139465,0.139201490975784,0,0,0.0400443691610304
"OLIG2",0,0,0,0,0,0,0
"OLIG1",0,0,0,0,0,0,0
"IFNAR2",0.566281658000327,0.700469822370549,0.945907559842322,0.66095396893879,0.888884778697867,1.4687546708605,0.947057880323897
"IL10RB-DT",0,0,0,0,0,0,0
"IL10RB",0.389734093478086,0.457660380952251,0.345275223566248,0.458100626669695,0.28162179789269,0.108513701082702,0.495932675474518
"IFNAR1",0.699029606466535,0.360271262685102,0.714665773691443,0.439620629539028,0.694487360318332,0.499803427676268,0.463847096178331
"IFNGR2",0.0161983509362015,0,0.0351687410422765,0.00998362685196278,0.125225405730315,0.0595238095238095,0.0357871015913866
"TMEM50B",0.642747408795915,0.387440742343592,0.315199546616692,0.368276091085338,0.376431691901238,0.412488751435696,0.464252895584464
"DNAJC28",0.0442681397371545,0,0,0.0528526286841323,0.0646420768206441,0,0.139072244370872
"GART",0.319269670960454,0.138734346848177,0.286347997407819,0.232169024073158,0.264685868793539,0.204690046418341,0.27984539984637
"SON",4.63222683843443,4.98031379583025,5.14344291026508,4.9590862067593,4.75321452463732,4.37084856419465,4.42280747909465
"DONSON",0.0743834420367307,0.0916865074605145,0.116807736906508,0.130857721330195,0,0.245243127237242,0.0759895889068723
"CRYZL1",0.259882778421958,0.310027214366418,0.405212905035116,0.407253392153891,0.39770916153837,0.228309389561359,0.43346501791212
"ITSN1",0,0,0.0416927246195539,0,0,0.0369025477518968,0.0287912290399853
"ATP5PO",2.00517882947174,2.03088542681844,1.98740615319627,2.37118083781861,2.19482867646831,2.0777202372879,2.05476684848919
"LINC00649",0.251962368147554,0,0.083251391069414,0.520964405184864,0.0788792831450748,0.152454255643768,0.0490524074251456
"MRPS6",2.30529497818986,2.36497693121796,2.4530215346748,2.85528128817513,3.61024131636693,1.68127580466479,2.98171407414648
"SLC5A3",0.650391925742808,0.583504157828057,0.958247910453757,0.761354245468107,0.648423061521578,0.677847713505355,0.96307472369465
"AP000317.1",0,0,0,0.0254867978387195,0.0555703743220414,0,0
"KCNE1",0,0,0,0,0,0,0
"RCAN1",0.197003412606748,0.200719198871236,0.0348766239428023,0.214624883698321,0.0660763843002511,0.0548480161472559,0.274383035469215
"RUNX1",1.28081859456574,0.927116701229122,0.57235790181402,1.56232367644013,0.529376306260984,1.31910045377095,0.58724452417497
"SETD4",0.0906613059596583,0.0599031964345618,0.0162304727125178,0.180612569659377,0.257685934189118,0.0320926321735056,0.247784856021874
"CBR1",0.35161412870247,0.500772613454424,0.259259696628411,0.419264968541538,0.313349481725491,0.0615392189442331,0.394926907198476
"CBR3-AS1",0.0108216675756867,0,0,0,0.0913792788347314,0,0.00840127867461427
"CBR3",0,0,0,0.0243878645985758,0,0,0.0168702910800023
"DOP1B",0.241896526629799,0,0.251439920167612,0.110892542660196,0.224592971370496,0.360536916270844,0.133903489089137
"AP000692.2",0.0124229466732591,0,0.0280170904251593,0,0,0,0.0452057085768791
"MORC3",1.18288349075611,1.0612394118416,0.854483464124729,1.24555084065113,0.658660684182685,1.02937125873189,1.14533697962641
"AP000692.1",0,0,0,0,0,0,0
"CHAF1B",0,0.0659334862990215,0.0542005420054201,0,0,0,0.103548207822577
"AP000695.2",0,0,0.0800974536424239,0,0,0,0
"HLCS",0.176652413460367,0.0514424461912013,0.0654070588154317,0.249903598240951,0.250060319841076,0.111914462698857,0.160742301678724
"AP000704.1",0,0,0,0,0,0,0.0319505150423025
"PIGP",0.26137049267656,0.378636629964055,0.324349748956328,0.246456443947718,0.327964341943997,0.299925626988489,0.443672590547419
"TTC3",1.05613791926299,1.37332967446685,1.3073599236833,1.03207659956842,1.02110188229769,1.0515257821119,0.792709863874717
"DSCR9",0.0440799937938054,0,0,0.0586469999516882,0,0,0
"VPS26C",0.530750245787914,0.608587692708473,0.703727340027036,0.529505637227282,0.350125405279084,0.493045510296006,0.478423230254126
"AP001412.1",0.010044819986781,0,0,0.0252331543461585,0.0406566868052789,0,0.0331694761212941
"DYRK1A",0.727214837714213,0.599030366753258,0.572749492905858,0.804702353536512,0.584558944748243,1.23591936232971,0.832709543052541
"KCNJ15",0,0,0,0,0,0,0
"ERG",0,0,0,0,0,0,0
"ETS2",0.0671700249901173,0,0.105019462023892,0.164621144413776,0.33348259155518,0.0478968493452501,0.24209661026968
"PSMG1",0.179903533032068,0.390784195767222,0.0836925423003401,0.149324085507253,0.181769919760087,0.104044235495245,0.135902155100079
"BRWD1",1.00616517336897,0.836594335304276,1.03197146381215,1.00117029542194,0.492184523919074,1.57625947462661,1.34993746133646
"HMGN1",2.58600921745822,3.28345225524972,2.53731063273,2.42108746957298,3.26349883609146,2.99445791514914,2.85904640138604
"GET1",0.136186947677127,0.334174204264798,0.345590764246631,0.261041617826297,0.08294212298658,0.135943420341558,0.33722723412109
"SH3BGR",0.0240662070859089,0,0.0451291384004319,0,0,0,0
"BACE2",0.00990971260842465,0,0,0,0,0,0
"MX2",0.356555953723441,0.254276309152034,0.383891852246382,0.143361489003295,0.44998720984252,0.515464603912771,0.0313262598638561
"MX1",1.49210855737918,0.487044348006596,1.50924025107325,0.40455656373204,1.47700067708978,1.1931596206827,0.469851345686398
"AP001610.2",0.0358838797017006,0.144046448091918,0,0.0175111721278175,0.258573678622818,0,0
"PRDM15",0.0893708537919776,0.0620794119838097,0.0699330433124825,0.1400592209528,0.058110479643899,0.0420291682427605,0.0781517782328995
"C2CD2",0.0300141495945448,0,0.179347216433444,0,0,0,0.0903595625872424
"ZBTB21",0.128456799850016,0.183037214230807,0.109345169781138,0.017569751915103,0,0.110783290117399,0.101821545298834
"UMODL1",0,0,0,0,0,0.0369025477518968,0
"ABCG1",0.00968376690785702,0.123432273879352,0.0325123953507275,0,0.0775289958444458,1.13229771970462,0.0217315244012422
"TMPRSS3",0.0156620750683258,0.0708898088810753,0,0,0,0,0.00840127867461427
"UBASH3A",0.0612127396152693,0.765418443613518,0.148051406382265,0.632934178531374,0.694745789317979,0.260196783458485,0.142300769588541
"SLC37A1",0.113231476742491,0.236642598050242,0.247218554200523,0.1809944158706,0.432302255358879,0.165405661779485,0.129370453190041
"PDE9A",0.00762108571511315,0,0.195509224977733,0.016938357927829,0.217947492769385,0,0.0261394855226459
"WDR4",0.0622475273823098,0,0,0.0870388708650399,0.0588657742615289,0,0.0570257849204981
"NDUFV3",0.481310559982677,0.49555550021225,0.310662212627812,0.26275328683884,0.577240777984581,0.0935264498717944,0.20909720699435
"ERVH48-1",0,0,0,0,0,0,0.0108715031810018
"PKNOX1",0.176445274648997,0.184136758624672,0.273631962162969,0.243191478820057,0,0.092882019699225,0.146710429275854
"U2AF1",0.37182310233593,0.0723337769804988,0,0.330412261509376,0,1.88933243648774,0.0322678489606526
"AP001631.2",0,0,0,0.0554495235934076,0,0,0
"LINC01679",0.0209994792477945,0,0,0,0.0406566868052789,0,0
"SIK1",0,0,0,0,0,0.557622030511055,0.0316231532078527
"RRP1B",0.398683649712257,0.427149113548238,0.355929547913536,0.40454906205635,0.839537152910275,0.344567536896148,0.420642166308958
"PDXK",0.299955809348276,0.424856738203715,0.602847926306062,0.205475408443632,0.82596938671661,0.919940030620798,0.373975983822282
"CSTB",2.19328662374152,2.86412476200843,2.45686843257433,1.73443374136975,2.90665462644222,1.01691148171348,3.08426951250863
"RRP1",0.199859921867534,0.0628693574751666,0.216015437652864,0.136037597955642,0.295813828717667,0.397345313424437,0.205855882313436
"AATBC",0,0,0,0,0,0,0
"AGPAT3",0.314475323582365,0.178404946535171,0.17057877547925,0.214674133135691,0.184144633174138,0.290256515999282,0.197491465892379
"TRAPPC10",1.53406657215393,1.18052537123174,1.49125926954928,1.49356025503125,1.16592338350039,2.55343298233708,1.47778428075481
"PWP2",0.121156149828831,0,0.197848445862092,0.0884792228114037,0.163694011698288,0.270364615702806,0.0272651921650744
"GATD3A",0.298139200842944,0.585455398135596,0.15074180134241,0.368624034465073,0,0,0.367549921239109
"LINC01678",0,0,0.0326227191927799,0,0.195348116622005,0.0331562788045172,0
"AP001056.1",0,0,0,0,0,0,0
"ICOSLG",0,0,0,0,0,0,0
"AP001059.3",0,0,0,0,0,0,0
"PFKL",0.604202688846737,1.71629429882151,1.5699398205829,0.454482458310144,0.934034063851482,0.164388879693094,0.642097290800427
"CFAP410",0.230266448087393,0.0514424461912013,0.121794544078261,0.249662664238285,0.227258009864149,0.0727290378864075,0.309835125475369
"AP001062.1",0,0,0,0,0,0,0.0108715031810018
