"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"TRIM52",0.0253935684583124,-2.04595652876444,0.063,0.261,1,"TRIM52"
"ENSG00000290823",0.0253960499965604,-3.38813528207788,0.037,0.174,1,"ENSG00000290823"
"FNIP1",0.0254476790521913,0.666049596105412,0.138,0.043,1,"FNIP1"
"NUSAP1",0.0254573008861917,-3.68868923107706,0.011,0.13,1,"NUSAP1"
"ARFGAP3",0.0256500111979321,-1.03336159372664,0.233,0.522,1,"ARFGAP3"
"SPEN",0.0256779092279289,2.25442229219146,0.238,0.043,1,"SPEN"
"RPS6KB2",0.0256862058257922,-1.50663164969699,0.143,0.304,1,"RPS6KB2"
"NADK",0.0258378571876243,-0.954437711928041,0.116,0.174,1,"NADK"
"CNNM3",0.0259548451417466,3.32837463691733,0.127,0,1,"CNNM3"
"BISPR",0.0260059113829729,-0.62992298473103,0.074,0.043,1,"BISPR"
"ZCCHC2",0.0260669167546123,-1.72357465881781,0.116,0.304,1,"ZCCHC2"
"AC008764.8",0.0260862265407008,-3.26071767686806,0.011,0.13,1,"AC008764.8"
"MAP3K3",0.026188775954464,3.24067524408475,0.116,0,1,"MAP3K3"
"CSTB",0.0262083030364782,-0.328661995599969,0.45,0.391,1,"CSTB"
"XBP1",0.026453983643741,-0.425615041762266,0.333,0.261,1,"XBP1"
"NCBP1",0.0266287846079814,3.08432177675174,0.116,0,1,"NCBP1"
"SLC39A10",0.0268597528823363,3.22062017297095,0.116,0,1,"SLC39A10"
"KIN",0.0269632430398955,-1.84259615160392,0.116,0.348,1,"KIN"
"ELMO1",0.0269650421011546,0.390123482679018,0.286,0.348,1,"ELMO1"
"BTRC",0.0270147928520793,3.14257324726065,0.116,0,1,"BTRC"
"GNAI2",0.0272071954342448,0.865607554508433,0.704,0.609,1,"GNAI2"
"ANKZF1",0.0272329559813999,-1.4390935930716,0.122,0.217,1,"ANKZF1"
"PIK3CA",0.0273105866426537,3.55609017692965,0.132,0,1,"PIK3CA"
"OVCA2",0.0273288525349481,0.281189156065609,0.085,0.043,1,"OVCA2"
"FAHD2A",0.0273948076442962,-2.70135249327221,0.032,0.174,1,"FAHD2A"
"TMCC3",0.0277420275504126,3.09545759728016,0.116,0,1,"TMCC3"
"POP5",0.0278536262429625,0.567532884398549,0.116,0.043,1,"POP5"
"UBE2B",0.0280591561942833,1.12377265521047,0.503,0.304,1,"UBE2B"
"ZFAND4",0.0284120867513224,-3.21429297999458,0.026,0.174,1,"ZFAND4"
"CDC42SE2",0.028708945432786,0.832037365702962,0.709,0.522,1,"CDC42SE2"
"S1PR1",0.0288037887927282,-0.251047598403239,0.302,0.217,1,"S1PR1"
"PTP4A2",0.0288146143560094,-0.540363820109079,0.783,0.826,1,"PTP4A2"
"ANKRD11",0.0288523439630834,0.152433597751458,0.444,0.304,1,"ANKRD11"
"LYRM1",0.0291409516988218,-2.23093212513842,0.042,0.217,1,"LYRM1"
"NIPAL3",0.0291513317843976,2.86904549731332,0.111,0,1,"NIPAL3"
"DYNLRB1",0.0291546311021903,0.37425067165468,0.376,0.174,1,"DYNLRB1"
"FP236383.3",0.0293345514375619,0.805239880813548,0.677,0.348,1,"FP236383.3"
"VPS13D",0.029400126843259,0.38600923094655,0.106,0.043,1,"VPS13D"
"STK4",0.0294683184381368,0.543977791876285,0.693,0.739,1,"STK4"
"DYNC1I2",0.0295006151296327,3.03919220840949,0.111,0,1,"DYNC1I2"
"EIF5",0.0295134306340164,-0.764553541038445,0.254,0.522,1,"EIF5"
"FTL",0.0295341084290341,-0.402073781204449,0.974,1,1,"FTL"
"TXNIP",0.029545154077013,1.43738186312891,0.55,0.391,1,"TXNIP"
"SIK2",0.0296644952942231,3.09922421055564,0.116,0,1,"SIK2"
"AL353194.1",0.0297400920849356,-3.74437466551679,0.011,0.13,1,"AL353194.1"
"ZNF302",0.0297761553871127,3.45168661850052,0.127,0,1,"ZNF302"
"DPEP2",0.0299377746504546,-2.07960992614092,0.063,0.261,1,"DPEP2"
"ADI1",0.0299521786724536,3.0872073154957,0.116,0,1,"ADI1"
"SLC25A22",0.030015381046961,-3.14097404504162,0.032,0.174,1,"SLC25A22"
"ITFG1",0.030101487661202,2.0490201377622,0.291,0.087,1,"ITFG1"
"RNH1",0.0301215005852897,0.189806078809943,0.217,0.13,1,"RNH1"
"TNRC6A",0.0301217691775649,-0.219952056593555,0.18,0.13,1,"TNRC6A"
"GXYLT1",0.030235236713098,3.22305642401327,0.116,0,1,"GXYLT1"
"TRAV19",0.0302706225994103,5.18963114234919,0.116,0,1,"TRAV19"
"CEMIP2",0.0303905620383918,1.43092877309296,0.302,0.087,1,"CEMIP2"
"USP37",0.0304659358626852,3.10482250080269,0.111,0,1,"USP37"
"ELK3",0.0305789466851144,-1.64071651743025,0.132,0.348,1,"ELK3"
"MT-CYB",0.0306390764994899,0.756570895446881,0.947,0.87,1,"MT-CYB"
"SYNJ1",0.0307514429892621,2.99579698738579,0.111,0,1,"SYNJ1"
"STAT4",0.0308295821503848,-0.783283330230945,0.392,0.435,1,"STAT4"
"SCAP",0.0309185627986639,-1.69429977535817,0.074,0.261,1,"SCAP"
"THAP5",0.0311626499186073,3.10501500116969,0.111,0,1,"THAP5"
"CYP2R1",0.0311742281101994,3.22309970207925,0.111,0,1,"CYP2R1"
"GNAL",0.0311845554352386,3.40851880247173,0.116,0,1,"GNAL"
"EPSTI1",0.0313149680131442,-0.99432783823248,0.344,0.565,1,"EPSTI1"
"LRIF1",0.0313204268482698,3.28352851600344,0.122,0,1,"LRIF1"
"PLP2",0.0314514329842513,-0.389574276321401,0.222,0.391,1,"PLP2"
"ENOSF1",0.0315656075032679,3.17422516102449,0.111,0,1,"ENOSF1"
"ANKRD52",0.031684930833226,-0.278309869257352,0.074,0.043,1,"ANKRD52"
"CLN3",0.0318600230833323,-1.27456255671788,0.143,0.261,1,"CLN3"
"AL133415.1",0.0319724317099537,-2.62041310135127,0.026,0.174,1,"AL133415.1"
"ZBTB20",0.0321358733852303,1.82549533481538,0.354,0.13,1,"ZBTB20"
"CADM1",0.0326177268214612,3.4142867720802,0.111,0,1,"CADM1"
"RORA-AS1",0.0326759993226072,3.33546982881149,0.116,0,1,"RORA-AS1"
"TCHP",0.0327019176059965,3.37386412354411,0.122,0,1,"TCHP"
"COPS5",0.0328685760298803,2.37485260221903,0.243,0.043,1,"COPS5"
"USP8",0.0328749031918577,-0.975629450041119,0.222,0.478,1,"USP8"
"ANXA1",0.0329860380487642,-0.872198686544113,0.889,1,1,"ANXA1"
"PRR12",0.0334190643069242,-1.34251549503523,0.106,0.304,1,"PRR12"
"FHIP2A",0.033562708039338,2.96581912075047,0.106,0,1,"FHIP2A"
"TRIM68",0.033663329234849,-2.67941970577397,0.011,0.087,1,"TRIM68"
"ZNF506",0.0336786818654742,3.24393850313634,0.111,0,1,"ZNF506"
"ANXA4",0.0338005797736377,3.25486286624018,0.122,0,1,"ANXA4"
"THOP1",0.0339605223146884,-2.78739069146066,0.026,0.174,1,"THOP1"
"CD7",0.033967529654637,0.481752733023747,0.63,0.696,1,"CD7"
"BCL2L11",0.0340996497035568,-1.32481836993641,0.143,0.217,1,"BCL2L11"
"ANKRD28",0.03417088252911,3.27412524227329,0.111,0,1,"ANKRD28"
"LLGL2",0.0342498502165616,3.08631576074259,0.111,0,1,"LLGL2"
"C1orf216",0.0342856682757738,-2.16389469251838,0.011,0.087,1,"C1orf216"
"SCAMP2",0.0344182095178722,-0.873333780694052,0.349,0.478,1,"SCAMP2"
"LCLAT1",0.0345038872601054,2.98051385591781,0.106,0,1,"LCLAT1"
"SRSF10",0.0346010683832109,-0.540459095197394,0.46,0.435,1,"SRSF10"
"TMEM123",0.0346556395714522,-0.782628546296445,0.18,0.174,1,"TMEM123"
"CDHR3",0.0348375676363345,2.97728652534299,0.106,0,1,"CDHR3"
"RPRD1B",0.0348885384409013,2.89640391260897,0.106,0,1,"RPRD1B"
"ZNF639",0.0349965927507835,-1.31013451789371,0.101,0.304,1,"ZNF639"
"ENSG00000291175",0.0350312148216728,-2.91719733095055,0.016,0.13,1,"ENSG00000291175"
"ZFP36L2",0.035129641451774,-0.645987633818655,0.794,0.87,1,"ZFP36L2"
"MIF4GD",0.0351685787486766,-0.969486911322543,0.148,0.348,1,"MIF4GD"
"CLK2",0.0352340694587818,2.93210915769872,0.106,0,1,"CLK2"
"SARAF",0.0352691895510798,-0.456333508129937,0.852,1,1,"SARAF"
"NECAP1",0.0353971230653454,3.00039281871296,0.106,0,1,"NECAP1"
"TRBV6-2",0.0354947174591698,5.24488399779228,0.111,0,1,"TRBV6-2"
"CYSTM1",0.0356416831293312,2.77812262765059,0.101,0,1,"CYSTM1"
"G3BP2",0.0356574145412115,-0.062865335678878,0.339,0.478,1,"G3BP2"
"NUP98",0.0357559954454011,2.63787621458189,0.222,0.043,1,"NUP98"
"FOXJ3",0.035820237595015,1.9859088360164,0.233,0.043,1,"FOXJ3"
"CRCP",0.0359209068330745,2.96670893110684,0.106,0,1,"CRCP"
"TMEM175",0.0361857983154079,2.98482150932704,0.106,0,1,"TMEM175"
"AC011446.2",0.0361875789878018,-3.06764568535597,0.011,0.087,1,"AC011446.2"
"ENSG00000274767",0.0362940922786257,2.89446388522706,0.101,0,1,"ENSG00000274767"
"CMTM3",0.0364616634818225,-0.979080348326147,0.286,0.565,1,"CMTM3"
"SYVN1",0.0366032733238883,-1.28279956349222,0.09,0.261,1,"SYVN1"
"LIX1L",0.0366347116617395,3.09152636321635,0.106,0,1,"LIX1L"
"HSPA8",0.0370256902192656,0.370425683446993,0.757,0.565,1,"HSPA8"
"PDAP1",0.0371403527776478,1.74662977028402,0.302,0.087,1,"PDAP1"
"CARD8-AS1",0.0371694894232904,2.97060167845883,0.106,0,1,"CARD8-AS1"
"FAM217B",0.0372681595410355,0.910696891833289,0.132,0.043,1,"FAM217B"
"SSR4",0.0374450885740329,-0.391461711032898,0.577,0.522,1,"SSR4"
"WSB1",0.0374875144842251,-0.740926835457508,0.354,0.391,1,"WSB1"
"CWF19L1",0.0375431414299821,2.95903831282451,0.106,0,1,"CWF19L1"
"IVNS1ABP",0.0375562474503375,0.445949470705791,0.254,0.087,1,"IVNS1ABP"
"MTFP1",0.037670188713794,-1.21844967896083,0.212,0.391,1,"MTFP1"
"CD99",0.0377608423476602,-0.472813915581389,0.852,0.957,1,"CD99"
"ASAH1",0.0379549306028529,3.00285295591628,0.106,0,1,"ASAH1"
"APEX1",0.0381788302623602,-1.05126386084107,0.164,0.391,1,"APEX1"
"UFSP2",0.0384013957507092,0.445465591105491,0.111,0.043,1,"UFSP2"
"ARAP1",0.0387498974433829,-1.40016558504748,0.127,0.348,1,"ARAP1"
"OASL",0.0387816945582031,-0.613107902196629,0.519,0.826,1,"OASL"
"PSMG4",0.038790104429449,-1.80864914109242,0.095,0.261,1,"PSMG4"
"KXD1",0.0389209463574333,-0.602841908822205,0.175,0.348,1,"KXD1"
"SRP72",0.0390657482851872,-1.53910894242574,0.201,0.391,1,"SRP72"
"CCT8",0.0390916888617448,0.368417494998916,0.317,0.174,1,"CCT8"
"METTL18",0.0392175506094637,-2.52215940942919,0.032,0.174,1,"METTL18"
"GYPC",0.039289508042614,-0.848016134793453,0.503,0.739,1,"GYPC"
"MRPS25",0.0394208172715019,2.74509518459963,0.101,0,1,"MRPS25"
"PDIA6",0.039556310237268,0.30482124783584,0.296,0.174,1,"PDIA6"
"MAP7D3",0.0397893860463228,-2.80720083392724,0.032,0.13,1,"MAP7D3"
"LDHA",0.0400919183543313,-0.793053544579306,0.735,0.783,1,"LDHA"
"LAMP2",0.0403452760335393,2.86299863113343,0.101,0,1,"LAMP2"
"RXRB",0.0404263184799165,0.364910824012637,0.085,0.043,1,"RXRB"
"AURKAIP1",0.040542328231585,-0.805170115855321,0.328,0.609,1,"AURKAIP1"
"INTS14",0.0405702192827206,0.185956478753623,0.085,0.043,1,"INTS14"
"SUCLA2",0.04063347462904,2.92459102925324,0.101,0,1,"SUCLA2"
"KLRB1",0.0406644418428453,2.66914706643607,0.312,0.087,1,"KLRB1"
"DANCR",0.0406662002266841,3.15822381679402,0.106,0,1,"DANCR"
"LIMK1",0.0410270928074197,-1.06391505978871,0.058,0.043,1,"LIMK1"
"AC079781.5",0.041053312561128,3.00240874608921,0.106,0,1,"AC079781.5"
"HLA-DRA",0.0410812021321385,-0.678988880496702,0.249,0.522,1,"HLA-DRA"
"GATAD2B",0.0411321718492857,1.54296987121659,0.286,0.087,1,"GATAD2B"
"FBXW11",0.0412282409552013,2.31155926731948,0.233,0.043,1,"FBXW11"
"PAPOLG",0.0412670513585651,2.85760963792999,0.101,0,1,"PAPOLG"
"C5orf56",0.0413841727577663,-0.583049296069681,0.354,0.609,1,"C5orf56"
"ADAM10",0.0414078165597428,1.39845644528992,0.434,0.217,1,"ADAM10"
"METTL17",0.0414567190066784,-1.00833574952094,0.143,0.348,1,"METTL17"
"CSTF2",0.041599193862925,-2.53608544637674,0.037,0.174,1,"CSTF2"
"CINP",0.0416282188461004,2.93673457276712,0.101,0,1,"CINP"
"SQSTM1",0.0417307640087786,-0.36685681190705,0.587,0.522,1,"SQSTM1"
"ZNF410",0.0417347414605248,-1.6630288326613,0.095,0.304,1,"ZNF410"
"MPI",0.0419168674457847,-0.0509344691848788,0.074,0.043,1,"MPI"
"BPTF",0.0420304911421051,0.123498323585007,0.534,0.348,1,"BPTF"
"TTC21B",0.0421435347357334,1.03358472502131,0.164,0.043,1,"TTC21B"
"IQCG",0.0422473999525117,-2.74308025463043,0.011,0.087,1,"IQCG"
"ANKRD44",0.0422552885008084,0.615072779170063,0.513,0.522,1,"ANKRD44"
"C5orf22",0.0425693960088458,3.0317139054708,0.101,0,1,"C5orf22"
"ERN1",0.0427176038196868,2.2132098633046,0.233,0.043,1,"ERN1"
"NUP188",0.0427598853857723,2.84471939303064,0.101,0,1,"NUP188"
"GPR89B",0.0428674966780395,2.8622631278472,0.101,0,1,"GPR89B"
"IFIT2",0.0429025244702451,-2.41485997857677,0.074,0.217,1,"IFIT2"
"MZT2B",0.0429992951828828,-0.416744671085607,0.677,0.696,1,"MZT2B"
"PECAM1",0.0431314016555005,-4.0132694653319,0.016,0.087,1,"PECAM1"
"GTF2H3",0.0431608748427614,-2.0647168579807,0.058,0.174,1,"GTF2H3"
"KATNA1",0.0431739749457289,0.398403888280936,0.116,0.043,1,"KATNA1"
"MTG2",0.0431905583784562,3.00139302914109,0.106,0,1,"MTG2"
"PRKAG2",0.0433027056049554,2.93428649749133,0.101,0,1,"PRKAG2"
"COX5A",0.0433198212243001,-0.655684826455463,0.407,0.478,1,"COX5A"
"YRDC",0.0434405551503185,2.94792099426978,0.101,0,1,"YRDC"
"CYBA",0.0435649489446356,0.444015430002891,0.968,1,1,"CYBA"
"TPM1",0.0436004524165843,-1.21997716640579,0.085,0.087,1,"TPM1"
"MGAT1",0.0436816031936204,-0.893247566802364,0.37,0.652,1,"MGAT1"
"PRPF8",0.0443598437391359,-0.0511223574303793,0.365,0.304,1,"PRPF8"
"BCL2",0.0445052463367171,-3.67750474811161,0.016,0.13,1,"BCL2"
"MLLT11",0.0451859621647786,-2.901965958425,0.011,0.087,1,"MLLT11"
"F8",0.0451956367560609,-3.1927005667181,0.011,0.087,1,"F8"
"NOTCH1",0.0452189559905744,-1.81428382027571,0.074,0.261,1,"NOTCH1"
"SLAIN2",0.0452639014154388,2.29659889757635,0.222,0.043,1,"SLAIN2"
"MITD1",0.0453587104650386,2.36338383374912,0.238,0.043,1,"MITD1"
"CISD3",0.045360703754329,-1.23422797502495,0.138,0.348,1,"CISD3"
"SAMHD1",0.0455592392564475,-1.00950807993848,0.333,0.478,1,"SAMHD1"
"ABCC4",0.0458402856686736,-2.99794571157587,0.011,0.087,1,"ABCC4"
"MPC2",0.0459160133956571,-1.48482433741145,0.169,0.348,1,"MPC2"
"ZBTB37",0.0461385866459659,-2.16023024830109,0.037,0.174,1,"ZBTB37"
"HLA-G",0.0461647717123463,-3.67940116302492,0.016,0.13,1,"HLA-G"
"RAB40C",0.0463010582297695,-3.60455912405098,0.011,0.087,1,"RAB40C"
"CEBPG",0.0463295781860226,-1.45255304016711,0.101,0.304,1,"CEBPG"
"FBXO22",0.0464951600944688,2.87876786246241,0.095,0,1,"FBXO22"
"CSRNP1",0.0466653311631933,2.73619962506465,0.095,0,1,"CSRNP1"
"POGLUT1",0.0467424009721207,2.91100406001911,0.095,0,1,"POGLUT1"
"RIOK2",0.04699426839667,2.75323669222209,0.095,0,1,"RIOK2"
"RALGAPA2",0.0470189792937969,2.94221856531205,0.095,0,1,"RALGAPA2"
"POC5",0.0470247145015767,2.83526133373514,0.095,0,1,"POC5"
"PIGP",0.0473662258023262,-1.76829289314992,0.069,0.217,1,"PIGP"
"ENSG00000245025",0.0473829154645497,-2.89298485481482,0.011,0.087,1,"ENSG00000245025"
"ACAA2",0.0474189795745825,1.37519090169143,0.159,0.043,1,"ACAA2"
"FOXP1",0.0474655674111312,1.61562500635854,0.376,0.174,1,"FOXP1"
"TRIP12",0.0475408308111937,1.89101621863006,0.27,0.087,1,"TRIP12"
"PIGB",0.0477420129637688,2.92144399988348,0.095,0,1,"PIGB"
"TEX264",0.0477813863464683,-0.48076047652911,0.201,0.217,1,"TEX264"
"HLA-B",0.0478020960603171,0.332815617924294,1,1,1,"HLA-B"
"ABLIM1",0.0478680302151734,1.13669181521969,0.397,0.304,1,"ABLIM1"
"TMEM167B",0.0479723080842818,3.13811568816354,0.095,0,1,"TMEM167B"
"IMMP1L",0.0479989303785811,2.91084866655231,0.101,0,1,"IMMP1L"
"RPS11",0.0480259728379476,-0.301121529658458,0.831,1,1,"RPS11"
"ZFP82",0.0480293092835178,-2.87357235657829,0.011,0.087,1,"ZFP82"
"LINC00667",0.0480942060425069,3.01891527631693,0.101,0,1,"LINC00667"
"DNAJC3",0.0481993209723812,-1.45321669987893,0.159,0.391,1,"DNAJC3"
"TRRAP",0.0483141482550457,2.98870383556645,0.095,0,1,"TRRAP"
"TALAM1",0.0484538372695256,1.81956527092838,0.233,0.217,1,"TALAM1"
"DENND4B",0.0484769366971371,3.05231428708276,0.101,0,1,"DENND4B"
"GMEB1",0.0485164797916573,3.08764759907914,0.101,0,1,"GMEB1"
"GPI",0.0486738117807079,-0.765977431620071,0.386,0.348,1,"GPI"
"CCAR1",0.0488957177112722,0.855368362721839,0.233,0.087,1,"CCAR1"
"SLC35D2",0.0491359756653437,-1.33795967233633,0.106,0.304,1,"SLC35D2"
"GALK2",0.0491803713311944,3.01470298428947,0.101,0,1,"GALK2"
"ATP6AP1",0.0491805576510794,-1.06786269573456,0.228,0.478,1,"ATP6AP1"
"DLGAP4-AS1",0.0492266205209145,-3.18452167313928,0.011,0.087,1,"DLGAP4-AS1"
"LILRB1",0.0492321826074821,3.24707864701975,0.106,0,1,"LILRB1"
"ZNF626",0.0493901686551513,2.8636723054199,0.095,0,1,"ZNF626"
"LUZP1",0.0495058787279249,3.06874129188531,0.095,0,1,"LUZP1"
"CNOT6L",0.0496361033130423,1.50472527741784,0.349,0.174,1,"CNOT6L"
"PAFAH1B3",0.049745138129017,3.15465136696186,0.101,0,1,"PAFAH1B3"
"CRTC3",0.0497895124785027,2.92700752748487,0.095,0,1,"CRTC3"
"NF1",0.0497897602443516,2.05056875847258,0.217,0.043,1,"NF1"
"OSBPL11",0.0498318896288186,2.88451186407343,0.095,0,1,"OSBPL11"
"PSMD3",0.0499115232041204,-0.0403789106922825,0.138,0.087,1,"PSMD3"
"PPP6R3",0.0500019170067072,1.55194687543121,0.333,0.13,1,"PPP6R3"
"RESF1",0.0500520340455401,0.174794145129345,0.603,0.739,1,"RESF1"
"SYF2",0.050140514655429,-0.0468750689273121,0.503,0.391,1,"SYF2"
"SEPTIN7",0.0501764477821109,-0.432428797511931,0.778,0.957,1,"SEPTIN7"
"HS1BP3",0.0503293669960801,2.92216851854979,0.095,0,1,"HS1BP3"
"PGAM1",0.0504031962544469,-0.101066882505817,0.741,0.609,1,"PGAM1"
"UBE2V2",0.0504163396962954,0.0166872041909148,0.228,0.174,1,"UBE2V2"
"TRIM61",0.0504226899374059,-2.88792892060779,0.011,0.087,1,"TRIM61"
"YIPF3",0.0504470337521406,1.68679507409881,0.291,0.087,1,"YIPF3"
"FCF1",0.050660413353776,2.82630733762739,0.095,0,1,"FCF1"
"AC068282.1",0.0510592486833109,-3.03575913208926,0.011,0.087,1,"AC068282.1"
"IMMT",0.0511508345837773,2.18954886119853,0.212,0.043,1,"IMMT"
"KLRC2",0.0512396937838504,-1.86074041921009,0.063,0.217,1,"KLRC2"
"PLEKHA2",0.0513074297662368,0.678614986178499,0.296,0.13,1,"PLEKHA2"
"LINC01004",0.0513617105172104,2.90580536332311,0.095,0,1,"LINC01004"
"GMPS",0.0515288228814026,-1.16377746720489,0.169,0.261,1,"GMPS"
"BMAL1",0.0515657227210897,-1.56522977503973,0.063,0.087,1,"BMAL1"
"AC006064.4",0.0516053534646508,-2.18564886199834,0.032,0.174,1,"AC006064.4"
"AK6",0.0519105304139999,2.93732698508952,0.095,0,1,"AK6"
"SUMO1",0.0520502554209964,0.934248247463543,0.429,0.304,1,"SUMO1"
"CD8B2",0.0522123070960101,-2.40445770466986,0.011,0.087,1,"CD8B2"
"KLHL17",0.0526200767832866,-2.60245343181123,0.016,0.13,1,"KLHL17"
"KIF9",0.0527798568999969,-2.87489464424699,0.011,0.087,1,"KIF9"
"HEXIM2",0.0528006303141036,-2.76082152222186,0.011,0.087,1,"HEXIM2"
"ZNF236",0.0528927150643705,3.08600781852923,0.095,0,1,"ZNF236"
"CPT1A",0.0530242534520948,-1.28017269649759,0.074,0.13,1,"CPT1A"
"CHD3",0.0530339745803848,-0.462376461026382,0.407,0.652,1,"CHD3"
"NDUFS5",0.0531004882466765,-0.470808526329573,0.529,0.783,1,"NDUFS5"
"CAMK4",0.0531129071523783,1.47058487919896,0.37,0.174,1,"CAMK4"
"LAIR1",0.0531348298406363,2.96928935877592,0.101,0,1,"LAIR1"
"AC243829.2",0.0534304149645255,2.23543507502359,0.317,0.087,1,"AC243829.2"
"PCBP1-AS1",0.0534995281017782,-1.11413301025349,0.169,0.217,1,"PCBP1-AS1"
"AP5M1",0.0535800958516,-1.60799874616581,0.079,0.261,1,"AP5M1"
"CNIH3",0.0536363084952981,-3.35407431527461,0.011,0.087,1,"CNIH3"
"LRRC75A",0.0536922334305007,-3.30772177370405,0.011,0.087,1,"LRRC75A"
"LMBR1L",0.0538853866875316,-0.623174658988913,0.063,0.043,1,"LMBR1L"
"UBE2Q2P2",0.0540499609555629,-2.9237101281441,0.011,0.087,1,"UBE2Q2P2"
"WDR74",0.0540703070589556,-1.81484055140753,0.058,0.13,1,"WDR74"
"TMEM161A",0.0540892112505574,-0.655406792231195,0.074,0.043,1,"TMEM161A"
"ENSG00000262049",0.054093850785084,-3.17392869987945,0.011,0.087,1,"ENSG00000262049"
"UBE2F",0.0541181110306043,1.82380266174261,0.291,0.087,1,"UBE2F"
"TOP2B",0.0541386347342659,1.6783962086646,0.28,0.087,1,"TOP2B"
"TMEM209",0.0543253944396058,3.01684342461664,0.095,0,1,"TMEM209"
"LINC00426",0.0544398775216915,-2.77558376373393,0.011,0.087,1,"LINC00426"
"AL590764.1",0.0545279189483672,-2.82382762404979,0.011,0.087,1,"AL590764.1"
"SORL1",0.05454831935208,2.81941108653794,0.095,0,1,"SORL1"
"RNASEH1-AS1",0.0546135795376941,-3.16646748889923,0.011,0.087,1,"RNASEH1-AS1"
"THAP6",0.0546225007379112,2.60573460723701,0.09,0,1,"THAP6"
"GOLGA5",0.0546526943312159,2.64256283284988,0.09,0,1,"GOLGA5"
"AC060780.1",0.0547192336035468,-2.72901584999029,0.011,0.087,1,"AC060780.1"
"ZNF653",0.0547317547434976,-3.0500268647809,0.011,0.087,1,"ZNF653"
"FKBPL",0.0548133826812095,-2.95537217812158,0.011,0.087,1,"FKBPL"
"ARL4A",0.0548321858991828,-2.87779476027585,0.011,0.087,1,"ARL4A"
"MN1",0.0548913714327528,-3.09547179713506,0.011,0.087,1,"MN1"
"RTP5",0.054905368206897,-2.7560818114846,0.011,0.087,1,"RTP5"
"ARL2",0.0549099731116681,3.31859906534682,0.111,0,1,"ARL2"
"LGALS3",0.0549630518479635,3.03115560017206,0.09,0,1,"LGALS3"
"NELFA",0.0549920180259992,2.77480389114214,0.09,0,1,"NELFA"
"GPN3",0.0549955653165713,2.9871477391035,0.095,0,1,"GPN3"
"SLC12A7",0.0550752630564433,2.68086814205885,0.09,0,1,"SLC12A7"
"CCNY",0.0550766068290246,-0.715149032440415,0.164,0.348,1,"CCNY"
"ZBTB33",0.0551680413210729,-3.02069508404942,0.016,0.13,1,"ZBTB33"
"AP1G2",0.0553245310600877,-1.02497244477023,0.201,0.304,1,"AP1G2"
"ABRACL",0.0555231954298549,1.22704844221448,0.407,0.174,1,"ABRACL"
"PPM1L",0.0555863396084442,2.83621495602344,0.09,0,1,"PPM1L"
"ZNF281",0.0557604345564173,2.85030888734401,0.095,0,1,"ZNF281"
"MAPK3",0.0559385865957037,-1.80502718187704,0.085,0.261,1,"MAPK3"
"TRAP1",0.0559786380023017,-2.87239043839246,0.016,0.13,1,"TRAP1"
"HACL1",0.0559970743680105,2.84048535516486,0.095,0,1,"HACL1"
"CORO2A",0.0560001561847949,-2.962946435898,0.016,0.13,1,"CORO2A"
"PPA1",0.0561179743888569,-0.621570715852187,0.143,0.13,1,"PPA1"
"RPS20",0.0564167158737133,-0.767000207251444,0.402,0.435,1,"RPS20"
"SUPT20H",0.0564265076151276,-1.21492848907229,0.159,0.391,1,"SUPT20H"
"ARFGEF1",0.0564454993199315,1.57115461120156,0.307,0.13,1,"ARFGEF1"
"CENPX",0.0567076112560094,-0.620281986279904,0.153,0.304,1,"CENPX"
"SOS1",0.057145443554599,0.9762046050472,0.228,0.087,1,"SOS1"
"CAPZA1",0.0572638520456419,1.21827463876266,0.497,0.304,1,"CAPZA1"
"GLUL",0.0573738534843849,-1.99852751099521,0.063,0.217,1,"GLUL"
"IKZF5",0.0574008621423605,2.92112508791946,0.095,0,1,"IKZF5"
"POLR2L",0.0574680387308248,1.048474615031,0.45,0.217,1,"POLR2L"
"KCTD17",0.0575518895332939,-3.00016330046744,0.016,0.13,1,"KCTD17"
"HAUS6",0.0575939315493208,2.66646792050336,0.09,0,1,"HAUS6"
"BCL3",0.0576361483566808,-0.30886996584573,0.222,0.348,1,"BCL3"
"SLC39A9",0.0577217638286698,2.72085710945439,0.09,0,1,"SLC39A9"
"SAP30",0.0578191757726888,-0.800110975801517,0.185,0.217,1,"SAP30"
"PTGES3",0.0579663202574041,-0.651605855186075,0.55,0.696,1,"PTGES3"
"REEP4",0.0580331576673742,2.77214835437617,0.09,0,1,"REEP4"
"PIN4",0.0581207021174697,-0.826299910442769,0.18,0.391,1,"PIN4"
"DTX3",0.058138385747467,-0.131071689044201,0.09,0.043,1,"DTX3"
"CIAO1",0.058322125982395,1.73735435103233,0.28,0.087,1,"CIAO1"
"LZTFL1",0.0584414798897974,-2.53332579157582,0.021,0.13,1,"LZTFL1"
"NUDT21",0.0584882967001213,-0.644355648912463,0.254,0.478,1,"NUDT21"
"SMYD2",0.0585216018729001,-0.653674220349221,0.063,0.043,1,"SMYD2"
"STK17B",0.0591405391068373,-0.814211289761378,0.492,0.739,1,"STK17B"
"MIATNB",0.059179705709529,-1.83582880784142,0.037,0.174,1,"MIATNB"
"AOAH",0.0592949979965834,0.863625577259576,0.704,0.522,1,"AOAH"
"RPN2",0.0595993836151025,-0.648123560728027,0.328,0.348,1,"RPN2"
